Player,12,11,10,9,8,7,6,5,4,3,2,1,-,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,2022,2023 DraftKings,2023 Odds,Bookmaker,New Account Offer,2023 Result
Harry Hall,-,-,-,27,41,MC,34,-,-,74,7,-,-,-,-,-,-,-,-,-,-,-,-,-,7000,125/1,Bet 365,Further details,MC
Dylan Frittelli,-,-,-,-,MC,37,WD,14,MC,29,-,MC,-,-,-,-,-,-,-,-,-,37,-,-,7000,100/1,Bet 365,Further details,MC
Chad Ramey,-,-,38,54,-,-,70,MC,MC,MC,-,27,-,-,-,-,-,-,-,-,-,-,-,MC,7000,140/1,Bet 365,Further details,27
Patton Kizzire,-,-,-,76,11,MC,-,MC,MC,-,MC,65,-,-,-,-,-,-,33,MC,-,60,60,33,6900,100/1,Bet 365,Further details,10
Harry Higgs,-,-,-,MC,18,44,48,-,-,MC,7,-,-,-,-,-,-,-,-,-,-,-,-,39,6900,150/1,Bet 365,Further details,MC
Russell Knox,-,-,-,67,54,-,41,MC,MC,MC,-,MC,-,MC,-,-,25,33,56,MC,16,24,21,57,6900,125/1,Bet 365,Further details,MC
Michael Kim,-,-,-,MC,MC,44,11,-,-,MC,5,-,-,-,-,-,-,-,MC,52,MC,MC,MC,-,6900,160/1,Bet 365,Further details,45
MJ Daffue,-,-,-,54,MC,MC,48,-,-,21,64,-,-,-,-,-,-,-,-,-,-,-,-,-,6900,200/1,Bet 365,Further details,19
Chesson Hadley,-,-,-,MC,MC,-,MC,23,MC,29,-,44,-,-,-,-,14,44,69,-,MC,65,MC,MC,6900,175/1,Bet 365,Further details,MC
Charley Hoffman,-,-,-,-,MC,MC,48,14,-,MC,MC,-,-,37,14,75,25,MC,11,MC,MC,18,18,MC,6900,200/1,Bet 365,Further details,MC
Luke Donald,-,-,-,-,38,MC,MC,-,40,MC,39,-,-,-,1,4,4,53,22,MC,64,9,54,16,6800,160/1,Bet 365,Further details,MC
Troy Merritt,-,-,-,65,MC,-,MC,MC,MC,-,MC,MC,-,MC,-,-,-,6,MC,MC,MC,-,8,27,6800,150/1,Bet 365,Further details,MC
Carson Young,-,-,-,MC,MC,MC,WD,-,-,29,3,-,-,-,-,-,-,-,-,-,-,-,-,-,6800,160/1,Bet 365,Further details,MC
