Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Sam Stevens,8,0.15,47,0.99,7,1.39,10,0.57,14,0.25,30,1.13,3,2.52,1
Tommy Fleetwood,4,0.88,4,1.14,3,2.64,1,1.01,2,0.62,8,-0.36,77,2.29,2
Akshay Bhatia,10,0.38,29,1.08,5,1.93,4,0.73,6,0.47,15,0.25,29,2.17,3
Gary Woodland,8,0.42,25,0.98,8,1.92,6,0.70,8,0.51,14,0.24,31,2.17,4
Corey Conners,24,0.78,11,1.44,1,2.06,2,1.11,1,-0.16,70,0.09,47,2.15,5
Jordan Spieth,16,0.35,30,1.20,2,1.97,3,0.78,5,0.41,20,0.09,45,2.06,6
Denny McCarthy,18,-0.12,74,0.33,46,0.78,32,0.10,55,0.57,10,1.11,4,1.89,7
Matt Fitzpatrick,4,-0.24,84,0.13,54,0.72,36,-0.05,68,0.83,3,1.07,5,1.79,8
Charley Hoffman,30,0.74,13,0.54,29,1.34,12,0.64,10,0.07,50,0.24,30,1.58,9
Chris Kirk,24,0.40,26,0.36,43,1.37,11,0.38,28,0.61,9,0.17,37,1.55,10
Rico Hoey,4,0.82,6,0.00,60,0.91,24,0.41,24,0.09,48,0.63,18,1.54,11
Chan Kim,4,0.73,14,0.68,21,1.54,8,0.70,9,0.13,44,0.00,54,1.54,12
Thorbjorn Olesen,4,-0.40,91,0.94,9,1.92,5,0.27,39,1.38,1,-0.39,81,1.54,13
Aaron Baddeley,24,-0.34,89,0.57,27,1.05,18,0.12,53,0.82,4,0.47,22,1.53,14
Matt Kuchar,30,0.08,54,0.85,11,1.28,14,0.46,21,0.36,24,0.16,40,1.44,15
Brandt Snedeker,20,-0.04,68,0.80,13,1.31,13,0.38,29,0.55,11,0.06,50,1.37,16
Keith Mitchell,12,1.07,2,0.38,42,1.43,9,0.72,7,-0.01,60,-0.06,58,1.37,17
Hideki Matsuyama,13,0.20,43,0.87,10,1.60,7,0.53,15,0.54,13,-0.25,74,1.35,18
Si Woo Kim,26,0.61,17,0.17,53,1.04,19,0.39,26,0.26,29,0.22,34,1.26,19
Bud Cauley,10,0.33,33,0.43,38,0.55,43,0.38,30,-0.20,74,0.69,16,1.24,20
Zach Johnson,18,0.07,55,0.49,33,0.71,38,0.28,37,0.15,41,0.45,25,1.17,21
Andrew Putnam,22,-0.20,82,0.67,23,0.62,41,0.23,42,0.17,40,0.49,21,1.16,22
Tony Finau,14,0.09,51,1.09,4,1.21,15,0.59,12,0.04,53,-0.07,59,1.15,23
Camilo Villegas,14,-0.11,72,0.58,26,1.20,16,0.23,43,0.75,5,-0.02,56,1.05,24
Matt Wallace,10,0.53,20,0.40,40,1.17,17,0.46,20,0.27,28,-0.14,65,1.05,25
Rickie Fowler,16,0.02,59,0.69,20,0.94,23,0.36,31,0.24,31,0.06,52,1.00,26
Ben Martin,20,0.40,27,0.46,35,0.79,31,0.43,23,-0.06,65,0.17,38,0.96,27
Martin Laird,26,0.32,34,0.71,18,1.02,20,0.51,17,-0.01,59,-0.11,64,0.90,28
Nick Hardy,10,0.49,22,0.66,24,0.55,42,0.57,13,-0.56,92,0.25,28,0.80,29
Ryan Palmer,24,0.56,19,0.44,37,0.83,30,0.50,18,-0.17,71,-0.03,57,0.80,30
Jimmy Walker,26,-0.52,96,0.24,51,0.12,57,-0.14,77,0.42,19,0.64,17,0.77,31
Adam Schenk,18,0.28,37,-0.45,82,0.04,61,-0.09,71,0.21,35,0.69,15,0.73,32
Andrew Novak,10,-0.13,75,0.47,34,0.65,40,0.17,44,0.36,25,0.12,44,0.70,33
Max Homa,10,0.63,16,0.05,59,0.74,34,0.34,34,0.06,51,-0.09,61,0.65,34
Harry Hall,8,-0.67,101,0.12,55,0.17,55,-0.27,84,0.74,6,0.47,23,0.65,35
Keegan Bradley,18,0.02,60,0.58,25,0.96,22,0.30,35,0.36,23,-0.45,87,0.62,36
Lanto Griffin,20,0.31,35,0.73,16,0.89,25,0.52,16,-0.13,69,-0.34,76,0.56,37
Brian Harman,10,0.23,40,-1.00,98,-0.76,83,-0.38,88,0.01,56,1.30,2,0.54,38
Vince Whaley,12,-0.21,83,-0.11,66,-0.20,71,-0.16,79,0.13,45,0.73,13,0.54,39
Victor Perez,4,0.19,44,0.40,39,-0.04,65,0.30,36,-0.63,93,0.58,20,0.54,40
Webb Simpson,4,0.83,5,-0.70,88,0.30,52,0.06,57,0.17,38,0.24,32,0.54,41
Lee Hodges,8,0.22,41,0.73,17,0.89,26,0.47,19,-0.05,64,-0.41,85,0.49,42
Maverick McNealy,8,0.82,7,0.77,14,0.86,28,0.79,4,-0.72,95,-0.39,82,0.49,43
J.T. Poston,16,0.35,31,-0.14,68,0.13,56,0.10,54,-0.08,67,0.32,27,0.45,44
Ben Griffin,6,-0.18,81,-0.09,65,0.34,51,-0.14,76,0.54,12,0.16,39,0.45,45
Mac Meissner,6,0.16,45,-0.35,75,0.45,49,-0.10,72,0.64,7,0.00,55,0.45,46
Peter Malnati,24,-0.26,85,-0.41,78,-0.36,74,-0.33,87,0.31,26,0.79,11,0.44,47
Tom Hoge,16,-0.28,87,1.05,6,0.89,27,0.39,27,0.12,46,-0.53,90,0.36,48
Sam Burns,6,0.25,39,0.31,50,0.53,44,0.28,38,-0.03,62,-0.18,67,0.34,49
