Player,12,11,10,9,8,7,6,5,4,3,2,1,-,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023 DraftKings,2023 Odds,Bookmaker,New Account Offer,2023 Result
Justin Suh,48,47,66,-,-,-,-,-,-,41,54,20,-,-,-,-,-,-,-,-,-,MC,-,-,7300,90/1,Bet 365,Further details,WD
Kevin Yu,MC,-,54,-,-,-,-,8^,-,20,-,44,-,-,-,-,-,-,-,-,-,-,-,-,7300,125/1,Bet 365,Further details,7
Troy Merritt,3,-,MC,-,-,-,-,-,-,65,MC,-,-,-,-,MC,MC,MC,MC,8,-,25,16,4,7200,80/1,Bet 365,Further details,MC
Adam Long,MC,MC,MC,-,-,-,-,-,-,48,MC,73,-,-,-,-,-,-,-,-,MC,MC,MC,-,7200,160/1,Bet 365,Further details,48
Benjamin Taylor,59,3,21,-,-,-,-,-,-,4,MC,MC,-,-,-,-,-,-,-,-,-,MC,50,-,7200,125/1,Bet 365,Further details,MC
Callum Tarren,MC,26,2,-,-,-,-,-,-,-,MC,25,-,-,-,-,-,-,-,-,-,-,-,MC,7200,125/1,Bet 365,Further details,65
Scott Piercy,32,16,MC,-,-,-,-,-,-,MC,41,31,-,-,-,-,-,-,55,20,10,18,50,MC,7200,100/1,Bet 365,Further details,MC
Justin Lower,56,MC,MC,-,-,-,-,-,-,-,41,MC,-,-,-,-,-,-,-,-,-,-,-,MC,7200,175/1,Bet 365,Further details,MC
Harry Higgs,32,-,21,-,-,-,-,-,-,MC,18,44,-,-,-,-,-,-,-,-,-,18,MC,-,7100,125/1,Bet 365,Further details,48
Danny Willett,21,WD,WD,-,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,7100,125/1,Bet 365,Further details,41
Harry Hall,MC,39,MC,-,-,-,-,-,-,27,41,MC,-,-,-,-,-,-,-,-,-,-,-,-,7100,160/1,Bet 365,Further details,34
Matthias Schmid,MC,-,MC,-,4,-,-,-,-,MC,6,MC,-,-,-,-,-,-,-,-,-,-,-,-,7100,150/1,Bet 365,Further details,MC
Kevin Streelman,MC,MC,35,-,-,-,-,-,-,MC,-,61,-,9,40,-,MC,17,14,6,7,2,13,MC,7100,90/1,Bet 365,Further details,63
Brandon Wu,32,62,54,-,-,-,-,-,-,MC,MC,-,-,-,-,-,-,-,-,-,-,38,-,MC,7100,150/1,Bet 365,Further details,2
Aaron Baddeley,MC,-,39,-,-,-,-,-,-,7,50,MC,-,4,12,56,54,51,-,55,MC,25,MC,MC,7100,175/1,Bet 365,Further details,37
Dylan Frittelli,59,MC,MC,-,50,13,-,-,-,-,MC,37,-,-,-,-,-,-,-,-,MC,-,-,24,7000,160/1,Bet 365,Further details,WD
Mark Hubbard,MC,DQ,-,-,-,-,-,-,-,MC,MC,-,-,-,-,-,MC,26,62,-,-,MC,55,33,7000,175/1,Bet 365,Further details,20
Austin Eckroat,38,MC,-,-,-,-,-,-,-,31,MC,MC,-,-,-,-,-,-,-,-,-,-,-,65,7000,225/1,Bet 365,Further details,MC
Erik Barnes,MC,43,10,-,-,-,-,-,-,MC,MC,13,-,-,-,-,-,-,-,-,-,-,-,-,7000,175/1,Bet 365,Further details,MC
Sam Stevens,MC,57,MC,-,-,-,-,-,-,MC,67,13,-,-,-,-,-,-,-,-,-,-,-,-,7000,175/1,Bet 365,Further details,34
Adam Schenk,-,MC,MC,-,-,-,-,-,-,67,MC,20,-,-,-,-,-,-,-,MC,45,50,MC,-,7000,160/1,Bet 365,Further details,37
Carl Yuan,-,35,39,-,-,-,-,-,-,20,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,7000,200/1,Bet 365,Further details,MC
Charley Hoffman,42,MC,MC,-,-,2^^,-,-,-,-,MC,MC,-,35,-,MC,-,-,MC,WD,61,MC,7,WD,7000,160/1,Bet 365,Further details,48
Jimmy Walker,-,MC,-,-,-,-,-,-,-,MC,MC,13,-,9,3,1,21,11,55,8,MC,MC,MC,33,6900,175/1,Bet 365,Further details,MC
Austin Cook,27,27,MC,-,-,-,-,-,-,MC,36,53,-,-,-,-,-,-,-,MC,61,MC,MC,42,6900,225/1,Bet 365,Further details,MC
Luke Donald,-,13,-,-,-,-,-,-,-,-,38,MC,-,-,-,-,-,26,23,MC,-,55,MC,42,6900,175/1,Bet 365,Further details,MC
Matthias Schwab,21,64,62,-,-,-,-,-,-,MC,26,-,-,-,-,-,-,-,-,-,-,-,-,49,6900,160/1,Bet 365,Further details,MC
Marty Dou Zecheng,MC,68,67,-,-,-,-,-,-,MC,62,53,-,-,-,-,-,-,-,55,-,-,-,-,6900,200/1,Bet 365,Further details,MC
Doug Ghim,MC,-,-,-,-,-,-,-,-,-,MC,MC,-,-,-,-,-,-,-,-,MC,MC,21,-,6900,150/1,Bet 365,Further details,WD
MJ Daffue,66,MC,69,-,15,9,-,-,-,54,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,6900,175/1,Bet 365,Further details,48
Kevin Tway,MC,43,MC,-,-,-,-,-,-,54,54,18,-,MC,-,MC,-,-,48,-,-,-,-,MC,6900,175/1,Bet 365,Further details,MC
Andrew Novak,-,-,MC,-,-,-,-,-,-,12,MC,69,-,-,-,-,-,-,-,-,-,-,-,MC,6900,200/1,Bet 365,Further details,20
Satoshi Kodaira,24^,48^,4^,5^,5^,-,-,-,-,-,MC,53,-,-,-,-,-,-,-,-,-,MC,MC,33,6800,225/1,Bet 365,Further details,29
Doc Redman,-,MC,64,-,-,-,-,-,-,31,-,MC,-,-,-,-,-,-,-,-,-,50,-,33,6800,225/1,Bet 365,Further details,41
Peter Malnati,-,MC,MC,-,-,-,-,-,-,MC,MC,20,-,-,-,MC,-,66,MC,35,MC,11,MC,42,6800,175/1,Bet 365,Further details,4
Seung-yul Noh,-,-,-,-,-,-,-,-,-,-,WD^,44,-,-,69,19,65,-,8,-,-,-,MC,42,6800,175/1,Bet 365,Further details,65
Benjamin Silverman,-,-,-,-,-,-,-,-,-,-,-,1^,-,-,-,-,-,-,-,MC,45,-,-,-,6800,175/1,Bet 365,Further details,MC
Eric Cole,27,35,39,-,-,-,-,-,-,61,36,MC,-,-,-,-,-,-,-,-,-,-,-,-,6800,225/1,Bet 365,Further details,15
Henrik Norlander,15,MC,39,-,-,-,-,-,-,-,-,MC,-,-,MC,-,-,70,39,-,-,25,26,-,6800,200/1,Bet 365,Further details,MC
Chesson Hadley,-,MC,MC,-,-,-,-,-,-,MC,MC,-,-,-,-,10,10,MC,-,35,MC,18,MC,MC,6800,200/1,Bet 365,Further details,MC
Lucas Glover,38,-,-,-,-,-,-,-,-,MC,MC,-,-,-,-,MC,-,11,-,-,7,50,-,MC,6800,200/1,Bet 365,Further details,MC
Ryan Armour,21,27,46,-,-,-,-,-,-,MC,65,MC,-,-,-,-,29,-,MC,20,MC,MC,47,28,6700,350/1,Bet 365,Further details,58
Austin Smotherman,MC,WD,MC,-,-,-,-,-,-,67,-,MC,-,-,-,-,-,-,-,-,-,-,-,33,6700,225/1,Bet 365,Further details,MC
Augusto Nunez,MC,MC,MC,-,5^,-,-,-,-,41,MC,31,-,-,-,-,-,-,-,-,-,-,-,-,6700,225/1,Bet 365,Further details,48
Michael Kim,MC,47,35,-,-,-,-,-,-,MC,MC,44,-,-,-,-,-,-,-,-,MC,-,MC,-,6700,225/1,Bet 365,Further details,11
Ben Martin,MC,MC,21,-,-,-,-,-,-,31,MC,MC,-,-,-,MC,-,MC,MC,26,-,25,MC,-,6700,250/1,Bet 365,Further details,13
Harrison Endycott,MC,-,MC,18,MC,-,-,-,-,MC,22,MC,-,-,-,-,-,-,-,-,-,-,-,-,6700,200/1,Bet 365,Further details,MC
Zac Blair,MC,MC,29,-,-,-,-,-,-,48,MC,MC,-,-,-,-,MC,60,48,MC,-,18,-,-,6700,300/1,Bet 365,Further details,MC
Andrew Landry,MC,-,67,-,-,-,-,-,-,-,68,-,-,-,-,-,-,70,-,-,-,MC,MC,MC,6700,200/1,Bet 365,Further details,WD
Cameron Percy,-,-,MC,-,MC,-,-,-,-,-,-,MC,-,-,62,-,57,MC,10,MC,-,-,21,MC,6700,200/1,Bet 365,Further details,WD
Sean O'Hair,-,-,MC,-,-,-,-,-,-,-,37^,MC,-,29,16,56,29,35,66,73,-,50,MC,16,6600,350/1,Bet 365,Further details,65
Ryan Moore,48,-,-,-,-,-,-,-,-,MC,MC,-,-,20,-,-,-,MC,-,-,-,-,26,42,6600,200/1,Bet 365,Further details,7
Dylan Wu,-,-,46,-,-,-,-,-,-,MC,32,MC,-,-,-,-,-,-,-,-,-,-,-,59,6600,300/1,Bet 365,Further details,29
Vincent Norrman,-,-,MC,-,-,-,-,-,-,MC,54,44,-,-,-,-,-,-,-,-,-,-,-,-,6600,275/1,Bet 365,Further details,MC
Tano Goya,-,MC,MC,-,-,-,-,-,-,MC,26,53,-,-,-,-,-,-,-,-,-,-,-,-,6600,250/1,Bet 365,Further details,55
Paul Haley II,MC,62,29,-,-,-,-,-,-,MC,69,63,-,-,MC,-,-,-,-,-,-,-,-,-,6600,300/1,Bet 365,Further details,58
James Hahn,MC,27,-,-,-,-,-,-,-,-,MC,MC,-,-,3,MC,29,MC,58,26,MC,MC,MC,-,6600,300/1,Bet 365,Further details,MC
Tyson Alexander,-,2,62,-,-,-,-,-,-,31,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,6600,400/1,Bet 365,Further details,48
Chad Ramey,MC,MC,MC,-,-,-,-,-,38,54,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,6600,400/1,Bet 365,Further details,70
Chris Stroud,-,MC,5,-,-,-,-,-,-,-,-,-,-,MC,MC,-,45,MC,MC,35,10,MC,-,49,6500,225/1,Bet 365,Further details,MC
Brent Grant,MC,MC,54,-,-,-,-,-,-,MC,MC,25,-,-,-,-,-,-,-,-,-,-,-,-,6500,400/1,Bet 365,Further details,20
Marcel Siem,-,-,-,16,5,47,19,-,-,-,-,-,-,-,-,-,18,-,-,-,-,-,-,-,6500,175/1,Bet 365,Further details,MC
Sunghoon Kang,-,-,MC,-,-,-,-,-,-,-,MC,-,-,WD,-,-,-,17,MC,-,14,MC,63,-,6500,400/1,Bet 365,Further details,29
Fabian Gomez,-,-,-,-,34^,-,-,-,-,-,-,3^,-,-,MC,64,57,-,-,MC,61,MC,MC,-,6500,225/1,Bet 365,Further details,65
David Lingmerth,8,MC,10,-,-,-,-,-,-,MC,MC,MC,-,-,MC,-,41,MC,-,-,MC,MC,-,-,6500,250/1,Bet 365,Further details,58
Nicolas Echavarria,-,MC,MC,-,-,-,-,-,-,12,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,6500,500/1,Bet 365,Further details,MC
Brian Gay,31^,10^,MC,-,-,-,-,-,-,-,-,-,-,20,-,45,-,58,66,8,7,38,34,MC,6500,250/1,Bet 365,Further details,WD
Brice Garnett,-,-,46,-,-,-,-,-,-,20,MC,MC,-,-,-,19,-,MC,-,35,MC,MC,MC,MC,6500,500/1,Bet 365,Further details,MC
Kelly Kraft,-,MC,MC,-,-,-,-,-,-,61,-,MC,-,-,40,-,-,70,2,MC,MC,-,MC,28,6400,500/1,Bet 365,Further details,MC
Brian Stuard,-,-,MC,-,-,-,-,-,-,65,MC,MC,-,-,30,-,21,MC,MC,MC,45,MC,16,60,6400,400/1,Bet 365,Further details,70
Grayson Murray,-,-,-,-,-,-,-,-,-,-,37^,WD^,-,-,-,-,-,-,MC,8,MC,-,MC,65,6400,400/1,Bet 365,Further details,MC
Hank Lebioda,-,-,MC,-,-,-,-,-,-,-,MC,MC,-,-,-,-,-,-,-,-,38,MC,39,-,6400,600/1,Bet 365,Further details,15
J.B. Holmes,-,-,-,-,-,-,-,-,-,-,-,MC,-,MC,50,61,10,11,23,MC,MC,14,MC,-,6400,300/1,Bet 365,Further details,MC
Kevin Roy,-,MC,46,-,-,-,-,-,-,MC,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,6400,500/1,Bet 365,Further details,MC
Rory Sabbatini,66,-,MC,-,-,-,-,-,-,MC,MC,MC,-,MC,MC,64,MC,MC,48,72,MC,-,MC,-,6400,300/1,Bet 365,Further details,MC
Ryan Brehm,MC,MC,MC,-,-,-,-,-,35,41,MC,MC,-,-,-,-,-,-,66,-,-,68,MC,-,6400,500/1,Bet 365,Further details,MC
Max Mcgreevy,MC,67,MC,-,-,-,-,-,-,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,MC,6400,1000/1,Bet 365,Further details,MC
Jonathan Byrd,-,-,MC,-,-,-,-,-,-,MC,MC,MC,-,-,-,-,65,51,-,62,22,MC,MC,9,6300,400/1,Bet 365,Further details,MC
Bill Haas,-,-,MC,-,-,-,-,-,-,-,MC,MC,-,-,-,-,-,8,-,-,-,MC,MC,65,6300,600/1,Bet 365,Further details,WD
Trevor Werbylo,-,MC,MC,-,-,-,-,-,-,MC,41,53,-,-,-,-,-,-,-,-,-,-,-,-,6300,600/1,Bet 365,Further details,58
Scott Harrington,-,MC,MC,-,-,-,-,-,-,MC,MC,69,-,-,-,-,-,-,-,-,-,MC,66,-,6300,500/1,Bet 365,Further details,MC
Philip Knowles,48,MC,MC,-,-,-,-,-,-,-,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,6300,600/1,Bet 365,Further details,NR
Trevor Cone,-,-,54,-,-,-,-,-,-,MC,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,6300,1000/1,Bet 365,Further details,MC
William McGirt,-,-,-,-,-,-,-,-,-,-,-,MC,-,MC,16,MC,21,MC,66,26,-,-,-,-,6300,500/1,Bet 365,Further details,MC
Scott Brown,-,-,MC,-,-,-,-,-,-,-,56^,72,-,MC,30,MC,62,MC,58,MC,MC,MC,30,MC,6300,400/1,Bet 365,Further details,MC
Kevin Chappell,-,-,MC,-,-,-,-,-,-,-,MC,-,-,69,MC,34,18,MC,48,8,-,25,MC,MC,6300,1000/1,Bet 365,Further details,MC
Camilo Villegas,-,-,MC,-,-,-,-,-,-,-,64^,MC,-,-,MC,-,-,-,-,-,-,-,-,49,6200,600/1,Bet 365,Further details,MC
Nick Watney,-,53,MC,-,-,-,-,-,-,-,MC,MC,-,40,MC,MC,2,-,14,47,MC,MC,MC,65,6200,500/1,Bet 365,Further details,MC
Anders Albertson,-,WD,-,-,-,-,-,-,-,67,62,MC,-,-,-,-,-,-,-,-,MC,-,-,-,6200,1000/1,Bet 365,Further details,MC
Brandon Matthews,WD,MC,MC,-,-,-,-,-,-,MC,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,6200,1000/1,Bet 365,Further details,MC
Cody Gribble,-,-,-,-,-,-,-,-,-,-,MC^,MC,-,-,-,-,-,-,MC,MC,59,-,-,-,6200,400/1,Bet 365,Further details,70
Jason Dufner,MC,MC,MC,-,-,-,-,-,-,-,MC,MC,-,-,-,-,-,51,-,-,-,62,26,-,6200,400/1,Bet 365,Further details,WD
Kyle Westmoreland,MC,27,MC,-,-,-,-,-,-,MC,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,6200,1000/1,Bet 365,Further details,29
Michael Gligic,MC,MC,MC,-,-,-,-,-,-,MC,MC,MC,-,-,-,-,-,-,-,-,-,55,MC,MC,6200,1000/1,Bet 365,Further details,MC
Richy Werenski,MC,MC,MC,-,-,-,-,-,-,MC,MC,MC,-,-,-,-,-,-,58,MC,MC,MC,-,MC,6200,1000/1,Bet 365,Further details,20
Charles Porter,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6100,TBC,Bet 365,Further details,MC
John Pak,-,-,-,-,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,6100,1000/1,Bet 365,Further details,MC
RJ Manke,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6100,TBC,Bet 365,Further details,MC
Tom Johnson,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6100,TBC,Bet 365,Further details,MC
Wesley Bryan,-,-,-,-,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,6100,600/1,Bet 365,Further details,MC
Carson Young,53,MC,MC,-,-,-,-,-,-,MC,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,6100,1000/1,Bet 365,Further details,WD
Greg Chalmers,-,-,MC^,7,MC,-,-,-,-,-,-,-,-,-,-,MC,51,MC,MC,MC,-,MC,MC,MC,6100,750/1,Bet 365,Further details,70
Kyle Stanley,-,-,-,-,-,-,-,-,-,MC,-,MC,-,-,-,61,MC,41,-,-,-,-,39,MC,6100,600/1,Bet 365,Further details,WD
Martin Trainer,-,-,54,-,-,-,-,-,-,-,MC,MC,-,-,-,-,-,-,-,-,28,MC,MC,MC,6100,1250/1,Bet 365,Further details,20
Robert Garrigus,-,-,-,-,-,-,-,-,-,-,MC^,MC,-,20,22,27,MC,MC,23,MC,MC,MC,-,16,6000,1000/1,Bet 365,Further details,MC
Bo Van Pelt,-,-,-,-,-,-,-,-,-,-,-,MC^,-,-,-,MC,65,MC,-,-,-,MC,MC,24,6000,TBC,Bet 365,Further details,MC
Garett Reband,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6000,TBC,Bet 365,Further details,MC
Arjun Atwal,-,-,-,-,-,-,-,-,-,-,-,MC,-,MC,MC,-,-,-,-,-,-,MC,-,-,6000,1000/1,Bet 365,Further details,MC
Geoff Ogilvy,-,-,-,18,MC,-,-,-,-,-,-,MC^,-,25,MC,MC,-,MC,14,-,-,-,-,-,6000,1000/1,Bet 365,Further details,74
D.A. Points,-,-,-,-,-,-,-,-,-,-,-,-,-,67,MC,DQ,65,70,39,MC,MC,MC,MC,MC,6000,1500/1,Bet 365,Further details,MC
Ted Potter Jr.,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,16,MC,-,-,-,1,MC,MC,MC,MC,6000,750/1,Bet 365,Further details,MC
Ben Crane,-,-,-,-,-,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,MC,MC,-,-,MC,6000,1000/1,Bet 365,Further details,MC
Tommy Gainey,-,-,-,-,-,-,-,-,-,-,MC^,MC^,-,MC,MC,MC,MC,-,-,-,-,-,-,MC,6000,1500/1,Bet 365,Further details,MC
Jonas Blixt,-,-,-,-,-,-,-,-,-,-,MC^,MC^,-,40,-,-,MC,3,58,MC,38,-,-,42,-,TBC,Bet 365,Further details,20
Johnson Wagner,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,-,65,-,-,55,57,MC,MC,60,-,TBC,Bet 365,Further details,NR
D.J. Trahan,-,-,-,-,-,-,-,-,-,-,-,-,-,40,MC,-,-,MC,-,-,18,MC,MC,65,-,TBC,Bet 365,Further details,NR
David Hearn,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21,30,MC,MC,MC,MC,MC,65,-,TBC,Bet 365,Further details,NR
J.J. Henry,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,69,MC,45,70,WD,MC,MC,MC,-,-,-,TBC,Bet 365,Further details,NR
Mark Hensby,41^,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,TBC,Bet 365,Further details,NR
Paul O'Hara,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,TBC,Bet 365,Further details,75
SangMoon Bae,-,-,-,-,-,-,-,-,-,-,-,-,-,61,-,MC,-,-,-,15,61,-,MC,-,-,TBC,Bet 365,Further details,NR
Ricky Barnes,-,-,-,-,-,-,-,-,-,-,-,-,-,3,MC,MC,MC,41,48,62,MC,MC,MC,MC,-,TBC,Bet 365,Further details,NR
