Player,12,11,10,9,8,7,6,5,4,3,2,1,-,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023 DraftKings,2023 Odds,Bookmaker,New Account Offer,2023 Result
Jim Herman,70,-,-,-,MC,-,MC,-,63,MC,-,72,-,-,11,MC,18,-,-,-,-,1,MC,MC,6200,350/1,Bet 365,Further details,71
Robert Streb,67,-,-,-,MC,-,MC,56,42,MC,39,MC,-,-,37,18,-,33,72,MC,MC,MC,MC,36,6100,750/1,Bet 365,Further details,14
Paul Haley II,MC,-,5,-,MC,MC,MC,83,MC,MC,MC,43,-,-,29,-,-,-,-,-,-,-,-,-,6100,750/1,Bet 365,Further details,MC
Benjamin Taylor,-,69,MC,MC,-,-,MC,MC,MC,73,-,71,-,-,-,-,-,-,-,-,-,MC,24,-,6100,600/1,Bet 365,Further details,MC
Dylan Frittelli,MC,-,MC,-,-,-,-,MC,MC,MC,MC,MC,-,-,-,-,-,-,-,-,MC,20,MC,-,6100,750/1,Bet 365,Further details,MC
Scott Harrington,50,-,-,37^,MC,-,-,MC,MC,44,MC,MC,-,-,-,-,-,-,-,-,-,MC,MC,-,6100,750/1,Bet 365,Further details,MC
Kyle Reifers,-,-,-,-,-,-,38,52,-,-,MC,MC^,-,37,MC,-,47,MC,MC,-,-,-,-,-,6100,1000/1,Bet 365,Further details,MC
Matthias Schwab,MC,-,70,-,MC,-,MC,83,MC,MC,MC,64,-,-,-,-,-,-,-,-,-,42,-,MC,6100,750/1,Bet 365,Further details,MC
Andrew Landry,MC,-,-,-,57,-,67,64,61,MC,-,MC,-,-,-,-,-,57,-,-,19,42,51,MC,6100,750/1,Bet 365,Further details,MC
Austin Cook,MC,-,-,-,MC,-,-,MC,MC,MC,60,MC,-,-,-,-,43,-,-,-,72,74,MC,MC,6100,600/1,Bet 365,Further details,MC
Ryan Brehm,64,-,-,-,MC,-,MC,81,MC,24,MC,MC,-,-,-,-,-,-,50,-,-,31,MC,MC,6100,750/1,Bet 365,Further details,22
Brian Stuard,MC,-,-,-,MC,-,-,MC,51,33,MC,MC,-,-,MC,32,MC,46,MC,MC,31,51,15,27,6000,1000/1,Bet 365,Further details,MC
Rory Sabbatini,-,-,MC,-,-,-,-,-,-,-,-,-,-,MC,8,-,-,-,4,57,6,MC,10,61,6000,500/1,Bet 365,Further details,MC
Michael Gligic,MC,-,-,-,MC,-,-,MC,MC,62,50,MC,-,-,-,-,-,-,-,-,-,59,65,61,6000,1000/1,Bet 365,Further details,67
Jon Mayer,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6000,TBC,Bet 365,Further details,MC
Brandon Matthews,MC,-,-,-,MC,-,-,MC,68,MC,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,6000,750/1,Bet 365,Further details,MC
Kyle Westmoreland,MC,-,MC,5^,MC,-,-,78,MC,MC,47,MC,-,-,-,-,-,-,-,-,-,-,-,-,6000,1000/1,Bet 365,Further details,45
Trevor Werbylo,MC,-,-,-,MC,-,-,MC,MC,MC,55,WD,-,-,-,-,-,-,-,-,-,-,-,-,6000,1000/1,Bet 365,Further details,MC
Davis Love III,-,-,59^,-,22^,-,-,-,-,-,-,-,-,10,MC,MC,1,-,10,MC,-,51,-,MC,6000,2000/1,Bet 365,Further details,NR
Nick Watney,MC,-,-,-,MC,-,MC,56,MC,MC,MC,MC,-,31,MC,5,31,-,MC,MC,MC,MC,MC,MC,6000,1500/1,Bet 365,Further details,MC
Brian Gay,44^,-,MC^,-,52,-,MC,WD^,-,-,-,MC,-,MC,-,MC,-,-,50,6,MC,MC,51,WD,6000,2000/1,Bet 365,Further details,MC
Cameron Percy,MC,-,-,-,52,-,-,MC,MC,16,-,MC,-,-,60,-,38,33,MC,33,-,WD,37,8,-,TBC,Bet 365,Further details,MC
Harry Higgs,MC,-,MC,-,12,-,-,52,57,MC,MC,MC,-,-,-,-,-,-,-,-,-,MC,15,36,-,TBC,Bet 365,Further details,MC
Satoshi Kodaira,43,-,MC^,WD^,-,52^,-,40,57,MC,MC,MC,-,-,-,-,-,-,-,MC,MC,-,MC,36,-,TBC,Bet 365,Further details,NR
Martin Trainer,MC,-,-,-,72,-,-,MC,MC,62,31,MC,-,-,-,-,-,-,-,-,MC,MC,MC,68,-,TBC,Bet 365,Further details,NR
Hank Lebioda,-,-,MC^,-,MC,MC,-,64,MC,MC,-,MC,-,-,-,-,-,-,-,-,78,42,MC,MC,-,TBC,Bet 365,Further details,MC
