Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Parker Coody,4,0.21,49,- 0.35,77,- 0.26,62,- 0.07,68,- 0.12,67,0.43,32,0.16,57
Luke List,10,0.64,24,0.51,28,0.97,25,0.58,18,- 0.16,70,-0.81,84,0.16,58
Doug Ghim,6,0.67,21,0.71,19,1.46,14,0.69,15,0.23,38,-1.33,91,0.15,59
Tom Hoge,10,0.02,58,0.46,32,0.78,35,0.24,41,0.35,27,-0.68,79,0.10,60
Keith Mitchell,8,0.02,59,- 0.45,80,- 0.22,60,- 0.22,76,0.21,39,0.28,44,0.06,61
Henrik Norlander,6,- 0.45,88,- 0.81,88,- 1.20,88,- 0.63,90,0.14,46,1.22,7,0.04,62
Aaron Rai,6,- 0.26,76,0.13,52,0.10,52,- 0.07,67,0.36,26,-0.15,63,0.02,63
Nate Lashley,10,- 0.59,93,0.51,29,0.23,51,- 0.04,64,0.37,24,-0.23,67,0.00,64
Adam Schenk,10,- 0.23,73,0.46,34,- 0.77,81,0.12,49,- 1.01,99,0.62,21,- 0.15,65
Paul Barjon,4,0.52,36,0.42,40,- 0.06,56,0.47,25,- 0.99,97,-0.16,64,- 0.22,66
Sung Kang,10,- 0.56,92,- 0.12,71,- 0.53,74,- 0.34,82,0.15,45,0.29,43,- 0.24,67
Beau Hossler,6,- 0.27,77,- 0.45,81,- 0.74,80,- 0.36,83,- 0.02,58,0.47,30,- 0.27,68
Davis Thompson,4,1.20,8,- 1.10,95,1.23,18,0.05,57,1.14,1,-1.57,95,- 0.34,69
Jimmy Walker,6,0.30,44,- 0.63,87,- 0.34,65,- 0.16,73,0.03,55,-0.02,54,- 0.35,70
Wesley Bryan,10,- 1.00,100,0.01,59,- 0.13,58,- 0.50,85,0.86,6,-0.32,70,- 0.45,71
Ryan Brehm,8,0.22,47,- 0.20,72,- 0.83,82,0.01,60,- 0.84,92,0.27,45,- 0.57,72
Martin Laird,10,- 0.38,84,0.33,43,- 0.56,75,- 0.03,63,- 0.42,78,-0.09,60,- 0.64,73
Scott Gutschewski,2,0.43,41,5.60,1,4.33,1,3.01,1,- 1.70,107,-5.04,110,- 0.71,74
Rafael Campos,2,1.34,5,- 1.14,96,- 0.17,59,0.10,52,- 0.38,75,-0.72,81,- 0.88,75
Roger Sloan,10,- 0.00,60,- 1.35,97,- 1.10,86,- 0.68,92,0.29,33,0.15,49,- 0.94,76
Seung-yul Noh,6,- 0.35,81,- 1.03,94,- 1.41,90,- 0.69,93,- 0.03,59,0.56,25,- 0.96,77
Tyson Alexander,2,0.88,17,- 0.91,91,- 1.33,89,- 0.02,62,- 0.89,95,0.06,53,- 0.99,78
Ben Griffin,2,- 1.13,102,0.56,25,- 0.86,83,- 0.28,78,0.42,22,-0.70,80,- 0.99,79
Richy Werenski,6,0.05,56,- 1.63,98,- 2.17,94,- 0.79,96,- 0.57,84,1.04,12,- 1.13,80
Charley Hoffman,4,- 0.06,64,0.29,45,0.46,49,0.11,51,0.23,37,-1.80,100,- 1.35,81
Troy Merritt,6,- 0.28,78,- 0.81,89,- 0.24,61,- 0.55,87,0.85,7,-1.20,88,- 1.44,82
Harry Hall,4,- 0.52,89,- 1.01,93,- 0.64,78,- 0.77,95,0.90,5,-0.94,86,- 1.59,83
Martin Trainer,8,- 0.08,65,- 0.10,68,- 1.13,87,- 0.09,70,- 0.85,94,-0.64,78,- 1.70,84
Chesson Hadley,8,- 0.54,91,0.44,36,- 0.89,84,- 0.05,65,- 0.79,91,-0.80,82,- 1.70,85
Ryan Moore,4,- 0.38,83,0.46,33,- 0.37,67,0.04,59,- 0.44,79,-1.63,97,- 1.94,86
Michael Kim,6,- 1.86,108,- 0.25,73,- 1.90,92,- 1.05,97,0.20,40,-0.05,57,- 1.94,87
Jim Herman,6,- 1.10,101,0.64,21,- 0.38,68,- 0.23,77,0.09,50,-1.75,99,- 2.13,88
Austin Cook,8,- 1.21,103,- 0.95,92,- 2.85,98,- 1.08,98,- 0.67,88,0.56,26,- 2.26,89
Sam Ryder,4,- 0.16,70,0.42,39,- 0.59,76,0.13,47,- 0.85,93,-1.71,98,- 2.30,90
Ben Kohles,2,- 4.34,110,1.15,7,- 4.09,104,- 1.60,103,- 0.91,96,1.38,3,- 2.71,91
Kevin Chappell,4,- 0.06,63,- 0.05,65,- 0.70,79,- 0.05,66,- 0.60,85,-2.25,105,- 2.94,92
Justin Suh,2,0.35,43,- 3.72,107,- 4.46,105,- 1.69,104,- 1.11,101,1.50,1,- 2.99,93
Greyson Sigg,4,- 0.80,97,- 1.91,100,- 2.00,93,- 1.35,102,0.70,12,-1.35,92,- 3.35,94
Kelly Kraft,8,- 0.62,94,- 0.55,85,- 2.19,95,- 0.58,89,- 1.02,100,-1.38,93,- 3.57,95
Chez Reavie,2,0.41,42,- 1.79,99,- 2.83,97,- 0.69,94,- 1.45,106,-0.88,85,- 3.71,96
Kevin Kisner,2,- 1.72,106,0.78,18,- 1.60,91,- 0.47,84,- 0.66,87,-2.11,101,- 3.71,97
Hayden Buckley,2,0.52,34,- 0.01,60,- 0.91,85,0.26,39,- 1.42,105,-2.80,106,- 3.71,98
Dylan Wu,4,- 1.91,109,- 2.10,101,- 4.60,106,- 2.00,108,- 0.42,77,0.64,20,- 3.85,99
M.J. Daffue,4,0.52,35,- 0.86,90,- 0.28,63,- 0.17,74,0.06,52,-3.66,107,- 3.94,100
Cody Gribble,2,1.19,9,- 3.40,105,- 3.61,101,- 1.11,99,- 1.00,98,-0.63,77,- 3.99,101
Pierceson Coody,4,2.33,2,- 3.45,106,- 3.24,99,- 0.56,88,- 1.95,108,-1.31,89,- 4.44,102
Min Woo Lee,2,3.27,1,- 5.55,110,- 3.45,100,- 1.14,101,- 1.16,102,-1.62,96,- 4.99,103
Mac Meissner,4,- 1.80,107,- 0.46,83,- 3.81,102,- 1.13,100,- 1.38,104,-2.16,104,- 5.85,104
Josh Teater,2,- 0.86,98,- 2.79,102,- 4.82,108,- 1.82,106,- 1.18,103,-1.06,87,- 5.88,105
Carl Yuan,2,- 0.91,99,- 5.31,109,- 6.92,110,- 3.11,110,- 0.71,89,0.94,13,- 5.99,106
Matt Wallace,2,0.97,14,0.01,58,- 2.60,96,0.49,23,- 3.58,110,-4.11,109,- 6.71,107
Ben Taylor,2,- 0.39,85,- 3.89,108,- 4.73,107,- 2.14,109,- 0.46,81,-2.15,103,- 6.88,108
Matti Schmid,2,- 0.53,90,- 3.21,103,- 6.39,109,- 1.87,107,- 2.65,109,-0.61,75,- 6.99,109
Paul Haley,2,- 0.14,69,- 3.26,104,- 4.03,103,- 1.70,105,- 0.63,86,-3.96,108,- 7.99,110
