Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Cameron Champ,12,1.68,1,0.12,48,1.85,2,0.90,2,0.05,52,0.74,13,2.59,1
Garrick Higgo,8,0.72,8,0.21,40,0.85,21,0.47,15,-0.09,71,1.36,3,2.20,2
Ben Griffin,8,-0.51,101,1.66,2,1.18,10,0.58,10,0.03,57,0.90,10,2.08,3
Taylor Montgomery,4,0.46,22,0.59,15,0.52,33,0.53,12,-0.54,99,1.46,2,1.98,4
Henrik Norlander,22,0.45,25,0.72,9,1.23,9,0.58,9,0.07,50,0.34,33,1.57,5
Nick Hardy,12,0.49,19,0.89,4,1.26,8,0.69,5,-0.12,75,0.20,43,1.46,6
Mackenzie Hughes,14,-0.15,80,0.19,42,0.36,48,0.02,62,0.31,27,0.98,6,1.41,7
C.T. Pan,18,-0.19,83,0.60,14,0.89,19,0.21,38,0.48,14,0.51,28,1.40,8
Anders Albertson,6,0.24,36,1.70,1,2.58,1,0.97,1,0.63,6,-1.19,101,1.39,9
Luke List,24,0.71,9,0.09,52,1.34,6,0.40,17,0.54,11,-0.11,67,1.23,10
Aaron Baddeley,12,0.20,43,-0.53,97,0.28,54,-0.17,82,0.61,8,0.86,11,1.14,11
Zach Johnson,10,-0.14,75,0.63,12,0.68,25,0.25,32,0.19,39,0.45,29,1.13,12
Charley Hoffman,14,0.24,38,0.18,43,0.58,30,0.21,37,0.21,35,0.55,27,1.10,13
Seonghyeon Kim,6,0.12,50,-0.13,71,0.18,61,0.00,66,0.20,37,0.93,8,1.08,14
Norman Xiong,4,-0.48,97,-0.39,90,0.11,66,-0.43,103,0.97,3,0.95,7,1.05,15
Lanto Griffin,12,0.19,44,-0.09,68,-0.57,90,0.05,56,-0.68,104,1.61,1,1.03,16
Taylor Moore,12,0.46,23,0.26,33,0.99,16,0.36,22,0.27,31,-0.04,61,0.95,17
Troy Merritt,12,0.06,54,0.22,39,0.35,50,0.14,45,0.08,49,0.55,26,0.90,18
Nicholas Lindheim,18,-0.34,90,0.30,30,0.30,53,-0.02,69,0.34,24,0.59,23,0.90,19
Kevin Streelman,26,0.49,20,0.52,18,0.66,26,0.50,14,-0.34,92,0.21,42,0.88,20
Jhonattan Vegas,8,0.56,15,0.87,6,0.76,24,0.71,4,-0.67,103,0.11,49,0.88,21
Alex Smalley,10,-0.07,71,0.11,50,0.47,36,0.02,61,0.43,16,0.40,30,0.87,22
Lucas Glover,20,0.59,13,0.53,17,1.15,11,0.56,11,0.02,60,-0.29,74,0.86,23
Mark Hubbard,16,-0.14,78,0.88,5,0.85,20,0.37,21,0.12,43,-0.02,60,0.83,24
Seamus Power,20,0.44,27,-0.20,78,0.16,65,0.12,48,-0.07,68,0.67,19,0.83,25
Carl Yuan,6,0.77,5,-0.10,69,0.79,23,0.33,24,0.12,42,0.02,55,0.81,26
Peter Malnati,34,-0.06,67,-0.08,67,0.18,59,-0.07,73,0.32,25,0.61,21,0.79,27
Beau Hossler,12,0.60,12,0.11,51,1.03,14,0.35,23,0.32,26,-0.26,72,0.77,28
Adam Schenk,20,0.32,32,-0.16,76,0.18,60,0.08,54,0.03,58,0.59,24,0.77,29
Hayden Buckley,14,0.44,26,-0.07,66,0.39,45,0.18,40,0.03,59,0.37,32,0.75,30
Alejandro Tosti,4,0.67,10,-0.36,88,1.36,5,0.16,44,1.05,1,-0.64,88,0.73,31
Seung-yul Noh,12,-0.36,93,0.43,25,0.40,44,0.03,58,0.38,22,0.33,34,0.69,32
Kevin Chappell,10,-0.42,96,0.52,19,-0.24,78,0.05,57,-0.33,91,0.93,9,0.69,33
Emiliano Grillo,18,0.47,21,0.83,7,1.00,15,0.65,6,-0.29,89,-0.31,77,0.69,34
Stephan Jaeger,24,-0.07,72,0.13,46,0.47,37,0.03,60,0.42,18,0.21,41,0.68,35
Bill Haas,14,0.23,40,-0.54,98,0.51,34,-0.16,79,0.83,5,0.17,46,0.68,36
Maverick McNealy,8,-0.23,85,-0.24,81,-0.43,84,-0.23,85,0.04,54,1.11,4,0.68,37
Joel Dahmen,18,0.24,39,0.24,37,0.38,46,0.24,33,-0.10,72,0.29,36,0.67,38
Cody Gribble,18,0.23,41,-0.26,83,0.54,32,-0.01,67,0.57,9,0.07,53,0.61,39
Ryan Armour,24,-0.21,84,0.24,38,-0.12,72,0.01,64,-0.12,76,0.70,16,0.57,40
Matt NeSmith,16,-0.04,64,0.47,24,0.64,27,0.21,36,0.22,34,-0.08,66,0.56,41
Patrick Rodgers,20,0.64,11,0.13,47,0.63,28,0.38,19,-0.14,78,-0.07,64,0.56,42
Lee Hodges,12,0.32,31,0.24,36,0.45,40,0.28,27,-0.12,74,0.10,50,0.54,43
Camilo Villegas,12,-0.48,98,1.25,3,1.14,12,0.38,20,0.42,19,-0.60,87,0.51,44
Erik Barnes,4,0.19,45,-0.13,72,0.60,29,0.03,59,0.54,10,-0.12,68,0.48,45
Paul Barjon,4,0.45,24,-0.21,79,-0.40,82,0.12,46,-0.64,100,0.86,12,0.46,46
Roger Sloan,10,-0.06,69,0.30,31,0.16,64,0.12,50,-0.07,67,0.25,39,0.41,47
Nate Lashley,18,-0.09,73,-0.40,92,-0.32,79,-0.24,89,0.17,40,0.73,14,0.41,48
Adam Svensson,16,0.19,46,0.19,41,0.46,38,0.19,39,0.08,48,-0.06,62,0.39,49
Harris English,12,0.25,35,0.57,16,0.80,22,0.41,16,-0.02,65,-0.40,82,0.39,50
Brandt Snedeker,14,-0.68,107,0.02,61,-0.32,80,-0.33,97,0.34,23,0.68,18,0.36,51
Callum Tarren,10,0.72,7,0.47,23,0.93,17,0.60,8,-0.26,86,-0.64,89,0.29,52
Brice Garnett,24,0.42,28,-0.20,77,0.22,56,0.11,52,0.02,62,0.07,52,0.28,53
Chesson Hadley,20,0.03,58,0.51,20,0.33,52,0.27,28,-0.21,82,-0.08,65,0.25,54
Patton Kizzire,22,-0.15,81,-0.42,93,-0.18,76,-0.29,93,0.40,20,0.39,31,0.21,55
Martin Laird,20,0.03,59,0.15,44,0.21,57,0.09,53,0.03,56,0.00,59,0.21,56
Brandon Wu,10,0.10,51,-0.15,75,0.43,42,-0.03,70,0.49,13,-0.23,71,0.19,57
Ben Kohles,2,-0.34,91,-0.47,95,-0.56,88,-0.40,101,0.25,32,0.71,15,0.16,58
Scott Gutschewski,2,-0.53,102,0.25,34,0.57,31,-0.14,78,0.84,4,-0.41,84,0.16,59
Davis Riley,14,-0.14,77,0.49,21,0.19,58,0.18,41,-0.13,77,-0.07,63,0.11,60
Tyler Duncan,16,0.51,18,-0.27,84,0.44,41,0.12,47,0.20,36,-0.35,78,0.09,61
Kevin Yu,6,0.72,6,0.30,29,1.04,13,0.51,13,0.04,55,-0.18,69,0.08,62
Trey Mullinax,19,0.56,14,-0.23,80,-0.13,73,0.16,43,-0.45,96,0.18,44,0.05,63
Sam Ryder,18,-0.35,92,0.31,28,-0.15,74,-0.02,68,-0.11,73,0.17,47,0.02,64
Eric Cole,6,-0.82,109,0.05,59,-0.57,89,-0.39,100,0.20,38,0.55,25,-0.02,65
Greyson Sigg,8,0.05,57,-0.64,101,-0.16,75,-0.29,95,0.43,17,0.14,48,-0.02,66
Ryan Brehm,10,0.53,17,-0.30,87,-0.08,68,0.11,51,-0.30,90,0.01,58,-0.07,67
Justin Lower,6,-0.50,100,0.33,27,-0.68,95,-0.09,75,-0.50,97,0.60,22,-0.08,68
Gary Woodland,4,1.02,3,0.65,11,1.38,4,0.84,3,-0.29,88,-1.52,105,-0.14,69
Dylan Wu,8,-0.24,86,0.69,10,0.27,55,0.23,35,-0.15,79,-0.21,70,-0.15,70
Chad Ramey,14,0.20,42,0.42,26,0.46,39,0.31,25,-0.17,80,-0.67,92,-0.22,71
Austin Smotherman,6,0.24,37,-0.61,100,-0.83,98,-0.18,84,-0.37,95,0.62,20,-0.25,72
Vince Whaley,20,-0.06,68,-0.52,96,-0.54,87,-0.29,94,0.05,53,0.26,37,-0.28,73
