Player,12,11,10,9,8,7,6,5,4,3,2,1,-,2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023 DraftKings,2023 Odds,Bookmaker,New Account Offer,2023 Result
Michael Kim,-,-,-,-,-,MC,MC,44,11,-,-,MC,-,-,-,-,-,-,MC,-,-,-,74,16,8700,33/1,Bet 365,Further details,5
Harrison Endycott,MC,-,-,-,-,MC,22,MC,MC,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,8600,45/1,Bet 365,Further details,NR
Ryan Gerard,-,-,-,-,-,-,MC^,MC^,41^,3^,-,4,-,-,-,-,-,-,-,-,-,-,-,-,8500,28/1,Bet 365,Further details,11
Brice Garnett,-,-,-,-,-,20,MC,MC,MC,-,-,55,-,-,-,-,72,38,26,-,-,20,5,7,8400,50/1,Bet 365,Further details,48
Austin Eckroat,-,-,-,-,-,31,MC,MC,MC,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,8300,50/1,Bet 365,Further details,MC
Brandon Harkins,-,-,-,-,-,-,21^,46^,24^,3^,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8200,18/1,Bet 365,Further details,59
Harry Higgs,-,-,-,-,-,MC,18,44,48,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,8100,45/1,Bet 365,Further details,7
Marty Dou Zecheng,-,-,-,-,-,MC,62,53,MC,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,8000,80/1,Bet 365,Further details,MC
Vincent Norrman,-,-,-,-,-,MC,54,44,MC,-,-,63,-,-,-,-,-,-,-,-,-,-,-,-,7900,55/1,Bet 365,Further details,21
Matthias Schmid,4,-,-,-,-,MC,6,MC,MC,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,7900,35/1,Bet 365,Further details,33
Augusto Nunez,5^,-,-,-,-,41,MC,31,48,-,-,71,-,-,-,-,-,-,-,-,-,-,-,-,7800,60/1,Bet 365,Further details,15
Ryan Armour,-,-,-,-,-,MC,65,MC,58,-,-,63,-,-,-,-,-,38,-,49,-,-,-,MC,7800,50/1,Bet 365,Further details,61
Austin Smotherman,-,-,-,-,-,67,-,MC,MC,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,55,7700,70/1,Bet 365,Further details,NR
Kevin Roy,-,-,-,-,-,MC,MC,MC,MC,-,-,29,-,-,-,-,-,-,-,-,-,-,-,-,7700,66/1,Bet 365,Further details,33
Hank Lebioda,-,-,-,-,-,-,MC,MC,15,-,-,MC,-,-,-,-,-,-,-,-,MC,MC,-,-,7600,66/1,Bet 365,Further details,21
Henrik Norlander,-,-,-,-,-,-,-,MC,MC,-,-,MC,-,-,-,57,-,-,39,-,-,44,-,-,7600,60/1,Bet 365,Further details,15
Paul Haley II,-,-,-,-,-,MC,69,63,58,-,-,MC,-,-,-,MC,-,-,-,-,-,-,-,-,7600,55/1,Bet 365,Further details,21
Jim Herman,-,-,-,-,-,MC,-,MC,-,66,-,14,-,23,-,39,49,-,-,-,-,-,-,7,7500,60/1,Bet 365,Further details,44
Josh Teater,-,-,-,-,-,-,25^,42^,MC^,19^,-,-,-,67,-,39,-,38,-,-,MC,2,22,22,7500,55/1,Bet 365,Further details,29
Austin Cook,-,-,-,-,-,MC,36,53,MC,-,-,MC,-,-,-,-,-,-,-,-,-,44,-,61,7500,75/1,Bet 365,Further details,MC
Tano Goya,-,-,-,-,-,MC,26,53,55,-,-,55,-,-,-,-,-,-,-,-,-,-,-,-,7500,50/1,Bet 365,Further details,11
Fabian Gomez,34^,-,-,-,-,-,-,3^,65,MC^,-,MC,-,7,-,2,MC,47,-,24,25,52,15,50,7400,66/1,Bet 365,Further details,MC
Chris Stroud,-,-,-,-,-,-,-,-,MC,-,-,MC,-,-,-,18,9,27,26,8,-,-,-,-,7400,60/1,Bet 365,Further details,15
Sean O'Hair,-,-,-,-,-,-,37^,MC,65,-,-,MC,-,-,-,-,49,-,-,-,-,-,-,-,7400,75/1,Bet 365,Further details,61
Jason Dufner,-,-,-,-,-,-,MC,MC,WD,32,-,74,-,-,-,-,-,-,-,-,-,-,-,MC,7400,66/1,Bet 365,Further details,44
Vaughn Taylor,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42,14,65,64,-,-,-,-,39,7,7300,60/1,Bet 365,Further details,NR
Michael Gligic,-,-,-,-,-,MC,MC,MC,MC,-,-,MC,-,-,-,-,-,-,-,-,-,MC,63,41,7300,125/1,Bet 365,Further details,MC
Sang-Moon Bae,-,-,-,-,-,-,-,-,-,36^,8^,-,-,-,-,67,-,-,-,-,MC,35,MC,50,7300,50/1,Bet 365,Further details,MC
Seung-yul Noh,-,-,-,-,-,-,WD^,44,65,WD^,-,MC,-,-,25,-,37,-,MC,56,-,-,-,55,7300,90/1,Bet 365,Further details,29
Kyle Stanley,-,-,-,-,-,MC,-,MC,WD,MC^,-,60,-,29,-,-,-,-,MC,-,-,3,-,16,7200,60/1,Bet 365,Further details,54
Brian Stuard,-,-,-,-,-,65,MC,MC,70,-,-,MC,-,-,-,4,43,-,MC,-,-,-,-,22,7200,70/1,Bet 365,Further details,MC
Scott Brown,-,-,-,-,-,-,56^,72,MC,-,-,MC,-,-,5,1,64,10,5,17,10,67,53,41,7200,75/1,Bet 365,Further details,33
Trevor Cone,-,-,-,-,-,MC,MC,MC,MC,-,-,74,-,-,-,-,-,-,-,-,-,-,-,-,7200,100/1,Bet 365,Further details,70
Martin Trainer,-,-,-,-,-,-,MC,MC,20,-,-,MC,-,-,-,-,-,-,-,-,1,MC,MC,MC,7200,140/1,Bet 365,Further details,64
Brandon Matthews,-,-,-,-,-,MC,MC,MC,MC,-,-,55,-,-,-,-,-,-,-,-,-,-,-,-,7100,100/1,Bet 365,Further details,40
Noah Goodwin,-,-,-,-,-,-,MC^,34^,MC^,28^,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7100,50/1,Bet 365,Further details,33
Roberto Diaz,-,-,-,-,-,-,51^,42^,8^,MC^,-,-,-,-,-,-,-,-,-,-,10,-,-,-,7100,45/1,Bet 365,Further details,MC
Nicolas Echavarria,-,-,-,-,-,12,MC,MC,MC,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,7100,125/1,Bet 365,Further details,1
Kevin Chappell,-,-,-,-,-,-,MC,-,MC,-,-,29,-,MC,-,MC,-,-,-,-,-,-,-,MC,7100,100/1,Bet 365,Further details,15
Rafael Campos,-,-,-,-,-,-,MC^,12^,54^,MC^,-,-,-,MC,MC,76,29,MC,8,10,49,-,3,59,7000,50/1,Bet 365,Further details,48
Trevor Werbylo,-,-,-,-,-,MC,41,53,58,-,-,49,-,-,-,-,-,-,-,-,-,-,-,68,7000,125/1,Bet 365,Further details,40
William McGirt,-,-,-,-,-,-,-,MC,MC,-,-,29,-,-,14,-,29,-,MC,-,-,-,-,-,7000,125/1,Bet 365,Further details,57
Jonas Blixt,-,-,-,-,-,-,MC^,MC^,20,7^,-,MC,-,-,MC,-,-,-,-,76,-,-,-,-,7000,66/1,Bet 365,Further details,64
Brent Grant,-,-,-,-,-,MC,MC,25,20,-,-,WD,-,-,-,-,-,-,-,-,-,-,-,-,7000,80/1,Bet 365,Further details,40
Max Mcgreevy,-,-,-,-,-,MC,MC,-,MC,MC,MC,MC,-,-,-,-,-,-,-,-,-,-,-,2,6900,100/1,Bet 365,Further details,33
Bill Haas,-,-,-,-,-,-,MC,MC,WD,-,-,71,-,-,-,-,-,-,-,-,-,27,30,41,6900,125/1,Bet 365,Further details,11
Scott Harrington,-,-,-,-,-,MC,MC,69,MC,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,6900,100/1,Bet 365,Further details,29
Carson Young,-,-,-,-,-,MC,MC,MC,WD,-,-,29,-,-,-,-,-,-,-,-,-,-,MC,-,6900,125/1,Bet 365,Further details,3
Jonathan Byrd,-,-,-,-,-,MC,MC,MC,MC,-,-,MC,-,-,-,-,12,16,39,76,21,MC,39,-,6900,125/1,Bet 365,Further details,48
Grayson Murray,-,-,-,-,-,-,37^,WD^,MC,-,-,MC,-,-,-,-,-,-,-,-,-,MC,3,MC,6900,90/1,Bet 365,Further details,15
Sunghoon Kang,-,-,-,-,-,-,MC,-,29,MC^,-,MC,-,-,MC,-,-,-,-,49,-,-,-,22,6800,150/1,Bet 365,Further details,69
Richy Werenski,-,-,-,-,-,MC,MC,MC,20,MC,-,MC,-,-,-,-,-,-,-,72,-,MC,-,28,6800,140/1,Bet 365,Further details,21
Anders Albertson,-,-,-,-,-,67,62,MC,MC,-,-,63,-,-,-,-,-,-,-,-,-,-,-,-,6800,150/1,Bet 365,Further details,21
Nick Watney,-,-,-,-,-,-,MC,MC,MC,MC,MC,-,-,-,-,-,-,-,-,-,-,-,MC,-,6800,90/1,Bet 365,Further details,57
Andrew Landry,-,-,-,-,-,-,68,-,WD,MC,-,MC,-,-,-,-,-,-,58,-,-,-,-,-,6800,100/1,Bet 365,Further details,40
Cody Gribble,-,-,-,-,-,-,MC^,MC,70,MC^,-,79,-,-,-,-,-,-,-,-,-,-,-,MC,6800,140/1,Bet 365,Further details,7
Ricky Barnes,-,-,-,-,-,-,-,-,-,MC,-,-,-,-,-,-,9,MC,39,56,MC,MC,MC,22,6700,175/1,Bet 365,Further details,33
Greg Chalmers,MC,-,-,-,-,-,-,-,70,-,-,MC,-,MC,-,-,-,-,MC,-,-,-,22,41,6700,150/1,Bet 365,Further details,33
Geoff Ogilvy,MC,-,-,-,-,-,-,MC^,74,-,-,80,-,-,-,-,-,-,-,-,-,-,-,-,6700,175/1,Bet 365,Further details,11
Ben Carr,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6700,66/1,Bet 365,Further details,MC
Wesley Bryan,-,-,-,-,-,-,MC,-,MC,MC^,-,-,-,-,-,-,-,-,-,62,-,-,-,-,6700,100/1,Bet 365,Further details,6
Camilo Villegas,-,-,-,-,-,-,64^,MC,MC,MC^,-,MC,-,-,-,18,-,-,-,MC,-,-,-,MC,6700,175/1,Bet 365,Further details,48
Tommy Gainey,-,-,-,-,-,-,MC^,MC^,MC,-,-,-,-,-,-,-,-,MC,MC,-,MC,-,68,3,6600,80/1,Bet 365,Further details,MC
D.J. Trahan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,MC,38,54,-,16,52,22,59,6600,150/1,Bet 365,Further details,44
Jiri Zuska,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6600,75/1,Bet 365,Further details,54
K.J. Choi,-,-,-,-,-,MC,18^,-,-,39^,52^,-,-,-,-,57,-,-,-,MC,-,-,-,-,6600,125/1,Bet 365,Further details,MC
David Hearn,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,8,24,-,-,17,25,MC,MC,MC,6600,100/1,Bet 365,Further details,MC
John VanDerLaan,-,-,-,-,-,-,21^,17^,MC^,MC^,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6600,TBC,Bet 365,Further details,7
D.A. Points,-,-,-,-,-,-,-,-,MC,-,-,-,-,-,-,MC,-,-,65,1,42,MC,MC,55,6500,175/1,Bet 365,Further details,MC
Boo Weekley,-,-,-,-,-,-,56^,MC^,-,-,-,-,-,-,3,8,-,6,35,37,35,-,-,-,6500,175/1,Bet 365,Further details,MC
Jesse Mueller,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6500,200/1,Bet 365,Further details,MC
Arjun Atwal,-,-,-,-,-,-,-,MC,MC,-,-,MC,-,-,MC,MC,-,27,-,-,70,50,MC,-,6500,350/1,Bet 365,Further details,MC
Bo Van Pelt,-,-,-,-,-,-,-,MC^,MC,-,-,-,-,-,-,-,-,47,-,-,-,60,15,MC,6500,250/1,Bet 365,Further details,MC
Ryan Blaum,-,-,-,-,-,-,-,-,-,MC^,-,-,-,-,-,-,-,-,-,32,55,-,53,-,6500,TBC,Bet 365,Further details,48
Derek Ernst,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,-,MC,65,-,66,52,MC,61,6400,400/1,Bet 365,Further details,21
Chad Campbell,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,MC,-,-,-,42,MC,-,-,6400,200/1,Bet 365,Further details,MC
Chris Nido,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,-,MC,MC,-,6400,175/1,Bet 365,Further details,MC
Stephen Stallings Jr,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,-,6400,600/1,Bet 365,Further details,MC
J.J. Henry,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,-,DQ,64,-,8,10,60,MC,MC,6400,250/1,Bet 365,Further details,MC
Ben Crane,-,-,-,-,-,-,-,MC,MC,-,-,MC,-,-,-,-,-,-,-,MC,8,-,-,MC,6400,225/1,Bet 365,Further details,68
Robert Garrigus,-,-,-,-,-,-,MC^,MC,MC,-,-,-,-,-,-,-,-,-,MC,MC,MC,MC,MC,66,6300,1000/1,Bet 365,Further details,MC
Matt Every,-,-,-,-,-,-,-,-,-,-,-,-,-,23,48,MC,-,-,-,MC,16,-,MC,70,6300,600/1,Bet 365,Further details,MC
Derek Lamely,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,MC,-,MC,-,-,-,MC,-,-,-,6300,600/1,Bet 365,Further details,21
Diego Saavedra-Davila,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6300,275/1,Bet 365,Further details,MC
George McNeill,-,-,-,-,-,-,-,-,-,-,-,-,-,5,1,57,19,-,DQ,MC,MC,35,68,MC,6300,500/1,Bet 365,Further details,61
Jason Bohn,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,-,-,-,-,-,MC,MC,49,MC,6300,400/1,Bet 365,Further details,MC
Brian Davis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,MC,-,-,MC,-,42,MC,-,61,6200,500/1,Bet 365,Further details,MC
Richard S. Johnson,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,32,-,-,-,-,-,-,-,68,61,6200,600/1,Bet 365,Further details,64
Jeff Overton,-,-,-,-,-,-,MC^,MC^,MC^,-,-,-,-,-,14,WD,-,27,-,-,-,-,-,-,6200,400/1,Bet 365,Further details,WD
Carl Pettersson,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,MC,-,-,MC,MC,6200,750/1,Bet 365,Further details,MC
Edward Figueroa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,MC,-,MC,MC,MC,MC,MC,58,MC,6200,600/1,Bet 365,Further details,MC
John Rollins,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,-,MC,58,MC,54,-,MC,MC,MC,MC,6200,400/1,Bet 365,Further details,MC
Kevin Stadler,-,-,-,-,-,-,-,-,-,-,-,-,-,19,7,72,-,-,-,-,-,-,-,MC,6200,400/1,Bet 365,Further details,54
Cameron Beckman,-,-,-,-,-,-,38^,-,-,-,-,-,-,-,-,MC,37,55,MC,-,MC,-,-,-,6100,1000/1,Bet 365,Further details,WD
Daniel Chopra,-,-,-,-,-,-,MC^,-,-,-,-,-,-,MC,MC,-,58,38,-,-,MC,69,MC,-,6100,500/1,Bet 365,Further details,MC
Robert Gamez,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,58,-,-,MC,-,-,MC,-,-,-,6100,1500/1,Bet 365,Further details,MC
Robi Calvesbert,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6100,1500/1,Bet 365,Further details,MC
Tim Cantwell,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6100,500/1,Bet 365,Further details,MC
Hiram Silfa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,MC,-,MC,6100,500/1,Bet 365,Further details,MC
Omar Uresti,-,-,-,-,-,-,-,-,-,-,-,-,-,56,-,-,-,-,-,-,MC,MC,MC,MC,6100,300/1,Bet 365,Further details,MC
Carlos Franco,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,-,-,-,MC,-,-,-,MC,MC,MC,6000,1500/1,Bet 365,Further details,MC
Frank Lickliter II,-,-,-,-,-,-,-,-,-,-,-,-,-,29,MC,-,MC,-,26,-,MC,-,MC,MC,6000,TBC,Bet 365,Further details,MC
Jonathan Kaye,-,-,-,-,-,-,-,-,-,-,-,-,-,WD,-,-,-,-,-,-,71,-,MC,MC,6000,TBC,Bet 365,Further details,MC
Parker McLachlin,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,MC,MC,MC,6000,TBC,Bet 365,Further details,MC
Ryuji Imada,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,43,MC,-,-,-,-,-,MC,6000,1000/1,Bet 365,Further details,MC
Julian Etulain,-,MC^,14^,-,-,-,-,7^,MC^,MC^,-,-,-,43,-,-,MC,-,-,17,35,20,-,-,6000,TBC,Bet 365,Further details,MC
Tom Adrounie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6000,TBC,Bet 365,Further details,MC
Fredrik Jacobson,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,-,-,-,15,56,MC,MC,-,-,-,TBC,Bet 365,Further details,NR
Gabriel Hjertstedt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,TBC,Bet 365,Further details,NR
Glen Day,-,-,-,-,-,-,-,-,-,29^,59^,-,-,-,-,-,MC,47,-,-,-,-,-,-,-,TBC,Bet 365,Further details,63^
Len Mattiace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,TBC,Bet 365,Further details,NR
Neal Lancaster,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,WD,-,-,-,-,TBC,Bet 365,Further details,NR
Will MacKenzie,-,-,-,-,-,-,-,-,-,-,-,-,-,51,32,-,-,6,8,49,MC,-,MC,-,-,TBC,Bet 365,Further details,NR
Andres Romero,MC^,56^,-,-,-,-,-,-,-,-,-,-,-,-,20,6,MC,64,5,MC,25,MC,30,MC,-,TBC,Bet 365,Further details,NR
Ted Potter Jr.,-,-,-,-,-,-,-,-,MC,-,-,-,-,-,48,-,29,-,-,-,-,6,7,MC,-,75/1,Bet 365,Further details,59
Ted Purdy,-,-,-,-,-,-,-,MC^,MC^,MC^,-,-,-,MC,-,-,-,MC,68,-,MC,MC,MC,MC,-,TBC,Bet 365,Further details,MC
