Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Matthias Schwab,6,0.10,50,- 0.40,102,- 0.94,109,- 0.15,86,- 0.64,124,-0.73,123,- 1.67,121
Scott Brown,6,- 0.90,132,- 0.50,107,- 1.85,124,- 0.70,127,- 0.44,117,0.13,56,- 1.72,122
Arjun Atwal,8,- 0.68,129,- 0.16,82,- 1.24,116,- 0.42,112,- 0.39,112,-0.50,109,- 1.74,123
Martin Trainer,10,0.06,54,- 1.49,130,- 1.86,125,- 0.72,128,- 0.43,115,0.11,59,- 1.74,124
Sean O'Hair,4,- 0.27,98,- 0.60,112,- 1.23,115,- 0.44,113,- 0.36,108,-0.53,111,- 1.76,125
Keith Mitchell,6,0.51,19,- 1.05,127,- 0.21,81,- 0.27,102,0.33,25,-1.62,133,- 1.83,126
Jim Herman,8,0.02,61,- 0.11,73,- 0.77,104,- 0.05,72,- 0.67,126,-1.08,129,- 1.84,127
Greg Sonnier,4,- 1.44,136,- 0.78,119,- 2.54,132,- 1.11,133,- 0.32,104,0.66,26,- 1.89,128
Harrison Endycott,2,0.03,59,- 1.93,134,- 2.59,133,- 0.95,131,- 0.68,128,0.66,25,- 1.93,129
Ted Potter,5,- 0.05,74,- 1.17,128,- 2.15,130,- 0.61,121,- 0.92,132,-0.06,73,- 2.22,130
Tano Goya,4,- 0.44,117,- 0.92,122,- 1.69,123,- 0.68,126,- 0.34,105,-0.58,115,- 2.27,131
David Lipsky,4,0.62,10,- 0.16,81,- 0.06,70,0.23,34,- 0.53,122,-2.32,136,- 2.39,132
Trevor Werbylo,2,- 0.30,101,- 0.95,125,- 0.95,110,- 0.62,123,0.30,28,-1.47,131,- 2.43,133
Carl Yuan,2,0.16,42,- 1.73,133,- 2.21,131,- 0.78,130,- 0.64,125,-0.72,122,- 2.93,134
Brent Grant,2,0.57,11,- 2.04,135,- 2.69,134,- 0.74,129,- 1.22,134,-0.74,124,- 3.43,135
Satoshi Kodaira,2,- 0.54,120,0.03,63,- 2.03,127,- 0.26,100,- 1.52,137,-2.20,135,- 4.23,136
Tyson Alexander,2,- 0.39,112,- 1.54,131,- 2.09,128,- 0.97,132,- 0.15,80,-2.34,137,- 4.43,137
