Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Min Woo Lee,4,1.09,2,- 1.46,116,0.13,58,- 0.18,82,0.50,11,1.94,3,2.07,1
Justin Suh,4,0.13,56,0.30,37,1.70,4,0.22,40,1.24,3,0.31,35,2.07,1
Viktor Hovland,10,0.86,6,1.55,2,1.83,3,1.21,2,- 0.59,109,-0.00,67,1.85,3
Erik Van Rooyen,4,- 0.38,92,2.83,1,2.79,1,1.22,1,0.34,28,-0.94,113,1.85,4
Adam Svensson,4,0.55,21,0.60,23,1.54,8,0.57,11,0.36,21,0.24,41,1.82,5
Scottie Scheffler,10,0.49,28,0.48,27,1.66,5,0.48,14,0.69,6,0.09,54,1.75,6
Jason Day,26,0.39,31,0.38,35,1.43,11,0.38,21,0.66,7,0.28,37,1.72,7
Hideki Matsuyama,20,0.52,23,0.82,7,1.25,14,0.67,7,- 0.10,74,0.34,34,1.60,8
Brandon Wu,4,- 0.13,85,- 0.28,78,- 0.23,72,- 0.20,85,0.13,49,1.75,4,1.57,9
Aaron Rai,4,0.82,7,0.72,13,1.56,7,0.77,5,0.03,61,0.02,63,1.57,10
Tommy Fleetwood,22,0.59,18,0.62,22,1.58,6,0.61,9,0.36,20,-0.02,68,1.56,11
Max Homa,10,0.50,27,1.14,3,1.90,2,0.82,3,0.24,33,-0.37,92,1.55,12
Justin Thomas,27,0.26,45,0.80,9,1.52,9,0.53,12,0.41,14,-0.06,71,1.45,13
Chad Ramey,4,0.31,39,- 2.35,120,- 1.49,109,- 1.02,114,0.55,9,2.82,1,1.32,14
Ryan Fox,4,0.54,22,0.01,63,0.25,50,0.28,35,- 0.36,97,1.03,8,1.32,15
Eric Cole,4,0.61,17,0.14,52,0.79,32,0.37,22,- 0.14,78,0.51,22,1.32,16
Keegan Bradley,26,0.18,51,0.79,10,1.20,15,0.48,15,0.17,42,0.09,53,1.27,17
Si woo Kim,25,0.46,29,0.44,30,1.35,12,0.45,18,0.45,12,-0.11,77,1.25,18
Justin Rose,22,0.62,16,0.02,62,1.02,23,0.32,30,0.38,17,0.21,44,1.24,19
Adam Scott,26,- 0.11,83,0.49,26,0.78,33,0.19,43,0.35,24,0.45,24,1.22,20
Christiaan Bezuidenhout,8,- 0.10,80,0.28,38,0.48,41,0.09,54,0.30,30,0.74,14,1.22,21
Webb Simpson,18,0.05,63,- 0.30,81,- 0.05,67,- 0.12,72,0.18,40,1.25,6,1.19,22
Tom Hoge,19,0.14,55,0.80,8,1.07,19,0.47,16,0.12,52,0.10,51,1.17,23
Dylan Wu,4,0.70,14,0.21,46,0.68,37,0.45,17,- 0.20,81,0.24,42,1.07,24
Ben Griffin,4,- 0.82,104,0.25,41,0.90,27,- 0.29,88,1.43,2,0.14,48,1.07,25
Corey Conners,14,0.52,25,0.65,20,1.20,16,0.58,10,0.02,63,-0.17,81,1.03,26
Sungjae Im,14,0.57,20,0.05,57,0.76,34,0.31,31,0.14,47,0.26,39,1.03,27
Shane Lowry,24,0.09,60,0.50,25,0.95,25,0.30,33,0.32,29,0.02,61,0.98,28
Joel Dahmen,14,0.00,68,0.69,17,0.86,30,0.35,24,0.11,53,0.09,52,0.96,29
Francesco Molinari,24,0.04,65,0.66,19,0.88,28,0.35,25,0.18,41,-0.00,66,0.89,30
Rory McIlroy,22,0.77,8,0.47,28,1.47,10,0.62,8,0.22,34,-0.63,104,0.85,31
Taylor Montgomery,4,0.20,50,- 1.07,110,- 1.28,106,- 0.43,94,- 0.43,102,2.07,2,0.82,32
Alex Noren,18,0.00,69,0.68,18,1.11,17,0.34,27,0.34,27,-0.26,91,0.82,33
