Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Patrick Cantlay,22,0.71,9,0.87,5,1.81,2,0.79,3,0.23,17,0.52,14,2.33,1
Taylor Moore,4,0.23,30,- 0.23,45,- 0.07,42,-,41,- 0.07,42,2.24,1,2.17,2
Scottie Scheffler,4,0.98,2,1.31,2,2.29,1,1.14,1,0.00,34,-0.12,38,2.17,3
Cam Davis,12,0.81,6,0.16,34,1.58,6,0.48,14,0.62,4,0.46,17,2.05,4
J.T. Poston,16,0.71,8,- 0.59,53,0.81,23,0.06,36,0.68,3,0.88,7,1.69,5
Justin Rose,8,0.32,23,0.65,11,1.70,3,0.49,13,0.73,2,-0.02,35,1.68,6
Tommy Fleetwood,14,0.36,21,0.26,28,0.89,20,0.31,28,0.27,14,0.70,9,1.59,7
Erik van Rooyen,10,0.81,5,0.23,31,0.89,18,0.52,8,- 0.16,47,0.53,13,1.42,8
Emiliano Grillo,20,0.31,24,1.08,3,1.57,7,0.69,6,0.18,24,-0.22,46,1.34,9
Matt Fitzpatrick,26,0.52,16,0.30,27,0.96,16,0.41,17,0.14,26,0.37,19,1.33,10
Cameron Young,8,0.87,4,0.53,17,1.68,4,0.70,5,0.28,13,-0.37,50,1.31,11
Christiaan Bezuidenhout,12,- 0.03,46,0.25,29,0.11,36,0.11,34,- 0.11,45,1.18,3,1.29,12
Webb Simpson,30,0.27,27,0.53,16,1.07,12,0.40,20,0.29,10,0.17,27,1.26,13
Jordan Spieth,16,0.09,40,0.72,8,0.99,15,0.40,18,0.18,23,0.21,26,1.19,14
Sam Burns,14,0.31,25,- 0.01,40,0.59,28,0.15,32,0.29,9,0.60,10,1.19,15
Russell Henley,22,0.30,26,0.69,10,1.01,14,0.49,12,0.02,32,0.09,28,1.10,16
Brian Harman,28,0.37,20,- 0.28,47,0.12,35,0.04,38,0.04,31,0.96,5,1.08,17
Shane Lowry,22,0.22,31,0.55,15,0.84,22,0.39,22,0.07,28,0.22,25,1.06,18
Corey Conners,20,0.33,22,0.70,9,1.09,11,0.51,10,0.06,29,-0.12,40,0.96,19
Jason Day,6,0.48,18,0.45,22,0.70,25,0.46,15,- 0.23,51,0.24,23,0.94,20
Adam Svensson,8,0.23,28,1.34,1,0.89,19,0.79,4,- 0.70,57,0.05,31,0.93,21
Sungjae Im,16,0.94,3,0.40,24,1.63,5,0.67,7,0.28,11,-0.71,57,0.92,22
Collin Morikawa,16,0.74,7,1.06,4,1.53,8,0.90,2,- 0.27,53,-0.63,56,0.90,23
Tony Finau,12,0.38,19,0.50,20,1.26,9,0.44,16,0.37,7,-0.42,52,0.84,24
Patrick Rodgers,8,- 0.25,51,0.30,26,- 0.16,44,0.03,39,- 0.21,49,1.00,4,0.83,25
Rory McIlroy,4,0.56,13,0.25,30,0.91,17,0.40,19,0.11,27,-0.22,45,0.70,26
Lee Hodges,4,0.57,12,0.08,38,1.21,10,0.32,26,0.56,5,-0.51,54,0.67,27
Si Woo Kim,22,0.52,15,0.12,37,0.87,21,0.32,27,0.23,16,-0.21,44,0.66,28
Chris Kirk,22,0.52,17,0.13,36,0.62,27,0.32,25,- 0.03,36,0.02,33,0.63,29
Xander Schauffele,16,0.23,29,0.50,18,0.66,26,0.37,23,- 0.08,43,-0.12,39,0.54,30
Denny McCarthy,18,- 0.16,49,- 0.16,44,- 0.04,39,- 0.16,48,0.28,12,0.56,11,0.52,31
Will Zalatoris,4,- 1.20,61,0.84,6,- 0.43,49,- 0.18,50,- 0.07,40,0.95,6,0.52,32
Adam Hadwin,24,0.17,35,0.40,25,0.45,32,0.28,30,- 0.09,44,0.05,32,0.52,33
Justin Thomas,16,- 0.07,47,0.74,7,0.49,31,0.34,24,- 0.18,48,-0.06,37,0.43,34
Lucas Glover,28,0.53,14,0.50,19,0.70,24,0.52,9,- 0.33,54,-0.31,48,0.40,35
Keegan Bradley,8,0.61,10,- 0.63,54,- 0.04,40,- 0.01,42,- 0.02,35,0.36,20,0.31,36
Sahith Theegala,8,0.15,36,- 0.57,51,- 0.23,45,- 0.21,51,0.19,22,0.54,12,0.31,37
Seamus Power,6,- 0.38,54,0.15,35,- 0.05,41,- 0.11,47,0.17,25,0.30,21,0.25,38
Sepp Straka,14,0.02,42,0.20,32,0.28,34,0.11,35,0.06,30,-0.04,36,0.24,39
Gary Woodland,8,- 0.30,52,0.60,12,- 0.58,54,0.15,33,- 0.87,58,0.76,8,0.18,40
Brice Garnett,16,0.10,39,0.48,21,0.51,30,0.29,29,- 0.07,41,-0.44,53,0.07,41
Rickie Fowler,8,- 0.56,57,0.57,13,0.01,38,0.01,40,0.00,33,0.06,30,0.07,42
Brendon Todd,16,- 0.38,55,- 0.58,52,- 0.48,50,- 0.48,55,0.49,6,0.50,16,0.02,43
Kevin Kisner,23,- 0.08,48,0.18,33,0.31,33,0.05,37,0.20,19,-0.33,49,- 0.04,44
Harris English,21,- 0.52,56,- 0.30,48,- 0.57,53,- 0.41,53,0.19,21,0.52,15,- 0.11,45
Wyndham Clark,20,- 0.02,45,- 0.33,49,- 0.37,48,- 0.17,49,- 0.03,38,0.24,24,- 0.14,46
Tom Kim,2,0.60,11,0.42,23,1.02,13,0.51,11,0.32,8,-1.54,61,- 0.17,47
Peter Malnati,26,- 0.18,50,- 0.70,56,- 0.71,55,- 0.44,54,0.20,20,0.45,18,- 0.23,48
Max Homa,6,0.21,33,0.57,14,0.56,29,0.39,21,- 0.22,50,-0.82,58,- 0.26,49
Nick Taylor,21,0.15,37,- 0.26,46,- 0.14,43,- 0.05,45,- 0.03,37,-0.18,41,- 0.32,50
Grayson Murray,6,0.22,32,- 0.37,50,- 0.56,52,- 0.08,46,- 0.40,55,-0.01,34,- 0.57,51
Thomas Detry,2,- 0.02,44,- 2.10,60,- 2.17,59,- 1.06,60,0.25,15,1.22,2,- 0.67,52
Kurt Kitayama,2,0.15,38,- 0.69,55,- 0.35,47,- 0.27,52,0.22,18,0.29,22,- 0.67,53
Adam Schenk,14,0.00,43,- 0.08,41,- 0.33,46,- 0.04,44,- 0.26,52,-0.40,51,- 0.73,54
Byeong Hun An,10,- 1.14,59,0.01,39,0.09,37,- 0.56,56,1.21,1,-0.85,59,- 0.76,55
Tom Hoge,16,0.07,41,- 0.09,42,- 0.48,51,- 0.01,43,- 0.46,56,-0.51,55,- 0.99,56
Mackenzie Hughes,18,- 0.38,53,- 0.87,58,- 1.34,56,- 0.62,57,- 0.06,39,0.08,29,- 1.22,57
