Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Patrick Cantlay,4,0.94,6,0.50,23,1.87,5,0.72,7,0.43,21,1.36,3,3.23,1
Sahith Theegala,4,0.20,51,0.94,8,1.65,9,0.57,14,0.51,17,1.33,4,2.98,2
Xander Schauffele,20,0.78,14,0.42,28,1.82,6,0.60,13,0.62,9,0.48,30,2.31,3
Matt Fitzpatrick,4,0.66,18,1.06,6,1.79,7,0.86,3,0.07,56,0.43,33,2.23,4
Hideki Matsuyama,25,0.45,29,1.37,3,2.22,3,0.91,2,0.40,24,-0.06,71,2.16,5
Scottie Scheffler,10,1.16,2,0.15,46,1.19,19,0.66,9,- 0.13,79,0.93,7,2.12,6
Rickie Fowler,24,0.15,58,0.85,11,1.32,16,0.50,20,0.32,28,0.78,13,2.10,7
Jhonattan Vegas,4,0.85,11,0.19,42,2.37,2,0.52,17,1.34,3,-0.36,88,2.01,8
Jon Rahm,24,1.07,3,0.52,21,1.59,10,0.80,4,- 0.00,62,0.34,46,1.93,9
Justin Thomas,24,0.41,32,1.15,5,1.52,12,0.78,5,- 0.04,68,0.33,48,1.85,10
Webb Simpson,22,- 0.06,76,0.92,9,1.27,17,0.43,25,0.41,22,0.51,27,1.78,11
Tyrrell Hatton,4,0.81,12,- 0.76,105,1.76,8,0.03,65,1.71,2,0.01,67,1.76,12
Garrick Higgo,4,0.91,8,- 0.03,67,1.38,15,0.44,24,0.51,18,0.34,45,1.73,13
Matt Kuchar,22,0.07,64,0.50,22,0.89,29,0.29,37,0.31,29,0.81,10,1.70,14
Alex Noren,12,0.13,59,0.70,17,0.83,30,0.42,28,- 0.00,60,0.84,9,1.67,15
Sungjae Im,12,0.65,19,0.10,53,1.19,18,0.38,32,0.44,20,0.40,38,1.60,16
Rory McIlroy,4,0.92,7,0.46,25,1.59,11,0.69,8,0.22,37,-0.03,70,1.56,17
Max Homa,16,0.56,24,0.73,14,1.06,22,0.65,10,- 0.23,85,0.45,31,1.50,18
Collin Morikawa,4,0.43,31,1.71,1,2.69,1,1.07,1,0.55,13,-1.22,109,1.47,19
J.T. Poston,16,- 0.13,81,0.44,27,0.43,51,0.16,50,0.12,49,0.95,6,1.38,20
Nate Lashley,10,- 0.15,84,0.55,19,0.90,28,0.20,45,0.51,16,0.39,39,1.29,21
Cameron Young,4,1.44,1,- 0.53,98,0.60,38,0.45,23,- 0.31,92,0.62,22,1.23,22
Billy Horschel,28,0.69,16,- 0.15,75,0.57,42,0.27,39,0.04,58,0.58,24,1.15,23
Gary Woodland,22,0.06,66,0.77,13,0.75,34,0.41,30,- 0.08,73,0.35,44,1.10,24
J.J. Spaun,12,0.16,57,0.88,10,0.72,37,0.52,16,- 0.32,93,0.38,40,1.10,25
Martin Laird,26,- 0.02,72,0.29,36,0.57,43,0.14,54,0.29,33,0.49,28,1.06,26
Kyoung-hoon Lee,10,0.65,20,- 0.50,94,0.99,25,0.07,62,0.84,7,0.03,65,1.02,27
Matthew NeSmith,6,0.16,55,0.47,24,0.59,41,0.32,36,- 0.04,69,0.42,35,1.01,28
J.B. Holmes,20,0.73,15,- 0.27,82,0.81,31,0.23,41,0.35,27,0.16,56,0.98,29
Chez Reavie,18,0.43,30,- 0.13,73,0.56,44,0.15,52,0.26,35,0.38,41,0.94,30
Brendan Steele,22,0.62,22,0.34,33,1.03,23,0.48,21,0.07,57,-0.10,75,0.93,31
Adam Hadwin,28,0.18,53,- 0.22,80,0.51,46,- 0.02,71,0.55,14,0.35,43,0.87,32
Shane Lowry,12,0.87,10,0.40,29,1.38,14,0.63,12,0.12,48,-0.53,95,0.85,33
Tom Hoge,16,- 0.18,88,0.45,26,0.18,63,0.14,53,- 0.10,76,0.65,20,0.83,34
James Hahn,24,- 0.28,91,0.18,43,0.21,59,- 0.05,78,0.30,31,0.58,23,0.79,35
Jordan Spieth,16,- 0.10,80,1.03,7,1.10,20,0.47,22,0.16,43,-0.32,85,0.78,36
Corey Conners,12,0.87,9,0.15,45,0.76,33,0.51,19,- 0.26,88,-0.01,68,0.75,37
Doc Redman,6,0.04,67,0.81,12,1.39,13,0.43,27,0.54,15,-0.66,99,0.73,38
Russell Henley,22,- 0.03,74,0.30,34,0.38,54,0.14,55,0.11,51,0.34,47,0.72,39
Brian Harman,24,0.23,47,- 0.43,88,0.25,58,- 0.10,84,0.45,19,0.43,34,0.68,40
Brendon Todd,12,- 0.75,105,- 0.62,100,- 0.97,97,- 0.69,105,0.40,25,1.64,1,0.67,41
Russell Knox,20,0.26,40,0.23,38,0.60,39,0.25,40,0.11,52,0.05,63,0.65,42
Mark Hubbard,16,- 0.01,71,0.25,37,0.16,64,0.12,57,- 0.08,74,0.48,29,0.64,43
Harris English,18,- 0.06,77,0.02,63,- 0.11,75,- 0.02,72,- 0.07,71,0.75,14,0.64,44
Zach Johnson,26,- 0.30,92,0.21,40,0.01,70,- 0.05,77,0.10,53,0.63,21,0.63,45
Chris Kirk,24,0.07,65,0.71,16,0.92,26,0.39,31,0.15,45,-0.31,84,0.61,46
John Huh,22,0.07,63,0.16,44,0.03,69,0.11,58,- 0.20,82,0.54,26,0.57,47
Scott Stallings,16,0.25,41,0.12,48,0.39,52,0.19,47,0.01,59,0.14,58,0.53,48
Kevin Kisner,10,0.13,60,- 0.05,69,- 0.19,76,0.04,64,- 0.27,89,0.72,16,0.53,49
Zac Blair,6,- 0.35,93,- 0.21,79,- 0.31,79,- 0.28,95,0.24,36,0.80,11,0.49,50
Keegan Bradley,26,0.48,27,0.63,18,1.06,21,0.56,15,- 0.05,70,-0.64,98,0.43,51
Luke List,22,0.35,33,0.36,32,0.91,27,0.36,34,0.19,41,-0.52,94,0.38,52
Keith Mitchell,14,1.05,5,- 0.02,65,0.74,35,0.51,18,- 0.28,91,-0.36,89,0.38,53
Francesco Molinari,8,0.21,48,0.10,54,0.30,57,0.15,51,- 0.01,63,0.07,61,0.37,54
Scott Piercy,20,0.34,36,0.37,31,0.50,48,0.36,35,- 0.21,84,-0.16,80,0.34,55
Andrew Putnam,10,- 0.66,101,0.11,51,0.06,67,- 0.27,94,0.61,10,0.26,51,0.31,56
Nick Hardy,4,- 0.17,87,0.08,57,0.48,50,- 0.05,75,0.57,12,-0.17,81,0.31,57
Tony Finau,14,0.23,46,0.12,49,0.50,49,0.18,48,0.15,44,-0.21,82,0.29,58
Charley Hoffman,26,0.24,42,0.21,39,0.38,53,0.23,42,- 0.07,72,-0.13,77,0.25,59
Adam Long,10,0.48,26,0.07,59,0.36,56,0.28,38,- 0.20,81,-0.14,78,0.22,60
Trey Mullinax,6,1.06,4,- 0.65,101,0.08,66,0.20,43,- 0.33,94,0.11,59,0.19,61
Patton Kizzire,26,- 0.23,89,0.03,62,- 0.44,85,- 0.10,83,- 0.25,87,0.57,25,0.12,62
Danny Lee,20,- 0.02,73,0.13,47,0.19,61,0.06,63,0.07,55,-0.08,73,0.11,63
Kevin Streelman,20,0.18,52,0.21,41,0.51,47,0.20,46,0.12,50,-0.48,92,0.03,64
Richy Werenski,10,0.20,50,- 0.03,66,0.37,55,0.08,61,0.20,39,-0.35,87,0.02,65
Beau Hossler,16,0.03,68,- 0.70,102,- 0.77,93,- 0.34,96,- 0.10,77,0.79,12,0.02,66
Sam Ryder,16,- 0.09,79,0.07,58,- 0.04,73,- 0.01,70,- 0.02,66,0.05,64,0.00,67
Wyndham Clark,12,- 0.67,103,0.29,35,- 0.30,78,- 0.19,89,0.08,54,0.29,49,- 0.01,68
Doug Ghim,4,- 0.04,75,1.56,2,0.99,24,0.76,6,- 0.54,101,-1.01,103,- 0.02,69
Lucas Glover,18,0.24,43,- 0.05,70,0.09,65,0.09,60,- 0.09,75,-0.12,76,- 0.03,70
Denny McCarthy,12,- 0.01,70,- 0.14,74,- 0.42,83,- 0.07,81,- 0.28,90,0.36,42,- 0.06,71
Stewart Cink,12,- 0.48,99,- 0.21,78,- 0.51,88,- 0.34,97,0.17,42,0.44,32,- 0.07,72
Sam Burns,10,- 0.67,102,0.72,15,- 0.80,94,0.03,66,- 0.85,108,0.71,17,- 0.09,73
Kevin Tway,16,0.28,39,0.12,50,0.05,68,0.20,44,- 0.35,96,-0.15,79,- 0.10,74
Emiliano Grillo,24,0.62,23,0.11,52,0.52,45,0.36,33,- 0.20,83,-0.63,97,- 0.11,75
Patrick Rodgers,18,0.67,17,- 0.73,103,- 0.09,74,- 0.03,74,- 0.04,67,-0.07,72,- 0.16,76
Rory Sabbatini,14,0.12,61,- 0.17,77,- 0.46,86,- 0.03,73,- 0.41,98,0.29,50,- 0.18,77
Chesson Hadley,18,- 0.37,94,0.00,64,- 0.38,82,- 0.18,88,- 0.02,65,0.20,53,- 0.18,78
Nick Watney,10,- 0.14,82,- 0.33,83,- 0.62,89,- 0.23,93,- 0.15,80,0.41,36,- 0.21,79
Ryan Palmer,18,0.79,13,0.04,61,0.59,40,0.41,29,- 0.23,86,-0.80,101,- 0.21,80
Andrew Landry,10,0.51,25,- 0.46,91,- 0.37,81,0.03,67,- 0.42,99,0.15,57,- 0.21,81
Erik van Rooyen,2,- 0.84,109,- 0.05,71,0.20,60,- 0.45,100,1.09,4,-0.45,90,- 0.25,82
Ryan Moore,20,- 0.16,85,- 0.16,76,- 0.02,72,- 0.16,87,0.30,32,-0.25,83,- 0.27,83
Kramer Hickok,4,0.63,21,- 0.39,86,- 0.33,80,0.12,56,- 0.57,104,0.06,62,- 0.27,84
Brian Gay,22,- 1.11,111,- 0.51,96,- 1.34,101,- 0.81,107,0.28,34,0.92,8,- 0.42,85
Troy Merritt,14,- 0.39,95,- 0.04,68,- 0.44,84,- 0.22,92,- 0.01,64,0.02,66,- 0.43,86
Davis Riley,4,- 1.01,110,- 1.69,112,- 2.02,110,- 1.35,111,0.68,8,1.33,5,- 0.69,87
