Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Tony Finau,24,0.16,56,0.36,40,0.19,51,0.26,38,- 0.34,93,-0.09,68,0.12,57
Maverick McNealy,14,- 0.23,94,- 0.19,76,- 0.27,71,- 0.21,84,0.11,46,0.37,26,0.12,58
Adam Schenk,10,0.27,40,- 0.06,64,0.09,56,0.10,55,- 0.12,77,-0.00,59,0.09,59
Taylor Moore,10,0.12,61,0.42,34,0.50,42,0.27,37,- 0.05,68,-0.45,95,0.08,60
Seamus Power,14,0.18,52,0.04,55,- 0.12,62,0.11,54,- 0.46,99,0.23,36,0.07,61
Nick Taylor,19,- 0.48,97,0.52,26,0.03,58,0.02,63,- 0.03,63,0.05,54,0.07,62
Emiliano Grillo,24,0.07,65,0.29,42,0.21,50,0.18,47,- 0.15,79,-0.19,83,0.03,63
Chad Ramey,6,0.21,49,- 1.56,116,- 1.32,101,- 0.67,108,0.03,54,1.32,1,0.00,64
Will Zalatoris,14,0.15,58,0.77,12,0.76,32,0.46,19,- 0.27,89,-0.72,107,- 0.01,65
Lanto Griffin,6,0.17,54,0.48,29,- 0.62,88,0.32,29,- 1.27,119,0.60,13,- 0.02,66
Cameron Young,10,- 0.17,88,0.52,28,0.50,43,0.17,49,0.13,42,-0.54,99,- 0.02,67
Sam Burns,14,- 0.23,93,0.03,56,- 0.46,81,- 0.10,72,- 0.31,91,0.43,22,- 0.03,68
Jordan Spieth,22,0.04,68,0.30,41,0.10,54,0.17,50,- 0.24,88,-0.15,77,- 0.03,69
Keith Mitchell,21,0.43,29,- 0.33,87,- 0.16,64,0.05,61,- 0.29,90,0.04,55,- 0.11,70
Luke List,14,0.66,15,- 0.24,84,- 0.49,84,0.21,45,- 0.90,114,0.37,27,- 0.11,71
Ryo Hisatsune,2,- 0.60,101,0.53,24,- 0.75,92,- 0.03,66,- 0.68,105,0.62,10,- 0.13,72
Akshay Bhatia,2,0.55,23,0.45,31,0.51,40,0.50,14,- 0.49,100,-0.64,102,- 0.13,73
David Skinns,2,1.33,2,- 0.74,99,1.25,15,0.30,35,0.66,6,-1.38,118,- 0.13,74
Gary Woodland,25,0.41,31,0.06,53,0.82,28,0.24,41,0.33,21,-1.03,116,- 0.21,75
Rickie Fowler,22,- 0.48,99,- 0.08,65,- 0.39,77,- 0.28,90,0.16,38,0.16,41,- 0.21,76
Sami Valimaki,4,- 0.13,84,- 0.99,104,- 0.00,59,- 0.56,104,1.12,2,-0.22,86,- 0.22,77
Taylor Pendrith,10,0.09,64,- 0.57,94,- 0.27,72,- 0.24,86,0.19,36,-0.02,61,- 0.26,78
Bud Cauley,6,- 1.02,111,0.52,27,- 0.22,68,- 0.25,87,0.28,29,-0.08,66,- 0.29,79
Stephan Jaeger,8,- 0.04,74,- 0.63,96,- 0.22,69,- 0.33,94,0.37,15,-0.13,73,- 0.33,80
Charley Hoffman,18,- 0.50,100,0.41,36,- 0.20,67,- 0.05,67,- 0.11,75,-0.14,75,- 0.34,81
Thomas Detry,6,- 0.18,91,- 0.20,77,- 1.06,96,- 0.19,81,- 0.69,107,0.68,7,- 0.39,82
Byeong Hun An,18,0.01,69,- 0.68,97,- 0.31,74,- 0.34,95,0.36,18,-0.15,79,- 0.44,83
C.T. Pan,16,0.26,41,- 0.10,68,0.25,48,0.08,57,0.08,49,-0.85,111,- 0.60,84
Sahith Theegala,10,0.13,60,- 0.41,90,- 0.45,80,- 0.14,75,- 0.42,97,-0.03,63,- 0.62,85
Kyoung-Hoon Lee,12,0.28,38,- 0.73,98,- 0.45,79,- 0.22,85,- 0.17,81,-0.15,78,- 0.65,86
Alex Smalley,6,0.24,43,- 0.13,72,- 0.47,82,0.05,60,- 0.69,108,-0.22,87,- 0.66,87
Patton Kizzire,23,- 1.18,117,0.17,49,- 1.16,97,- 0.51,103,- 0.22,85,0.41,24,- 0.78,88
Andrew Putnam,12,- 1.02,110,0.04,54,- 0.62,87,- 0.49,102,0.36,17,-0.21,85,- 0.83,89
Davis Thompson,6,0.18,53,- 1.67,118,- 1.45,103,- 0.75,112,0.01,55,0.59,14,- 0.83,90
Peter Malnati,16,- 0.76,107,0.13,51,- 1.18,98,- 0.31,93,- 0.55,102,0.11,48,- 1.06,91
Lee Hodges,10,- 0.06,77,- 0.35,88,- 0.65,89,- 0.21,83,- 0.24,86,-0.44,94,- 1.09,92
Carson Young,2,0.55,25,- 0.80,101,- 1.62,107,- 0.13,74,- 1.37,120,0.49,17,- 1.13,93
Ben Silverman,2,0.88,7,- 1.04,106,- 0.94,94,- 0.08,68,- 0.78,110,-0.19,84,- 1.13,94
Beau Hossler,14,0.06,66,- 1.00,105,- 0.82,93,- 0.47,100,- 0.04,64,-0.30,89,- 1.16,95
J.J. Spaun,11,0.12,63,- 0.42,91,- 0.51,85,- 0.15,77,- 0.21,84,-0.65,104,- 1.17,96
Patrick Rodgers,19,- 0.11,83,- 1.04,107,- 1.22,99,- 0.58,106,- 0.06,69,0.02,56,- 1.20,97
Chan Kim,4,- 0.09,80,- 0.22,83,- 0.36,76,- 0.16,79,- 0.05,66,-0.86,112,- 1.22,98
David Lipsky,6,- 0.73,106,- 0.21,80,- 0.42,78,- 0.47,99,0.13,40,-0.72,106,- 1.22,99
Danny Willett,11,- 0.16,86,- 0.03,61,- 0.59,86,- 0.09,71,- 0.44,98,-0.73,109,- 1.30,100
Cam Davis,10,- 1.13,115,- 0.29,86,- 1.29,100,- 0.71,110,0.12,45,-0.08,67,- 1.38,101
Davis Riley,4,- 0.79,108,- 0.61,95,- 1.52,104,- 0.70,109,- 0.52,101,0.23,37,- 1.43,102
Nico Echavarria,4,- 0.17,89,- 1.57,117,- 1.78,113,- 0.87,114,- 0.05,67,0.36,28,- 1.43,103
Harris English,14,- 1.18,116,- 0.10,67,- 1.39,102,- 0.64,107,- 0.12,76,-0.10,71,- 1.48,104
Nick Dunlap,2,- 0.84,109,- 0.13,71,- 1.75,112,- 0.48,101,- 0.79,111,0.12,47,- 1.63,105
Kevin Yu,2,1.73,1,- 1.07,108,- 1.62,108,0.33,28,- 2.29,121,-0.01,60,- 1.63,106
Matthieu Pavon,2,1.16,3,- 0.92,102,- 0.65,90,0.12,52,- 0.89,112,-0.98,115,- 1.63,107
Justin Lower,4,- 1.08,113,- 1.36,110,- 1.93,115,- 1.22,118,- 0.07,70,0.42,23,- 1.68,108
Greyson Sigg,4,- 1.47,119,0.92,6,- 0.97,95,- 0.28,89,- 0.42,96,-0.70,105,- 1.68,109
Robert MacIntyre,4,- 1.12,114,- 1.85,119,- 1.67,109,- 1.49,120,1.30,1,-0.18,82,- 1.85,110
Kris Ventura,2,0.16,55,- 2.15,120,- 1.71,111,- 0.99,115,0.28,28,-0.37,91,- 2.08,111
Henrik Norlander,4,- 1.02,112,0.14,50,- 1.56,106,- 0.44,97,- 0.67,104,-0.64,103,- 2.20,112
Trey Mullinax,6,0.82,9,- 1.43,112,- 1.55,105,- 0.30,92,- 0.94,116,-0.79,110,- 2.33,113
Camilo Villegas,6,- 0.62,102,- 0.20,78,- 1.79,114,- 0.41,96,- 0.97,117,-0.59,101,- 2.38,114
Michael Kim,10,- 1.53,120,- 0.54,93,- 2.76,119,- 1.04,116,- 0.68,106,0.24,35,- 2.51,115
Sam Stevens,2,0.26,42,- 1.41,111,- 2.04,116,- 0.57,105,- 0.90,113,-0.59,100,- 2.63,116
Nicolai Hojgaard,2,- 0.48,98,- 0.97,103,- 1.68,110,- 0.72,111,- 0.24,87,-0.95,114,- 2.63,117
Andrew Novak,4,- 1.31,118,- 1.50,115,- 2.94,120,- 1.41,119,- 0.13,78,0.02,57,- 2.93,118
Harry Hall,2,0.34,35,- 2.54,121,- 2.19,117,- 1.10,117,0.01,58,-1.44,119,- 3.63,119
Ben Kohles,2,- 0.20,92,- 1.49,114,- 2.45,118,- 0.85,113,- 0.76,109,-2.18,120,- 4.63,120
Max Mcgreevy,2,- 1.55,121,- 1.45,113,- 3.31,121,- 1.50,121,- 0.32,92,-2.41,121,- 5.72,121
