Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Byeong Hun An,2,0.01,66,- 0.69,108,- 0.92,102,- 0.34,101,- 0.24,93,-0.66,103,- 1.57,111
Chad Collins,6,- 0.83,115,- 0.47,94,- 1.06,108,- 0.65,113,0.24,39,-0.55,97,- 1.61,112
Scott Piercy,8,0.19,54,- 0.73,110,- 0.78,101,- 0.27,95,- 0.25,95,-0.83,108,- 1.61,113
William McGirt,8,- 0.43,107,- 0.66,105,- 1.13,111,- 0.54,111,- 0.04,73,-0.62,102,- 1.75,114
Max Mcgreevy,2,- 0.26,88,0.79,14,- 0.18,84,0.26,44,- 0.71,116,-1.61,121,- 1.79,115
Joseph Bramlett,4,- 0.27,90,- 0.74,111,- 0.59,96,- 0.50,110,0.40,23,-1.38,119,- 1.97,116
Ryan Brehm,6,0.24,48,- 0.93,116,- 1.00,105,- 0.34,102,- 0.31,100,-1.04,113,- 2.04,117
Ted Potter,9,- 0.95,119,- 0.50,96,- 1.88,119,- 0.73,117,- 0.43,105,-0.19,78,- 2.06,118
Eric Cole,2,- 1.74,123,- 0.79,113,- 2.83,122,- 1.27,122,- 0.29,98,0.76,19,- 2.07,119
Zecheng Dou,2,- 0.44,108,- 1.73,122,- 3.29,123,- 1.08,120,- 1.12,121,0.54,32,- 2.75,120
Brandt Snedeker,2,- 0.33,98,- 1.04,117,- 0.78,100,- 0.69,114,0.59,11,-2.01,122,- 2.79,121
Kevin Chappell,2,- 0.10,77,- 3.31,123,- 2.62,121,- 1.70,123,0.79,2,-0.67,104,- 3.29,122
Kevin Stadler,4,- 0.14,81,- 0.70,109,- 1.59,118,- 0.42,104,- 0.76,119,-2.84,123,- 4.43,123
