Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Sungjae Im,1,0.44,16,1.90,3,2.77,2,1.17,3,0.43,18,1.46,6,4.23,1
Kevin Yu,2,1.38,1,2.33,2,3.30,1,1.85,1,-0.41,56,0.12,40,3.42,2
Christiaan Bezuidenhout,2,0.90,6,-0.19,48,1.42,12,0.36,25,0.71,11,1.95,4,3.37,3
Xander Schauffele,1,-2.60,68,3.53,1,0.25,39,0.47,20,-0.68,64,2.94,1,3.19,4
Lee Hodges,1,-0.08,46,-0.49,56,1.55,10,-0.29,57,2.12,2,1.55,5,3.10,5
Byeong Hun An,2,0.46,13,0.00,38,1.93,5,0.23,30,1.47,4,0.75,17,2.68,6
Maverick McNealy,8,0.43,17,0.51,23,1.82,7,0.47,19,0.88,7,0.80,13,2.62,7
Matt NeSmith,8,0.36,23,0.60,21,1.59,9,0.48,17,0.63,13,0.79,15,2.38,8
Adam Scott,2,1.02,4,1.62,5,2.50,3,1.32,2,-0.15,46,-0.23,48,2.27,9
Aaron Rai,1,1.15,3,-0.50,57,0.08,43,0.32,27,-0.57,60,2.02,3,2.10,10
Taylor Moore,4,0.42,19,0.64,19,1.82,6,0.53,14,0.76,10,0.24,36,2.06,11
Hayden Buckley,2,0.53,10,0.19,34,0.84,22,0.36,24,0.13,31,1.13,10,1.98,12
Brendon Todd,7,0.11,36,-0.12,43,0.56,31,0.00,42,0.57,14,1.28,8,1.84,13
Jason Day,15,0.30,25,-0.12,42,0.99,20,0.09,38,0.80,9,0.79,14,1.78,14
Jordan Spieth,17,-0.06,45,0.81,15,1.21,15,0.37,23,0.47,16,0.55,27,1.76,15
Seonghyeon Kim,2,0.33,24,0.38,25,0.27,37,0.35,26,-0.44,57,1.40,7,1.68,16
Eric Cole,2,-0.15,48,1.34,7,2.00,4,0.59,11,0.81,8,-0.32,50,1.68,17
