Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Ryan Moore,2,0.26,44,0.65,24,0.24,60,0.45,23,- 0.67,109,0.45,35,0.70,44
Aaron Rai,6,0.44,27,0.05,58,0.64,37,0.25,39,0.15,46,0.00,62,0.64,45
Francesco Molinari,14,0.25,47,0.22,49,0.51,43,0.24,44,0.04,57,0.13,52,0.64,46
Michael Kim,16,- 0.75,110,0.27,44,- 0.48,89,- 0.24,89,- 0.00,60,1.09,10,0.61,47
Matt NeSmith,10,0.05,71,0.55,31,0.58,39,0.30,34,- 0.03,65,-0.02,64,0.56,48
Billy Horschel,19,0.12,63,0.02,62,0.55,41,0.07,58,0.41,29,-0.07,69,0.48,49
Will Gordon,7,0.59,18,- 0.85,102,- 0.67,94,- 0.13,80,- 0.41,94,1.15,9,0.48,50
Sam Ryder,12,0.26,45,0.68,20,0.56,40,0.47,22,- 0.38,90,-0.11,70,0.46,51
Daniel Berger,6,0.41,31,- 0.15,73,0.15,65,0.13,52,- 0.10,73,0.28,47,0.43,52
Thomas Detry,3,0.04,72,0.12,55,0.69,33,0.08,56,0.53,25,-0.29,82,0.41,53
Chad Ramey,3,- 0.52,102,- 0.76,99,- 0.76,98,- 0.64,106,0.52,26,1.15,8,0.39,54
Kevin Streelman,22,0.27,43,0.22,48,0.50,44,0.24,43,0.02,59,-0.16,72,0.34,55
Taylor Moore,4,0.42,29,0.22,47,0.53,42,0.32,30,- 0.12,75,-0.19,74,0.34,56
Shane Lowry,7,- 0.22,89,- 0.38,84,0.23,62,- 0.30,92,0.83,11,0.06,57,0.29,57
Eric Cole,1,- 1.76,119,- 0.20,77,- 1.18,105,- 0.98,115,0.79,13,1.40,5,0.22,58
Carl Yuan,1,0.98,4,0.93,10,2.02,3,0.95,3,0.12,52,-1.80,114,0.22,59
David Lipsky,3,0.23,50,0.26,45,0.63,38,0.25,40,0.14,47,-0.42,89,0.21,60
Scott Stallings,16,0.02,76,0.47,37,0.48,45,0.24,42,- 0.01,61,-0.27,81,0.21,61
Charley Hoffman,14,0.16,56,- 0.05,68,- 0.34,83,0.06,60,- 0.45,99,0.54,29,0.21,62
Robby Shelton,9,- 0.64,106,0.81,15,0.24,61,0.08,55,0.07,54,-0.05,66,0.19,63
Doug Ghim,11,- 0.19,88,- 0.45,89,- 0.52,90,- 0.32,93,0.12,49,0.68,23,0.15,64
Josh Teater,2,- 0.55,103,- 0.15,71,- 0.45,88,- 0.35,96,0.24,42,0.56,27,0.11,65
Chesson Hadley,10,- 0.31,96,0.25,46,- 0.19,76,- 0.03,68,- 0.13,78,0.26,48,0.07,66
Martin Laird,16,- 0.18,87,- 0.18,76,- 0.37,85,- 0.18,86,- 0.01,62,0.39,40,0.02,67
Emiliano Grillo,16,0.31,39,0.87,14,0.83,30,0.59,12,- 0.35,88,-0.82,100,0.01,68
Chez Reavie,4,- 0.73,108,0.57,29,0.03,71,- 0.08,76,0.19,43,-0.06,68,- 0.04,69
Stewart Cink,9,0.27,42,0.19,51,0.34,48,0.23,45,- 0.12,74,-0.40,88,- 0.06,70
Matti Schmid,1,- 0.73,107,- 1.19,108,- 2.87,117,- 0.96,114,- 0.95,115,2.73,2,- 0.14,71
Nico Echavarria,1,- 1.71,118,1.61,3,0.26,59,- 0.05,73,0.36,35,-0.40,87,- 0.14,72
Vincent Norrman,3,0.64,13,- 0.01,65,0.75,32,0.32,31,0.12,53,-0.89,102,- 0.14,73
Mark Hubbard,2,- 0.74,109,0.67,22,0.99,23,- 0.04,71,1.06,6,-1.18,109,- 0.20,74
Patton Kizzire,7,- 0.55,104,- 1.15,107,- 0.71,96,- 0.85,109,0.99,8,0.47,33,- 0.24,75
Nick Hardy,5,0.55,22,0.05,57,0.19,63,0.30,35,- 0.41,95,-0.50,90,- 0.31,76
Adam Schenk,11,0.15,57,- 0.85,101,- 0.91,101,- 0.35,95,- 0.22,82,0.54,30,- 0.38,77
Beau Hossler,15,0.04,73,- 0.14,70,- 0.43,87,- 0.05,74,- 0.33,86,0.05,59,- 0.38,78
Norman Xiong,1,- 0.10,84,0.67,21,- 0.64,92,0.29,37,- 1.22,117,0.26,49,- 0.39,79
Zac Blair,9,- 0.76,111,0.45,38,- 0.33,81,- 0.16,82,- 0.01,63,-0.06,67,- 0.39,80
Cameron Champ,11,1.39,1,- 0.30,81,0.15,64,0.54,15,- 0.93,114,-0.55,94,- 0.40,81
Bronson Burgoon,12,0.08,68,0.31,41,- 0.10,74,0.19,49,- 0.49,102,-0.36,86,- 0.46,82
Joel Dahmen,9,0.24,48,- 0.38,86,- 0.23,78,- 0.07,75,- 0.09,72,-0.26,80,- 0.49,83
Lee Hodges,2,- 0.26,90,- 0.43,88,0.01,72,- 0.34,94,0.70,15,-0.51,91,- 0.50,84
Alex Smalley,6,0.42,30,0.20,50,0.29,56,0.31,33,- 0.33,87,-0.83,101,- 0.54,85
Harris English,15,- 0.55,105,0.63,25,- 0.04,73,0.04,63,- 0.13,77,-0.52,92,- 0.57,86
Adam Svensson,7,0.03,75,- 0.35,82,- 0.64,91,- 0.16,83,- 0.32,85,-0.03,65,- 0.67,87
Patrick Cantlay,4,0.46,26,- 0.29,80,0.91,28,0.09,54,0.74,14,-1.59,112,- 0.68,88
Stephan Jaeger,8,0.14,59,- 0.50,91,- 0.73,97,- 0.18,85,- 0.38,91,-0.02,63,- 0.75,89
Roger Sloan,5,- 0.14,85,0.48,35,- 0.20,77,0.17,50,- 0.54,105,-0.55,93,- 0.75,90
Paul Barjon,1,1.30,2,- 0.62,96,1.26,17,0.34,29,0.57,22,-2.01,117,- 0.76,91
Ben Taylor,5,- 0.30,95,- 0.07,69,- 0.69,95,- 0.19,87,- 0.32,84,-0.13,71,- 0.82,92
Kyoung-hoon Lee,3,- 0.18,86,- 1.10,106,- 1.80,109,- 0.64,107,- 0.52,104,0.86,14,- 0.94,93
Ben Silverman,6,- 0.46,101,- 0.61,95,- 0.27,79,- 0.54,102,0.80,12,-0.69,98,- 0.96,94
Harry Hall,2,0.13,61,- 1.61,112,- 2.05,111,- 0.74,108,- 0.57,106,1.00,11,- 1.05,95
Kevin Yu,4,- 0.07,81,0.57,28,0.29,55,0.25,38,- 0.21,81,-1.34,110,- 1.05,96
Ryan Brehm,8,0.64,15,- 0.58,94,- 0.38,86,0.03,65,- 0.44,96,-0.71,99,- 1.09,97
Hayden Buckley,2,0.22,51,1.24,6,1.38,13,0.73,8,- 0.09,70,-2.56,118,- 1.18,98
Andrew Novak,6,- 1.24,116,- 0.50,92,- 1.57,107,- 0.87,111,0.18,44,0.36,44,- 1.21,99
Troy Merritt,5,0.16,55,- 1.00,104,- 1.68,108,- 0.42,100,- 0.83,111,0.45,36,- 1.22,100
James Hahn,11,- 0.41,99,- 0.17,75,- 0.66,93,- 0.29,91,- 0.07,67,-0.59,95,- 1.24,101
Garrick Higgo,3,0.59,20,0.12,54,- 0.15,75,0.35,28,- 0.86,112,-1.11,108,- 1.26,102
Nick Watney,12,- 0.08,83,0.19,52,- 0.37,84,0.05,61,- 0.48,101,-0.91,103,- 1.28,103
Keith Mitchell,7,0.83,6,- 0.71,97,- 0.33,82,0.06,59,- 0.46,100,-0.96,106,- 1.30,104
Nicholas Lindheim,5,- 0.84,114,0.02,61,- 0.77,99,- 0.41,97,0.05,56,-0.59,96,- 1.36,105
Seamus Power,4,0.06,70,- 1.79,114,- 1.13,103,- 0.87,110,0.60,19,-0.34,84,- 1.47,106
Justin Lower,2,- 0.30,93,- 1.74,113,- 2.11,112,- 1.02,116,- 0.07,68,0.61,26,- 1.50,107
Callum Tarren,4,0.14,58,- 1.03,105,0.07,69,- 0.44,101,0.96,9,-1.73,113,- 1.66,108
Ben Kohles,1,- 0.02,77,- 2.65,118,- 1.54,106,- 1.34,117,1.13,3,-0.22,75,- 1.76,109
Carson Young,1,0.99,3,0.97,9,2.12,1,0.98,2,0.16,45,-3.91,119,- 1.78,110
Dylan Wu,2,0.06,69,- 1.94,115,- 2.31,115,- 0.94,113,- 0.44,97,0.37,42,- 1.95,111
Taiga Semikawa,3,0.78,8,- 2.03,116,- 1.89,110,- 0.62,104,- 0.64,108,-0.25,79,- 2.14,112
Davis Thompson,3,0.66,12,- 0.22,78,- 1.07,102,0.22,47,- 1.50,118,-1.08,107,- 2.14,113
Ben Martin,2,- 0.83,113,- 0.94,103,- 2.27,114,- 0.89,112,- 0.50,103,-0.35,85,- 2.62,114
Tyler Duncan,4,- 1.03,115,0.56,30,- 0.87,100,- 0.24,88,- 0.39,93,-1.80,115,- 2.67,115
Davis Riley,2,0.69,11,- 0.75,98,- 1.14,104,- 0.03,69,- 1.08,116,-1.81,116,- 2.95,116
Michael Block,4,- 0.35,98,- 0.49,90,- 2.66,116,- 0.42,98,- 1.83,119,-1.43,111,- 4.10,117
Harrison Endycott,1,- 1.31,117,- 2.93,119,- 3.20,118,- 2.12,119,1.03,7,-0.94,105,- 4.14,118
Vince Whaley,3,- 0.77,112,- 2.20,117,- 3.59,119,- 1.48,118,- 0.62,107,-0.93,104,- 4.52,119
