Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Ludvig Aberg,6,0.75,1,0.49,17,1.59,2,0.62,3,0.35,11,1.12,3,2.78,1
Ryan Moore,4,0.25,32,0.42,19,0.97,8,0.34,13,0.30,16,0.86,4,2.09,2
Austin Eckroat,4,0.64,3,0.30,33,0.65,15,0.47,6,- 0.29,121,-0.06,71,2.09,3
Erik Barnes,4,- 0.02,77,0.54,14,0.45,27,0.26,20,- 0.06,89,1.39,1,2.00,4
Taylor Montgomery,8,- 0.23,104,0.38,21,0.17,58,0.07,56,0.15,29,1.14,2,1.92,5
Eric Cole,8,- 0.70,129,0.66,4,0.34,34,- 0.02,83,0.38,10,0.61,9,1.92,6
Webb Simpson,25,0.33,21,0.88,1,1.29,3,0.61,4,0.04,59,-0.02,68,1.61,7
Ben Griffin,10,0.44,13,- 0.15,94,0.31,38,0.15,36,0.02,65,0.30,26,1.33,8
Will Gordon,14,0.41,16,0.52,16,0.92,9,0.47,7,- 0.02,76,-0.24,89,1.32,9
Kevin Kisner,30,0.04,64,0.28,35,0.42,28,0.16,34,0.10,41,0.55,12,1.23,10
Adam Svensson,14,0.40,17,0.56,11,0.97,7,0.48,5,0.01,68,0.58,10,1.22,11
Lucas Glover,18,0.51,10,0.20,44,1.06,4,0.35,11,0.35,12,-0.19,84,1.22,12
J.J. Spaun,30,0.14,54,0.18,46,0.53,19,0.16,32,0.21,25,0.31,24,1.18,13
William McGirt,16,0.25,33,0.23,41,0.26,47,0.24,23,- 0.22,115,0.19,37,1.16,14
Matt NeSmith,18,0.22,39,0.32,28,0.50,23,0.27,19,- 0.04,81,0.46,15,1.15,15
Seamus Power,16,- 0.35,120,0.58,10,0.49,24,0.12,45,0.25,20,0.39,20,1.15,16
Ben Kohles,6,- 0.42,124,0.67,3,0.08,68,0.12,42,- 0.17,107,0.35,21,1.11,17
Alex Smalley,10,0.51,9,0.33,27,0.72,12,0.42,10,- 0.12,99,-0.40,103,1.07,18
Mackenzie Hughes,24,0.27,29,- 0.05,80,0.52,20,0.11,46,0.30,15,0.26,31,1.04,19
Denny McCarthy,24,0.04,63,0.17,48,0.34,35,0.11,48,0.12,36,0.80,5,1.03,20
Tyler Duncan,22,0.45,11,0.16,52,0.46,25,0.31,16,- 0.16,103,0.07,54,1.01,21
Zach Johnson,28,0.15,50,0.28,36,0.42,29,0.21,27,- 0.01,75,0.15,46,1.00,22
Patrick Rodgers,26,0.08,56,0.13,59,0.30,40,0.10,49,0.10,43,0.35,22,0.99,23
Greyson Sigg,16,0.16,49,0.54,13,0.79,11,0.35,12,0.11,37,0.16,44,0.98,24
Chris Kirk,28,0.15,53,0.11,63,0.28,44,0.13,40,0.02,63,0.14,48,0.97,25
David Hearn,20,- 0.04,80,0.09,66,0.29,42,0.02,71,0.24,22,0.56,11,0.96,26
Kyle Stanley,20,- 0.05,84,0.63,7,0.29,43,0.29,18,- 0.28,120,-0.10,73,0.89,27
Brendon Todd,22,- 0.10,92,- 0.14,91,- 0.03,75,- 0.12,98,0.21,24,0.30,25,0.84,28
Anders Albertson,6,0.26,31,0.36,23,0.54,18,0.31,17,- 0.07,90,-0.58,115,0.78,29
Callum Tarren,8,- 0.20,102,0.28,34,0.14,61,0.04,68,0.06,53,0.13,50,0.77,30
Luke List,26,0.59,5,0.33,26,0.82,10,0.46,8,- 0.10,96,0.16,45,0.76,31
Harris English,28,0.19,41,- 0.02,76,0.18,56,0.09,52,0.01,66,0.43,18,0.75,32
Henrik Norlander,26,0.24,35,- 0.14,90,0.24,50,0.05,65,0.13,32,0.19,38,0.75,33
Keith Mitchell,24,0.55,7,- 0.11,87,0.31,39,0.22,26,- 0.13,101,-0.09,72,0.74,34
Brian Harman,30,0.24,37,- 0.04,77,0.25,49,0.10,51,0.04,58,0.20,35,0.74,35
Joel Dahmen,24,0.37,19,- 0.05,81,0.25,48,0.16,33,- 0.07,91,0.15,47,0.70,36
Russell Knox,22,- 0.09,90,0.60,9,0.65,14,0.25,22,0.14,30,-0.55,109,0.70,37
