Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Davis Riley,4,-0.08,63,1.91,1,2.11,1,0.91,1,0.28,27,0.51,23,2.62,1
Jordan Spieth,28,0.46,14,0.33,28,1.37,5,0.39,10,0.58,7,1.21,4,2.58,2
Justin Rose,18,0.39,18,0.47,18,1.00,7,0.43,8,0.14,37,0.72,10,1.72,3
Harris English,14,-0.56,91,0.34,26,0.22,39,-0.11,56,0.43,10,1.46,2,1.68,4
Collin Morikawa,12,0.00,51,1.68,2,1.79,2,0.84,2,0.11,39,-0.12,58,1.67,5
Tony Finau,24,0.87,2,0.44,19,1.40,4,0.66,4,0.09,41,0.21,42,1.62,6
Viktor Hovland,8,0.55,7,0.55,15,0.90,10,0.55,6,-0.21,69,0.51,24,1.4,7
Brian Harman,26,0.13,39,0.33,27,0.74,15,0.23,26,0.28,28,0.47,27,1.21,8
Christiaan Bezuidenhout,6,-0.28,78,1.37,3,0.49,26,0.55,7,-0.61,91,0.69,13,1.18,9
Kevin Kisner,24,0.28,26,-0.27,61,0.39,34,0.00,46,0.38,16,0.74,9,1.13,10
Andrew Putnam,16,-0.28,79,0.42,21,0.42,31,0.07,38,0.29,25,0.60,16,1.01,11
Sean O'Hair,10,0.32,22,0.34,25,0.55,22,0.33,15,-0.11,58,0.41,30,0.96,12
Sungjae Im,12,0.52,8,-0.01,49,0.93,8,0.25,22,0.42,12,0.03,50,0.96,13
Max Homa,10,0.31,23,0.08,42,0.45,28,0.19,29,0.06,46,0.49,26,0.94,14
Emiliano Grillo,26,0.25,27,0.57,12,0.57,20,0.41,9,-0.25,75,0.36,34,0.93,15
Cam Davis,10,0.25,28,0.19,38,0.20,40,0.22,27,-0.23,72,0.69,12,0.89,16
Chad Ramey,4,0.18,33,-0.53,80,0.31,35,-0.18,67,0.66,6,0.57,19,0.87,17
Alex Smalley,4,0.13,38,-0.39,72,0.87,11,-0.13,61,1.12,2,0.01,51,0.87,18
Scottie Scheffler,10,0.85,3,0.73,6,1.41,3,0.79,3,-0.17,63,-0.56,83,0.86,19
Brendon Todd,12,-0.06,59,-0.77,91,-0.60,74,-0.42,89,0.23,31,1.42,3,0.81,20
Chris Stroud,13,-0.65,96,0.24,36,-0.26,58,-0.20,71,0.15,36,1.07,5,0.81,21
Charley Hoffman,26,0.47,13,0.70,8,0.92,9,0.58,5,-0.24,73,-0.18,63,0.74,22
Adam Long,14,0.14,36,0.38,22,0.49,25,0.26,21,-0.03,53,0.24,40,0.73,23
Russell Knox,16,-0.09,64,0.57,13,0.79,13,0.24,24,0.31,24,-0.09,57,0.7,24
Maverick McNealy,14,0.11,42,0.37,23,0.30,36,0.24,25,-0.18,65,0.39,32,0.69,25
Rory Sabbatini,22,0.14,35,-0.03,51,0.49,24,0.05,40,0.38,14,0.20,44,0.69,26
C.T. Pan,20,-0.05,57,0.54,16,0.41,32,0.25,23,-0.08,56,0.25,39,0.65,27
Billy Horschel,18,0.51,9,-0.16,57,0.79,14,0.18,30,0.43,11,-0.15,62,0.64,28
Lee Hodges,4,-0.02,52,0.77,5,-0.35,64,0.37,11,-1.10,101,0.98,7,0.62,29
Tommy Fleetwood,4,-0.38,84,0.42,20,0.43,30,0.02,43,0.40,13,0.19,45,0.62,30
Tyler Duncan,12,-0.23,74,0.28,31,0.13,43,0.02,42,0.08,43,0.43,29,0.56,31
Troy Merritt,14,-0.34,83,-0.08,55,-0.54,69,-0.21,72,-0.13,60,1.07,6,0.53,32
Ben Martin,12,0.04,49,-0.30,66,0.07,46,-0.13,62,0.33,21,0.34,35,0.41,33
Ryan Armour,6,-0.29,80,0.27,32,1.11,6,-0.01,48,1.14,1,-0.71,89,0.4,34
Adam Svensson,4,0.20,31,0.54,17,-0.02,50,0.37,12,-0.76,94,0.39,33,0.37,35
Luke Donald,4,-0.85,99,0.71,7,0.63,18,-0.07,52,0.77,4,-0.25,67,0.37,36
Kurt Kitayama,4,0.59,6,-0.27,62,0.80,12,0.16,31,0.49,9,-0.43,79,0.37,37
Ryan Palmer,24,0.39,19,0.02,46,0.44,29,0.20,28,0.03,48,-0.07,54,0.37,38
Sam Burns,10,0.38,20,-0.08,54,-0.27,59,0.15,32,-0.57,90,0.57,18,0.3,39
Chris Kirk,24,-0.04,54,0.32,30,0.57,21,0.14,34,0.29,26,-0.27,69,0.29,40
Kevin Tway,16,0.12,41,-0.35,71,0.12,44,-0.12,57,0.35,19,0.13,47,0.25,41
Henrik Norlander,6,-0.63,95,1.27,4,0.70,16,0.32,18,0.06,47,-0.47,81,0.24,42
David Lingmerth,6,0.19,32,-0.54,82,-0.01,49,-0.17,66,0.34,20,0.21,43,0.2,43
Joel Dahmen,16,0.12,40,0.61,11,0.63,17,0.36,13,-0.09,57,-0.45,80,0.19,44
Cameron Champ,10,0.92,1,-0.26,60,0.52,23,0.33,17,-0.14,62,-0.38,73,0.14,45
Russell Henley,4,-0.57,94,0.61,10,-0.32,62,0.02,44,-0.36,81,0.45,28,0.13,46
David Lipsky,4,-0.06,60,0.02,47,-0.42,68,-0.02,49,-0.38,82,0.55,21,0.12,47
Lucas Herbert,4,-0.18,72,-0.63,87,0.02,47,-0.41,88,0.84,3,0.10,48,0.12,48
Zach Johnson,24,-0.21,73,-0.52,78,-0.41,67,-0.36,87,0.31,23,0.52,22,0.11,49
Jimmy Walker,16,-0.05,58,0.35,24,0.47,27,0.15,33,0.18,34,-0.40,74,0.07,50
Rickie Fowler,12,-0.39,86,-0.33,69,-0.37,65,-0.36,86,0.38,17,0.41,31,0.04,51
J.T. Poston,18,0.01,50,-0.30,65,-0.29,60,-0.15,63,0.00,50,0.29,36,0,52
Kevin Streelman,22,0.11,43,0.56,14,0.27,38,0.34,14,-0.40,84,-0.33,72,-0.06,53
Matt Wallace,6,0.48,12,-1.01,96,-0.72,76,-0.26,76,-0.19,68,0.63,15,-0.1,54
Scott Piercy,21,0.33,21,0.26,34,0.27,37,0.29,20,-0.31,77,-0.40,75,-0.13,55
