Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Xander Schauffele,14,0.29,29,- 0.04,40,0.79,27,0.12,33,0.55,13,0.08,33,0.88,23
Sungjae Im,10,0.14,35,- 0.18,46,0.29,36,- 0.02,42,0.33,22,0.57,18,0.87,24
Billy Horschel,4,0.08,38,0.81,5,1.03,18,0.45,15,0.14,36,-0.19,43,0.84,25
Tony Finau,22,0.53,16,- 0.15,43,0.55,33,0.19,31,0.16,35,0.26,28,0.80,26
Keegan Bradley,17,0.47,20,0.28,25,1.03,19,0.38,18,0.26,24,-0.22,45,0.79,27
Adam Svensson,6,0.57,13,- 0.74,57,0.16,37,- 0.09,45,0.32,23,0.64,14,0.78,28
Webb Simpson,18,0.03,42,0.45,16,0.94,21,0.24,27,0.43,19,-0.21,44,0.71,29
Brian Harman,22,0.11,36,- 0.70,56,- 0.02,42,- 0.29,53,0.56,11,0.68,11,0.63,30
Matt Fitzpatrick,6,0.28,30,- 0.55,54,- 0.10,46,- 0.14,47,0.13,38,0.43,25,0.31,31
Grayson Murray,10,0.16,34,0.07,34,0.88,24,0.12,34,0.64,7,-0.60,52,0.28,32
Shane Lowry,16,0.49,19,0.20,29,- 0.05,45,0.34,21,- 0.74,59,0.30,26,0.21,33
Akshay Bhatia,6,0.23,33,0.31,24,0.81,26,0.27,26,0.23,28,-0.56,51,0.21,34
Peter Malnati,12,- 0.70,62,- 0.05,41,- 0.57,54,- 0.37,58,0.18,32,0.77,7,0.20,35
Adam Hadwin,18,- 0.44,56,- 0.03,38,- 0.46,52,- 0.23,50,0.01,41,0.62,16,0.16,36
Cam Davis,10,0.31,27,- 0.17,45,- 0.03,44,0.07,36,- 0.25,51,0.24,29,0.14,37
Adam Schenk,10,- 0.22,51,0.11,33,- 0.62,55,- 0.05,43,- 0.51,56,0.74,9,0.13,38
Nick Taylor,12,0.07,40,0.35,22,0.63,31,0.21,28,0.21,29,-0.52,50,0.11,39
Jordan Spieth,6,0.58,12,- 1.07,63,0.12,38,- 0.24,51,0.60,10,-0.09,40,0.03,40
J.T. Poston,10,0.10,37,0.02,36,- 0.19,48,0.06,37,- 0.31,53,0.19,31,0.01,41
Byeong Hun An,18,0.50,17,0.04,35,0.96,20,0.27,25,0.41,20,-0.78,54,- 0.07,42
Andrew Putnam,7,- 0.87,63,0.24,28,- 0.84,57,- 0.32,56,- 0.20,49,0.76,8,- 0.08,43
Lee Hodges,2,0.03,44,- 0.03,39,- 1.38,61,- 0.00,40,- 1.36,64,1.31,2,- 0.10,44
Eric Cole,2,- 0.52,59,0.57,13,1.61,7,0.03,39,1.40,2,-1.33,59,- 0.10,45
Denny McCarthy,10,- 0.36,53,- 0.84,60,- 1.10,60,- 0.60,61,0.08,40,0.96,4,- 0.12,46
Sahith Theegala,4,- 0.60,60,0.25,27,- 0.71,56,- 0.17,48,- 0.45,55,0.66,13,- 0.13,47
Tom Hoge,13,0.03,43,0.19,30,- 0.03,43,0.11,35,- 0.25,52,-0.22,46,- 0.25,48
Sam Burns,7,- 0.35,52,0.45,15,- 0.26,50,0.05,38,- 0.37,54,-0.04,38,- 0.30,49
Cameron Young,4,0.30,28,- 0.93,62,- 0.25,49,- 0.31,55,0.24,27,-0.02,37,- 0.38,50
Patrick Rodgers,14,- 0.07,48,- 0.31,48,- 0.98,59,- 0.19,49,- 0.63,58,0.64,15,- 0.40,51
Sepp Straka,8,0.53,15,- 0.76,58,- 0.29,51,- 0.11,46,- 0.09,45,-0.12,41,- 0.53,52
Will Zalatoris,2,- 0.03,46,- 0.01,37,0.48,34,- 0.02,41,0.52,16,-1.09,58,- 0.61,53
Austin Eckroat,4,0.25,32,0.46,14,1.51,10,0.36,20,0.62,8,-1.99,63,- 0.63,54
Si woo Kim,7,0.79,7,- 0.38,51,0.93,22,0.20,29,0.48,18,-1.59,61,- 0.71,55
Alex Noren,8,- 0.65,61,- 0.85,61,- 1.51,62,- 0.75,64,0.00,43,0.57,19,- 0.94,56
Russell Henley,12,0.36,24,- 0.48,53,0.06,41,- 0.06,44,0.17,33,-1.01,56,- 0.95,57
Stephan Jaeger,8,- 0.04,47,- 0.58,55,0.10,39,- 0.31,54,0.68,5,-1.06,57,- 1.00,58
Kevin Tway,8,- 0.01,45,- 0.77,59,- 1.54,63,- 0.39,59,- 0.75,60,0.28,27,- 1.26,59
Chris Kirk,6,- 0.45,57,- 0.26,47,0.08,40,- 0.36,57,0.74,4,-1.39,60,- 1.36,60
Mackenzie Hughes,14,- 0.46,58,- 0.34,49,- 0.96,58,- 0.40,60,- 0.15,48,-0.43,47,- 1.39,61
Collin Morikawa,2,- 0.41,55,2.21,1,1.10,17,0.90,2,- 0.83,61,-2.35,64,- 1.60,62
Taylor Pendrith,2,0.47,21,0.19,31,- 0.17,47,0.33,22,- 0.89,63,-1.66,62,- 2.10,63
Kurt Kitayama,2,- 0.07,49,- 1.13,64,- 1.63,64,- 0.60,62,- 0.51,57,-0.68,53,- 2.60,64
