Player,12,11,10,9,8,7,6,5,4,3,2,1,-,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023 DraftKings,2023 Odds,Bookmaker,New Account Offer,2023 Result
Martin Laird,22,-,-,-,-,-,-,-,-,62,MC,-,-,61,MC,19,5,41,7,9,26,55,MC,14,6700,200/1,Bet 365,Further details,MC
Stewart Cink,57,MC,-,-,-,-,-,-,20,41,-,-,-,WD,MC,-,59,-,-,-,50,-,58,43,6700,300/1,Bet 365,Further details,65
Callum Tarren,26,2,-,-,-,-,-,-,-,MC,25,65,-,-,-,-,-,-,-,-,-,-,-,-,6700,300/1,Bet 365,Further details,MC
Jhonattan Vegas,-,-,-,-,-,-,-,-,-,MC,25,-,-,-,MC,48,46,-,-,-,10,-,-,-,6700,200/1,Bet 365,Further details,23
Aaron Rai,7,MC,-,-,-,-,-,-,61,MC,52,-,-,-,-,-,-,-,-,-,-,-,-,-,6700,225/1,Bet 365,Further details,42
Erik Van Rooyen,WD,-,-,MC,71,-,-,-,-,6,-,MC,-,-,-,-,-,-,-,-,-,-,MC,-,6700,250/1,Bet 365,Further details,50
Emiliano Grillo,-,-,-,-,-,-,-,-,MC,MC,44,-,-,-,-,-,-,45,63,57,33,MC,22,MC,6700,200/1,Bet 365,Further details,MC
Patton Kizzire,-,35,-,-,-,-,-,-,76,11,MC,-,-,-,-,-,-,60,57,31,MC,61,50,10,6600,250/1,Bet 365,Further details,MC
Stephan Jaeger,9,46,-,-,-,-,-,-,27,36,53,-,-,-,-,-,-,-,-,-,MC,-,-,62,6600,225/1,Bet 365,Further details,MC
Lanto Griffin,-,-,-,-,-,-,-,-,-,66^,37,58,-,-,-,-,-,-,-,-,-,MC,-,-,6600,250/1,Bet 365,Further details,NR
Matthew NeSmith,53,MC,-,-,-,-,-,-,-,MC,MC,55,-,-,-,-,-,-,-,-,-,-,7,MC,6600,225/1,Bet 365,Further details,MC
Matt Wallace,MC,MC,-,-,-,-,-,-,-,20,16,-,-,-,-,-,-,-,-,-,-,-,-,MC,6600,200/1,Bet 365,Further details,MC
Danny Lee,MC,21,-,-,-,-,-,-,48,16,MC,-,-,MC,-,MC,MC,4,MC,MC,44,25,MC,MC,6600,500/1,Bet 365,Further details,57
Patrick Rodgers,16,10,-,-,-,-,-,-,-,MC,MC,-,-,-,-,-,-,17,MC,MC,MC,16,MC,MC,6600,200/1,Bet 365,Further details,14
Peter Malnati,MC,MC,-,-,-,-,-,-,MC,MC,20,4,-,-,-,-,-,MC,-,MC,-,MC,-,65,6500,275/1,Bet 365,Further details,MC
Adam Svensson,39,1,-,-,-,-,-,37,41,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,6500,225/1,Bet 365,Further details,MC
Justin Lower,MC,MC,-,-,-,-,-,-,-,41,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,6500,400/1,Bet 365,Further details,50
Nate Lashley,-,MC,-,-,-,-,-,-,7,MC,-,WD,-,-,-,-,-,-,-,-,-,3,17,MC,6500,225/1,Bet 365,Further details,61
Kevin Streelman,MC,35,-,-,-,-,-,-,MC,-,61,63,-,73,MC,53,30,MC,MC,40,50,MC,22,MC,6500,350/1,Bet 365,Further details,MC
Scott Piercy,16,MC,-,-,-,-,-,-,MC,41,31,MC,-,50,3,15,MC,45,73,MC,20,6,-,MC,6500,275/1,Bet 365,Further details,WD
Nick Taylor,MC,-,-,-,-,-,-,-,7,MC,-,20,-,-,-,-,59,65,MC,52,MC,49,MC,MC,6500,225/1,Bet 365,Further details,2
Troy Merritt,-,MC,-,-,-,-,-,-,65,MC,-,MC,-,-,-,-,53,MC,24,-,-,MC,MC,38,6400,350/1,Bet 365,Further details,MC
Brandon Wu,62,54,-,-,-,-,-,-,MC,MC,-,2,-,-,-,-,-,-,-,-,-,-,-,-,6400,200/1,Bet 365,Further details,50
Greyson Sigg,-,15,-,-,-,-,-,-,48,MC,-,55,-,-,-,-,-,-,-,-,-,-,-,-,6400,275/1,Bet 365,Further details,57
John Huh,MC,MC,-,-,-,-,-,-,-,-,-,-,-,12,MC,MC,MC,6,34,38,70,40,MC,-,6400,600/1,Bet 365,Further details,NR
Adam Schenk,MC,MC,-,-,-,-,-,-,67,MC,20,37,-,-,-,-,-,-,-,-,55,MC,MC,MC,6400,500/1,Bet 365,Further details,23
Dylan Frittelli,MC,MC,-,50,13,-,-,-,-,MC,37,WD,-,-,-,-,-,-,-,-,-,63,MC,MC,6400,400/1,Bet 365,Further details,14
Michael Thompson,-,MC,-,-,-,-,-,-,31,MC,37,-,-,MC,MC,19,71,-,-,-,-,-,MC,MC,6400,300/1,Bet 365,Further details,MC
Chez Reavie,-,-,-,-,-,-,-,35,41,MC,-,-,-,45,-,-,MC,MC,MC,2,4,MC,MC,MC,6400,350/1,Bet 365,Further details,MC
Zach Johnson,57,MC,-,-,-,-,-,-,75,41,-,-,-,-,-,-,10,14,12,57,39,MC,42,43,6300,500/1,Bet 365,Further details,32
Ryan Moore,-,-,-,-,-,-,-,-,MC,MC,-,7,-,78,4,6,17,11,61,MC,MC,MC,MC,49,6300,350/1,Bet 365,Further details,MC
Kevin Tway,43,MC,-,-,-,-,-,-,54,54,18,MC,-,-,-,MC,-,-,-,57,MC,37,MC,53,6300,500/1,Bet 365,Further details,32
Charley Hoffman,MC,MC,-,-,2^^,-,-,-,-,MC,MC,48,-,76,MC,61,53,51,24,26,20,40,MC,67,6300,350/1,Bet 365,Further details,14
Mark Hubbard,DQ,-,-,-,-,-,-,-,MC,MC,-,20,-,-,-,-,-,60,42,-,-,9,30,-,6300,275/1,Bet 365,Further details,MC
Lee Hodges,MC,MC,-,-,-,-,-,-,-,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,6300,350/1,Bet 365,Further details,MC
James Hahn,27,-,-,-,-,-,-,-,-,MC,MC,MC,-,-,16,MC,59,17,MC,11,67,25,10,MC,6300,500/1,Bet 365,Further details,32
