Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Zach Johnson,10,-0.51,63,0.14,33,-0.43,56,-0.18,51,-0.06,43,-0.26,54,-0.72,58
Bubba Watson,12,0.79,11,-0.09,43,-0.03,47,0.35,21,-0.74,68,-0.76,62,-0.80,59
Billy Horschel,12,-0.26,55,-0.59,61,-1.49,67,-0.43,61,-0.64,67,0.45,21,-1.06,60
Mike Weir,8,-0.56,64,-0.20,48,-0.19,53,-0.38,59,0.57,15,-0.87,63,-1.08,61
Austin Eckroat,2,-0.76,67,-0.66,64,-0.63,58,-0.71,68,0.79,8,-0.62,59,-1.25,62
Nick Dunlap,2,-0.60,66,1.80,1,0.16,43,0.60,10,-1.05,71,-1.40,70,-1.25,63
Wyndham Clark,2,0.64,15,-0.10,45,0.45,36,0.27,30,-0.09,45,-1.69,71,-1.25,64
Daniel Berger,6,-0.60,65,-0.01,40,-0.75,61,-0.30,56,-0.15,48,-0.70,60,-1.47,65
Tiger Woods,10,-0.49,62,-0.29,52,-0.67,59,-0.39,60,0.11,36,-0.89,64,-1.57,66
Bernhard Langer,6,-0.77,68,-0.31,53,-1.35,66,-0.54,66,-0.27,55,-0.50,57,-1.86,67
Jose Maria Olazabal,12,-1.79,72,-1.05,68,-2.30,70,-1.42,72,0.55,17,0.07,36,-2.24,68
Stephan Jaeger,2,0.56,17,-1.59,71,-0.88,63,-0.52,64,0.15,35,-1.87,72,-2.75,69
Fred Couples,10,-0.90,71,-1.53,70,-2.57,71,-1.22,71,-0.14,47,-0.22,51,-2.82,70
Vijay Singh,10,-0.82,70,-0.61,62,-2.06,69,-0.71,69,-0.63,66,-1.22,69,-3.29,71
Nick Taylor,2,0.23,35,-1.89,72,-3.56,72,-0.83,70,-1.91,72,-1.19,68,-4.75,72
