Player,12,11,10,9,8,7,6,5,4,3,2,1,-,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023 DraftKings,2023 Odds,Bookmaker,New Account Offer,2023 Result
Omar Morales,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6200,1500/1,Bet 365,Further details,MC
McClure Meissner,MC^,-,-,39^,16^,67^,-,MC,MC^,41^,23^,-,-,-,-,-,-,-,-,-,-,-,-,-,6200,2000/1,Bet 365,Further details,MC
Ryutaro Nagano,-,11^,-,5^,23,MC^,-,-,-,54^,MC^,-,-,-,-,-,-,-,-,-,-,-,-,-,6200,2500/1,Bet 365,Further details,20
Michael Thorbjornsen,-,-,-,-,-,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,79,-,-,MC,6200,600/1,Bet 365,Further details,MC
Ben Carr,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6100,2500/1,Bet 365,Further details,62
Corey Pereira,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6100,2500/1,Bet 365,Further details,MC
David Nyfjall,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6100,2500/1,Bet 365,Further details,MC
Gordon Sargent,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6100,350/1,Bet 365,Further details,39
Preston Summerhays,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,-,-,6100,2500/1,Bet 365,Further details,MC
Wenyi Ding,39^,-,-,40^,-,67,-,-,-,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6100,2500/1,Bet 365,Further details,MC
Aldrich Potgieter,-,-,MC,-,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,6100,2500/1,Bet 365,Further details,64
Jacob Solomon,16^,18^,-,MC^,42^,41^,-,-,MC^,23^,MC^,-,-,-,-,-,-,-,-,-,-,-,-,-,6100,1500/1,Bet 365,Further details,60
Patrick Cover,48^,MC^,-,39^,16^,MC^,-,-,62^,36^,MC^,-,-,-,-,-,-,-,-,-,-,-,-,-,6100,2000/1,Bet 365,Further details,MC
Jordan Gumberg,-,-,-,-,-,-,-,-,11^,33^,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,6100,2500/1,Bet 365,Further details,MC
Alex Schaake,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6000,2500/1,Bet 365,Further details,MC
Alexander Yang,MC^,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6000,2500/1,Bet 365,Further details,MC
Barclay Brown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6000,2500/1,Bet 365,Further details,MC
Brendan Valdes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6000,2500/1,Bet 365,Further details,MC
Christian Cavaliere,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6000,2500/1,Bet 365,Further details,MC
Isaac Simmons,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6000,2500/1,Bet 365,Further details,MC
Jesse Schutte,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6000,2500/1,Bet 365,Further details,MC
Karl Vilips,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6000,2500/1,Bet 365,Further details,MC
Michael Brennan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6000,2500/1,Bet 365,Further details,MC
Nick Dunlap,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,6000,2500/1,Bet 365,Further details,MC
Bastien Amat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6000,2000/1,Bet 365,Further details,MC
Maxwell Moldovan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,6000,1500/1,Bet 365,Further details,65
