Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Lee Hodges,2,1.50,1,1.75,5,4.18,1,1.62,1,0.93,3,-0.57,104,3.60,1
Si-woo Kim,9,0.39,33,1.50,7,2.29,5,0.94,6,0.40,29,1.15,5,3.44,2
Cam Davis,7,0.26,48,1.31,11,2.03,8,0.79,13,0.45,24,0.95,10,2.98,3
Anders Albertson,2,0.04,66,2.15,2,2.11,7,1.09,3,-0.07,81,0.77,24,2.88,4
Sam Burns,5,0.12,61,0.53,41,1.36,17,0.33,38,0.70,11,1.44,3,2.80,5
Patrick Cantlay,7,0.38,34,1.30,13,2.34,4,0.84,9,0.67,15,0.44,35,2.78,6
Andrew Putnam,11,-0.32,96,1.15,17,1.50,15,0.41,33,0.68,14,0.94,11,2.44,7
Andrew Novak,1,0.14,58,0.01,71,0.47,49,0.07,63,0.33,41,1.80,1,2.27,8
Callum Tarren,1,0.69,12,1.46,8,2.61,3,1.08,4,0.46,23,-0.34,82,2.27,9
Adam Hadwin,13,0.17,55,0.87,25,0.99,29,0.52,23,-0.05,78,1.23,4,2.22,10
Tom Hoge,9,0.61,15,1.28,15,2.15,6,0.94,5,0.26,46,-0.01,65,2.13,11
Will Zalatoris,2,0.78,10,1.83,4,2.85,2,1.31,2,0.24,49,-0.75,110,2.10,12
Sungjae Im,9,0.20,52,0.83,27,1.22,21,0.52,24,0.19,55,0.85,15,2.07,13
Jon Rahm,8,1.13,4,0.70,30,1.19,22,0.91,7,-0.64,114,0.86,14,2.04,14
David Lingmerth,6,0.41,28,0.86,26,0.41,51,0.64,19,-0.86,116,1.59,2,2.00,15
Brian Harman,14,0.50,22,0.90,22,1.58,13,0.70,15,0.18,56,0.35,42,1.94,16
Scottie Scheffler,5,0.46,24,0.07,67,1.17,23,0.27,43,0.63,16,0.77,23,1.93,17
Tony Finau,8,0.59,16,0.89,23,1.72,11,0.74,14,0.23,50,0.09,56,1.81,18
Jason Dufner,12,0.06,64,0.56,40,0.96,30,0.31,40,0.35,37,0.75,25,1.71,19
Sean O'Hair,9,0.28,45,0.17,63,0.81,35,0.23,46,0.35,35,0.90,12,1.71,20
Mark Hubbard,6,0.32,38,0.10,65,0.50,46,0.21,48,0.08,69,1.01,8,1.52,21
Michael Gligic,5,0.55,18,1.20,16,1.70,12,0.87,8,-0.05,77,-0.21,77,1.49,22
David Lipsky,2,-1.30,126,1.34,10,0.47,50,0.02,66,0.43,27,0.83,17,1.30,23
Greyson Sigg,2,0.16,57,0.18,62,0.61,42,0.17,54,0.27,45,0.69,27,1.30,24
Ryan Moore,4,0.13,59,1.52,6,1.08,28,0.82,11,-0.56,109,0.21,48,1.29,25
Brandon Wu,1,-0.90,119,2.56,1,1.32,20,0.83,10,-0.35,96,-0.05,66,1.27,26
