Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Scottie Scheffler,8,1.16,1,1.57,1,2.77,1,1.36,1,0.05,36,-0.02,39,2.64,1
Patrick Cantlay,26,0.62,8,0.90,4,1.85,2,0.76,4,0.32,15,0.45,13,2.30,2
Daniel Berger,16,0.37,21,0.87,6,1.24,7,0.62,7,0.00,37,0.54,12,1.78,3
J.T. Poston,20,0.58,10,- 0.55,54,0.83,16,0.02,43,0.80,4,0.89,4,1.72,4
Jhonattan Vegas,4,0.09,40,0.33,26,0.92,12,0.21,29,0.50,9,0.78,7,1.70,5
Ludvig Aberg,4,0.69,7,0.71,8,1.38,5,0.70,6,- 0.02,38,-0.03,41,1.35,6
Cam Davis,16,0.69,6,0.03,38,1.16,9,0.36,14,0.44,11,0.15,31,1.31,7
Matt Fitzpatrick,30,0.37,23,0.33,25,0.81,17,0.35,17,0.11,29,0.40,16,1.20,8
Patrick Rodgers,12,0.02,45,0.20,32,- 0.06,46,0.11,37,- 0.28,55,1.23,2,1.17,9
Russell Henley,26,0.30,26,0.68,11,1.10,10,0.49,11,0.11,27,0.01,37,1.10,10
Brian Harman,32,0.41,20,- 0.31,51,0.20,38,0.05,40,0.11,28,0.89,5,1.09,11
Christiaan Bezuidenhout,16,0.01,46,0.00,40,- 0.06,45,0.01,44,- 0.07,44,1.12,3,1.06,12
Collin Morikawa,20,0.71,5,0.69,10,1.37,6,0.70,5,- 0.04,40,-0.33,53,1.04,13
Tommy Fleetwood,18,0.37,22,- 0.08,45,0.62,26,0.14,35,0.34,14,0.41,15,1.04,14
Bud Cauley,14,0.17,34,0.47,19,0.73,20,0.32,20,0.10,30,0.27,24,1.00,15
Sahith Theegala,12,0.09,41,0.03,39,0.25,37,0.06,39,0.14,24,0.74,8,0.99,16
Sungjae Im,20,0.82,3,0.30,27,1.51,3,0.56,8,0.39,12,-0.55,59,0.96,17
Maverick McNealy,14,0.11,38,- 0.11,46,0.09,40,0.00,46,0.08,33,0.86,6,0.95,18
Jordan Spieth,20,0.09,42,0.53,17,0.74,19,0.31,21,0.12,26,0.19,27,0.93,19
Adam Scott,4,0.49,14,- 0.93,63,0.51,29,- 0.22,52,0.96,3,0.43,14,0.92,20
Ben Griffin,4,0.10,39,- 0.74,58,0.58,27,- 0.32,56,1.20,2,0.38,19,0.92,21
Justin Rose,12,0.24,29,0.06,37,0.85,15,0.15,33,0.55,6,0.06,35,0.91,22
Tony Finau,16,0.35,24,0.64,13,1.24,8,0.50,9,0.24,19,-0.33,52,0.90,23
Austin Eckroat,4,0.99,2,- 0.58,55,0.72,22,0.20,30,0.31,17,0.14,32,0.85,24
Jason Day,10,0.43,19,- 0.07,43,0.15,39,0.18,32,- 0.21,51,0.65,9,0.80,25
Sam Burns,18,0.30,25,- 0.02,41,0.44,30,0.14,36,0.16,22,0.34,21,0.78,26
Chris Kirk,26,0.49,13,0.21,30,0.77,18,0.35,16,0.06,35,-0.03,40,0.74,27
Justin Thomas,20,0.01,47,0.66,12,0.63,25,0.33,18,- 0.04,42,0.09,34,0.71,28
Corey Conners,24,0.28,28,0.61,14,0.86,14,0.44,12,- 0.03,39,-0.16,49,0.69,29
Si woo Kim,26,0.52,11,0.14,35,0.86,13,0.33,19,0.20,21,-0.21,50,0.65,30
Shane Lowry,26,0.22,30,0.56,16,0.71,23,0.39,13,- 0.06,43,-0.11,43,0.60,31
Sepp Straka,18,0.14,37,0.35,23,0.41,31,0.24,26,- 0.08,45,0.18,28,0.60,32
Xander Schauffele,20,0.18,33,0.39,21,0.34,36,0.28,24,- 0.23,53,0.22,26,0.55,33
J.J. Spaun,16,0.48,17,0.23,29,0.56,28,0.36,15,- 0.15,49,-0.05,42,0.50,34
Denny McCarthy,22,- 0.22,53,- 0.24,48,- 0.12,50,- 0.23,53,0.34,13,0.61,10,0.49,35
Billy Horschel,26,0.29,27,0.15,34,0.04,42,0.22,28,- 0.38,59,0.38,18,0.44,36
Viktor Hovland,8,0.77,4,0.87,5,1.47,4,0.82,3,- 0.25,54,-0.94,62,0.43,37
Aaron Rai,4,0.50,12,1.23,2,0.96,11,0.87,2,- 0.77,63,-0.54,58,0.42,38
Adam Hadwin,28,0.14,36,0.35,24,0.38,33,0.24,27,- 0.09,46,-0.01,38,0.39,39
Lucas Glover,32,0.49,15,0.51,18,0.64,24,0.50,10,- 0.35,57,-0.28,51,0.36,40
Cameron Young,12,0.48,16,0.12,36,0.73,21,0.30,23,0.13,25,-0.40,57,0.32,41
Rickie Fowler,12,- 0.40,58,0.56,15,0.37,35,0.08,38,0.21,20,-0.12,46,0.25,42
Wyndham Clark,24,0.05,44,- 0.26,49,- 0.12,49,- 0.11,50,0.09,31,0.35,20,0.23,43
Eric Cole,4,- 0.42,59,- 0.17,47,- 0.08,47,- 0.30,55,0.52,8,0.18,29,0.10,44
Thomas Detry,6,- 0.00,48,- 0.88,62,- 1.38,62,- 0.44,59,- 0.40,60,1.29,1,0.01,45
Harris English,25,- 0.35,55,- 0.39,52,- 0.53,57,- 0.37,57,0.16,23,0.54,11,- 0.04,46
Will Zalatoris,8,- 0.70,62,0.71,7,- 0.35,53,0.01,45,- 0.36,58,0.29,23,- 0.07,47
Min Woo Lee,2,- 0.97,66,- 0.80,60,- 0.40,55,- 0.89,65,1.48,1,0.15,30,- 0.17,48
Taylor Pendrith,2,0.46,18,- 0.39,53,0.39,32,0.04,42,0.32,16,-0.57,60,- 0.17,49
Keegan Bradley,12,0.16,35,- 0.08,44,- 0.04,44,0.04,41,- 0.12,48,-0.13,48,- 0.18,50
Nick Taylor,25,0.08,43,- 0.26,50,- 0.28,51,- 0.09,49,- 0.11,47,-0.13,47,- 0.41,51
Akshay Bhatia,6,- 0.16,51,0.70,9,- 0.37,54,0.27,25,- 0.91,65,-0.12,45,- 0.49,52
Gary Woodland,12,- 0.48,61,0.38,22,- 0.91,60,- 0.05,48,- 0.80,64,0.39,17,- 0.51,53
Max Homa,10,- 0.01,49,0.30,28,0.37,34,0.14,34,0.08,34,-0.99,63,- 0.62,54
Tom Hoge,20,- 0.03,50,- 0.07,42,- 0.30,52,- 0.05,47,- 0.20,50,-0.38,54,- 0.67,55
Davis Thompson,4,- 0.29,54,- 0.64,57,- 0.47,56,- 0.47,60,0.46,10,-0.38,55,- 0.83,56
Matthieu Pavon,4,- 0.43,60,1.04,3,- 0.12,48,0.31,22,- 0.73,62,-0.78,61,- 0.90,57
Robert MacIntyre,4,0.22,31,- 1.34,64,- 0.87,59,- 0.56,62,0.25,18,-0.11,44,- 0.98,58
Mackenzie Hughes,22,- 0.38,57,- 0.86,61,- 1.30,61,- 0.62,63,- 0.04,41,0.24,25,- 1.03,59
Stephan Jaeger,8,- 0.21,52,- 0.63,56,- 0.78,58,- 0.42,58,0.09,32,-0.39,56,- 1.13,60
Byeong Hun An,14,- 0.75,64,0.16,33,- 0.02,43,- 0.29,54,0.57,5,-1.14,64,- 1.16,61
Sam Stevens,2,0.20,32,0.20,31,0.07,41,0.20,31,- 0.31,56,-1.23,65,- 1.17,62
Jake Knapp,4,- 0.74,63,0.43,20,- 1.70,64,- 0.16,51,- 1.39,66,0.05,36,- 1.65,63
Michael Kim,14,- 0.95,65,- 0.78,59,- 1.95,66,- 0.87,64,- 0.22,52,0.29,22,- 1.66,64
Nico Echavarria,2,0.58,9,- 1.61,65,- 1.77,65,- 0.52,61,- 0.72,61,0.10,33,- 1.67,65
