Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Matt Kuchar,16,0.56,14,0.25,46,1.28,9,0.40,25,0.48,11,0.63,12,1.91,1
Corey Conners,16,0.42,26,0.57,28,0.96,21,0.50,15,-0.04,61,0.88,4,1.83,2
Brendan Steele,10,0.24,40,0.37,35,0.56,39,0.31,39,-0.05,62,1.22,1,1.79,3
Jordan Spieth,10,0.76,6,1.34,2,1.96,1,1.05,1,-0.14,75,-0.18,66,1.78,4
Hayden Buckley,4,0.98,3,0.25,44,1.41,6,0.62,10,0.18,36,0.26,34,1.67,5
Webb Simpson,24,0.26,37,0.52,29,0.98,19,0.39,26,0.19,31,0.66,11,1.64,6
Hideki Matsuyama,20,0.54,15,0.95,9,1.84,2,0.75,5,0.35,21,-0.22,70,1.63,7
Lucas Glover,8,0.30,34,1.12,5,1.08,17,0.71,7,-0.30,85,0.35,27,1.43,8
Christiaan Bezuidenhout,4,0.60,12,0.85,11,1.18,12,0.73,6,-0.28,80,0.24,37,1.42,9
Keith Mitchell,18,0.43,25,0.40,32,1.23,10,0.41,23,0.40,15,0.16,42,1.39,10
Patton Kizzire,20,-0.19,77,0.40,33,0.40,48,0.11,52,0.19,32,0.96,3,1.36,11
Adam Svensson,8,0.11,55,1.09,7,0.84,23,0.60,11,-0.36,88,0.50,18,1.34,12
Gary Woodland,15,0.45,24,0.70,19,1.39,8,0.58,12,0.24,23,-0.14,59,1.26,13
Jonathan Byrd,4,-0.41,88,0.78,16,0.45,46,0.19,48,0.08,48,0.81,6,1.25,14
Nick Hardy,6,0.63,10,0.20,52,0.74,29,0.41,24,-0.09,66,0.47,20,1.21,15
Chez Reavie,22,0.34,29,1.30,3,1.78,3,0.82,3,0.14,39,-0.59,90,1.19,16
Dylan Wu,4,-0.11,69,1.35,1,1.78,4,0.62,9,0.54,6,-0.61,92,1.17,17
Zach Johnson,24,-0.17,75,1.02,8,0.81,26,0.42,22,-0.04,60,0.33,29,1.14,18
Russell Knox,24,0.03,59,0.75,17,1.23,11,0.39,27,0.45,13,-0.16,63,1.07,19
Brian Stuard,22,0.14,54,0.58,27,0.80,27,0.36,30,0.08,47,0.25,36,1.05,20
Charley Hoffman,6,0.82,5,0.80,15,1.48,5,0.81,4,-0.13,74,-0.44,86,1.04,21
Stewart Cink,24,0.19,48,0.12,62,0.69,33,0.15,51,0.38,18,0.34,28,1.03,22
Zac Blair,12,0.16,52,-0.13,72,0.37,49,0.02,66,0.34,22,0.59,14,0.96,23
Kyle Stanley,24,0.46,22,0.69,20,0.97,20,0.58,13,-0.18,76,-0.02,51,0.95,24
James Hahn,20,0.29,35,0.60,25,1.08,16,0.45,19,0.18,35,-0.14,62,0.94,25
Maverick McNealy,4,1.11,1,0.62,22,1.15,13,0.86,2,-0.58,98,-0.23,73,0.92,26
Ryan Palmer,22,0.49,20,0.37,36,0.95,22,0.43,21,0.09,45,-0.05,53,0.89,27
David Lingmerth,8,-0.15,72,0.59,26,0.65,35,0.22,44,0.21,26,0.22,39,0.87,28
Chris Kirk,20,-0.17,76,0.35,38,0.69,32,0.09,56,0.52,8,0.13,44,0.82,29
Russell Henley,22,0.58,13,0.17,57,0.45,45,0.37,28,-0.30,84,0.37,25,0.82,30
Joseph Bramlett,8,0.28,36,0.87,10,0.83,24,0.57,14,-0.32,86,-0.04,52,0.79,31
Sungjae Im,14,1.00,2,-0.30,89,0.61,37,0.35,32,-0.10,67,0.17,41,0.78,32
Ryan Armour,18,0.10,57,0.61,24,0.42,47,0.35,31,-0.29,83,0.36,26,0.78,33
Emiliano Grillo,22,0.62,11,0.37,37,0.71,30,0.50,16,-0.28,81,0.05,50,0.76,34
Ben Martin,18,-0.08,66,0.14,60,-0.06,65,0.03,64,-0.13,73,0.79,7,0.73,35
Cam Davis,14,0.85,4,-0.22,84,0.83,25,0.31,38,0.20,30,-0.12,58,0.70,36
Si-Woo Kim,18,0.68,7,-0.17,77,1.13,14,0.25,41,0.62,5,-0.44,85,0.69,37
Brian Harman,26,0.24,41,-0.45,95,-0.03,64,-0.11,77,0.18,34,0.72,9,0.68,38
Tom Hoge,16,-0.24,81,0.84,12,0.54,40,0.30,40,-0.06,63,0.12,45,0.66,39
Billy Horschel,12,0.18,50,-0.17,78,0.25,54,0.01,67,0.23,24,0.41,23,0.66,40
Scott Piercy,22,0.19,49,0.50,30,0.71,31,0.34,34,0.02,53,-0.14,60,0.57,41
