Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Davis Riley,4,1.07,1,-0.62,92,1.73,3,0.23,30,1.28,1,1.77,2,3.50,1
Sam Burns,16,0.19,41,0.52,20,0.64,23,0.35,17,-0.07,56,1.94,1,2.57,2
Matthew NeSmith,8,0.22,37,1.47,2,1.60,4,0.84,2,-0.09,58,0.61,21,2.21,3
Tommy Fleetwood,4,0.42,18,0.13,45,0.77,18,0.27,24,0.22,27,0.98,7,1.75,4
Justin Thomas,14,0.55,9,1.12,4,1.95,2,0.83,3,0.28,22,-0.27,77,1.68,5
Adam Hadwin,18,0.17,42,0.67,10,1.16,7,0.42,12,0.31,21,0.34,39,1.50,6
Matt Fitzpatrick,6,0.46,15,0.51,22,1.39,5,0.49,9,0.42,15,-0.03,60,1.35,7
Austin Smotherman,4,0.34,26,1.25,3,1.15,9,0.80,4,-0.44,89,0.09,49,1.25,8
Bill Haas,20,-0.12,71,0.41,27,0.81,16,0.15,40,0.52,12,0.35,36,1.16,9
Ryan Moore,16,0.36,23,0.76,9,1.14,10,0.56,5,0.02,48,-0.02,58,1.12,10
Rory Sabbatini,14,0.20,40,-0.23,65,0.61,26,-0.02,58,0.64,7,0.49,29,1.09,11
Nate Lashley,4,0.30,32,0.30,31,0.35,37,0.30,20,-0.26,73,0.65,20,1.00,12
Denny McCarthy,12,0.13,46,-0.30,70,0.06,52,-0.08,65,0.23,26,0.89,10,0.95,13
Michael Gligic,4,0.05,55,0.51,21,0.36,36,0.28,22,-0.21,67,0.57,24,0.93,14
Zach Johnson,14,0.01,61,-0.13,56,0.29,40,-0.06,62,0.41,16,0.61,22,0.90,15
Wesley Bryan,12,-0.07,68,0.50,23,0.62,25,0.21,31,0.19,31,0.27,43,0.89,16
Keegan Bradley,18,0.42,17,0.60,13,1.23,6,0.51,7,0.21,29,-0.39,79,0.84,17
Luke Donald,22,-0.41,89,0.44,26,0.45,34,0.01,54,0.42,14,0.37,35,0.82,18
Justin Rose,6,0.33,27,0.24,35,0.52,30,0.28,21,-0.04,54,0.29,41,0.81,19
Jimmy Walker,10,-0.23,77,0.23,36,0.28,42,0.00,56,0.27,25,0.52,28,0.80,20
Brian Stuard,16,-0.23,78,0.58,14,0.52,31,0.17,38,0.17,33,0.28,42,0.80,21
Kevin Kisner,10,-0.04,65,0.57,15,0.20,47,0.27,25,-0.33,78,0.56,25,0.76,22
Brandon Wu,4,0.34,25,0.40,28,-0.27,64,0.37,14,-1.02,101,1.02,6,0.75,23
Jhonattan Vegas,8,0.44,16,0.56,17,0.89,13,0.50,8,-0.11,60,-0.17,67,0.71,24
Joel Dahmen,8,0.32,31,0.47,24,1.10,11,0.39,13,0.31,20,-0.40,80,0.70,25
Jordan Spieth,6,0.41,19,0.10,46,0.65,22,0.26,27,0.14,36,0.01,53,0.66,26
