Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Ryan Brehm,8,-0.46,90,0.28,48,-0.41,79,-0.09,68,-0.23,79,0.31,33,-0.09,59
Rory McIlroy,6,0.84,5,-0.85,99,-0.31,76,0.00,63,-0.31,83,0.17,42,-0.14,60
Justin Lower,4,-0.99,101,2.23,1,0.47,42,0.62,9,-0.78,104,-0.67,89,-0.20,61
Sam Stevens,6,0.05,59,-0.62,89,0.03,65,-0.29,82,0.65,8,-0.42,80,-0.22,62
Nate Lashley,8,-1.01,102,0.77,17,-0.26,75,-0.12,71,-0.02,59,0.02,52,-0.24,63
Carl Yuan,2,-0.74,99,0.42,36,-0.24,74,-0.16,74,0.08,46,-0.04,57,-0.28,64
Aaron Baddeley,2,0.26,42,-1.19,103,-0.21,72,-0.47,92,0.73,6,-0.07,62,-0.28,65
Ryan Moore,8,0.06,56,0.39,38,0.51,38,0.23,44,0.05,50,-0.78,94,-0.28,66
Pierceson Coody,4,-0.41,88,0.87,14,-0.05,67,0.23,43,-0.64,98,-0.12,65,-0.29,67
Seonghyeon Kim,4,0.49,25,-0.76,95,0.35,47,-0.13,73,0.53,13,-0.58,86,-0.29,68
Vincent Norrman,4,-0.42,89,0.52,31,0.97,18,0.05,59,0.78,4,-1.20,101,-0.29,69
Stephan Jaeger,13,-0.41,87,0.31,42,0.26,52,-0.05,66,0.35,22,-0.58,85,-0.32,70
Vince Whaley,8,0.00,65,0.23,50,0.28,48,0.11,51,0.05,52,-0.60,87,-0.33,71
Scott Stallings,16,-0.30,79,-0.16,69,-0.76,88,-0.23,79,-0.30,82,0.39,27,-0.38,72
Callum Tarren,6,0.11,50,0.60,24,0.24,55,0.36,31,-0.42,91,-0.79,95,-0.39,73
Joel Dahmen,6,0.00,64,0.73,18,0.47,40,0.37,30,-0.26,81,-0.89,96,-0.41,74
Kevin Kisner,10,0.61,14,-0.40,77,0.04,64,0.11,53,-0.17,76,-0.45,82,-0.41,75
Josh Teater,2,0.24,43,0.04,57,-0.47,80,0.14,50,-0.74,102,0.04,51,-0.44,76
Michael Kim,14,-0.31,81,-0.31,75,-0.54,83,-0.31,83,0.12,40,-0.01,56,-0.47,77
Paul Barjon,2,-0.13,72,0.29,45,-0.35,78,0.08,55,-0.52,95,-0.22,72,-0.58,78
Lanto Griffin,2,0.19,46,-0.55,85,-0.47,81,-0.18,75,-0.11,69,-0.13,67,-0.60,79
Brandt Snedeker,2,0.72,9,0.95,11,0.07,60,0.83,3,-1.60,109,-0.68,91,-0.60,80
Matti Schmid,2,-0.31,80,-0.50,80,-1.39,97,-0.40,90,-0.60,97,0.62,17,-0.78,81
Austin Eckroat,2,0.10,52,-0.82,98,-0.10,70,-0.36,86,0.62,10,-0.70,92,-0.78,82
Corey Conners,6,0.75,8,-0.40,78,0.26,51,0.17,48,-0.09,64,-1.04,100,-0.78,83
Harry Hall,4,0.02,62,-0.98,100,-0.71,86,-0.48,94,0.24,29,-0.14,68,-0.79,84
Joseph Bramlett,8,0.01,63,-0.26,73,0.18,57,-0.12,72,0.35,23,-0.97,98,-0.86,85
