Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Francesco Molinari,10,0.32,43,0.78,16,0.37,51,0.55,16,- 0.73,108,0.02,58,0.40,52
David Lipsky,8,0.38,36,- 0.05,68,1.17,17,0.16,53,0.85,4,-0.82,98,0.35,53
Matt Wallace,14,- 0.33,93,0.79,15,0.42,48,0.23,45,- 0.04,65,-0.08,65,0.34,54
Davis Riley,12,0.28,46,0.27,48,0.35,52,0.27,39,- 0.20,82,-0.04,63,0.31,55
Trey Mullinax,10,0.15,57,- 0.25,81,0.46,44,- 0.05,70,0.56,16,-0.17,76,0.29,56
Denny McCarthy,18,- 0.00,77,- 0.51,89,- 0.42,86,- 0.26,87,0.12,46,0.65,12,0.29,57
Mackenzie Hughes,22,- 0.25,89,- 0.16,76,- 0.07,71,- 0.21,83,0.34,23,0.29,37,0.22,58
Mark Hubbard,26,0.02,73,- 0.19,78,- 0.15,73,- 0.08,74,0.01,58,0.34,35,0.19,59
Mac Meissner,4,- 0.59,102,0.31,42,0.08,65,- 0.14,76,0.36,21,0.08,53,0.16,60
David Skinns,6,0.13,60,- 0.14,75,- 0.44,88,- 0.01,68,- 0.43,97,0.52,18,0.08,61
Vincent Norrman,8,0.09,64,0.69,23,0.99,23,0.39,29,0.16,43,-0.90,100,0.06,62
Luke Donald,20,- 0.81,112,0.96,10,0.34,55,0.08,64,0.21,37,-0.37,84,0.03,63
Ben Silverman,12,0.03,71,0.07,61,0.44,45,0.05,66,0.36,20,-0.55,90,- 0.03,64
Ryo Hisatsune,2,0.12,61,1.75,4,1.93,3,0.94,4,0.06,53,-1.96,115,- 0.04,65
Rico Hoey,4,0.80,4,1.00,9,1.47,10,0.90,6,- 0.34,94,-1.56,110,- 0.09,66
Alex Smalley,6,0.68,7,- 0.09,72,0.60,40,0.30,36,0.01,59,-0.75,97,- 0.15,67
J.J. Spaun,12,0.25,49,0.32,41,- 0.27,78,0.29,38,- 0.84,109,0.06,54,- 0.21,68
Brendon Todd,8,- 0.46,98,- 0.41,85,- 0.75,96,- 0.43,102,0.12,47,0.51,19,- 0.24,69
Charley Hoffman,2,0.81,3,0.09,59,1.54,7,0.45,21,0.64,8,-1.81,111,- 0.28,70
Emiliano Grillo,16,0.31,44,0.14,55,0.10,64,0.23,47,- 0.35,96,-0.43,85,- 0.33,71
Vince Whaley,8,- 0.00,76,0.23,51,0.28,59,0.11,59,0.05,54,-0.60,91,- 0.33,72
Taylor Montgomery,4,- 0.69,106,- 0.63,94,- 1.61,107,- 0.66,107,- 0.29,92,1.27,2,- 0.34,73
Brian Harman,18,0.40,34,- 1.00,108,- 0.36,81,- 0.30,92,0.24,35,-0.02,60,- 0.39,74
Patrick Rodgers,22,- 0.01,78,- 0.68,98,- 0.42,87,- 0.35,98,0.27,32,0.04,56,- 0.39,75
Doug Ghim,10,0.10,63,0.28,45,0.28,58,0.19,51,- 0.10,71,-0.70,94,- 0.43,76
Peter Malnati,22,- 0.25,88,- 0.36,82,- 0.62,93,- 0.30,93,- 0.01,61,0.18,48,- 0.44,77
Justin Lower,6,- 0.67,105,1.01,8,- 0.60,92,0.17,52,- 0.94,112,0.11,50,- 0.48,78
Nico Echavarria,6,- 0.99,113,- 0.06,69,- 0.42,85,- 0.52,104,0.67,7,-0.21,79,- 0.49,79
Nate Lashley,10,- 0.78,108,0.48,34,- 0.41,83,- 0.15,80,- 0.10,72,-0.10,68,- 0.51,80
Tom Hoge,16,- 0.27,91,- 0.21,80,- 0.81,97,- 0.24,86,- 0.33,93,0.29,38,- 0.52,81
Harry Hall,6,0.16,55,- 0.84,105,- 0.42,84,- 0.34,97,0.25,33,-0.16,75,- 0.54,82
Sami Valimaki,2,0.27,47,0.68,24,- 0.25,77,0.47,18,- 1.20,113,-0.30,81,- 0.55,83
Sam Stevens,8,0.09,65,- 0.54,90,- 0.18,74,- 0.23,84,0.31,27,-0.50,89,- 0.56,84
Lanto Griffin,2,0.19,53,- 0.55,91,- 0.47,89,- 0.18,82,- 0.11,73,-0.13,69,- 0.60,85
Erik Van Rooyen,12,- 0.20,87,- 0.10,74,- 0.57,91,- 0.15,77,- 0.27,90,-0.04,62,- 0.62,86
Harry Higgs,12,- 0.07,82,0.50,33,0.80,31,0.22,48,0.37,19,-1.30,106,- 0.67,87
Joel Dahmen,8,- 0.03,80,0.51,32,0.39,50,0.24,43,- 0.09,70,-1.09,102,- 0.69,88
Chad Ramey,8,- 0.26,90,- 0.76,103,- 1.13,101,- 0.51,103,- 0.11,74,0.37,29,- 0.76,89
Greyson Sigg,8,0.05,68,0.11,57,- 0.28,79,0.08,63,- 0.44,99,-0.49,87,- 0.76,90
Trevor Cone,4,0.03,72,- 0.63,96,- 0.63,94,- 0.30,94,- 0.02,63,-0.16,73,- 0.79,91
Kevin Kisner,12,0.52,21,- 0.64,97,- 0.38,82,- 0.06,72,- 0.25,87,-0.47,86,- 0.85,92
Matti Schmid,4,0.40,33,- 0.70,99,- 0.55,90,- 0.15,79,- 0.25,86,-0.36,83,- 0.92,93
Michael Kim,16,- 0.43,96,- 0.40,84,- 0.84,98,- 0.41,101,0.02,57,-0.15,71,- 0.92,94
Kris Ventura,2,- 0.60,103,- 1.27,110,- 2.42,112,- 0.93,111,- 0.56,103,1.50,1,- 0.95,95
Pierceson Coody,6,- 0.54,100,- 0.01,66,- 0.95,100,- 0.28,90,- 0.48,101,-0.02,59,- 1.04,96
Thorbjorn Olesen,2,0.11,62,- 0.71,100,- 0.02,67,- 0.30,91,0.58,13,-1.04,101,- 1.05,97
Patton Kizzire,20,- 0.73,107,- 0.44,87,- 1.88,108,- 0.59,106,- 0.70,107,0.60,14,- 1.27,98
Matt Kuchar,4,0.08,66,- 0.62,93,- 0.86,99,- 0.27,89,- 0.20,80,-0.85,99,- 1.42,99
Rafael Campos,2,0.42,31,- 0.72,101,- 0.10,72,- 0.15,78,0.21,38,-1.32,107,- 1.45,100
Camilo Villegas,24,- 0.80,109,- 0.37,83,- 1.39,104,- 0.58,105,- 0.22,85,-0.06,64,- 1.45,101
Nick Hardy,6,0.58,16,- 0.63,95,- 0.33,80,- 0.03,69,- 0.28,91,-1.47,108,- 1.80,102
Ben Kohles,4,- 0.42,95,0.28,46,0.10,63,- 0.07,73,0.25,34,-1.92,114,- 1.82,103
Brandt Snedeker,4,0.33,39,- 0.80,104,- 1.35,103,- 0.24,85,- 0.88,110,-0.72,95,- 2.07,104
Taylor Moore,2,0.61,14,- 0.94,106,- 0.24,75,- 0.16,81,0.09,48,-1.84,112,- 2.08,105
Seamus Power,6,- 0.56,101,- 2.21,111,- 2.14,110,- 1.38,114,0.63,9,-0.18,78,- 2.32,106
Hayden Buckley,10,0.33,40,- 1.00,107,- 1.34,102,- 0.34,96,- 0.67,105,-1.11,104,- 2.45,107
Nicolai Hojgaard,2,- 1.78,115,- 0.44,86,- 1.47,106,- 1.11,112,0.75,5,-1.11,103,- 2.58,108
Justin Hicks,4,- 0.13,85,- 0.58,92,- 2.40,111,- 0.36,99,- 1.69,114,-0.18,77,- 2.58,109
Andrew Putnam,2,- 0.47,99,- 1.14,109,- 0.71,95,- 0.80,109,0.89,3,-1.89,113,- 2.60,110
Max McGreevy,4,- 0.32,92,- 2.41,114,- 3.18,113,- 1.36,113,- 0.46,100,0.49,22,- 2.68,111
Henrik Norlander,6,0.23,51,- 0.76,102,- 1.46,105,- 0.27,88,- 0.93,111,-1.30,105,- 2.72,112
Patrick Fishburn,2,0.79,5,- 2.24,112,- 3.83,115,- 0.73,108,- 2.38,115,0.78,7,- 3.05,113
Joe Highsmith,2,- 0.46,97,- 4.25,115,- 3.39,114,- 2.36,115,1.32,1,-0.16,74,- 3.55,114
Alejandro Tosti,2,0.63,10,- 2.24,113,- 2.04,109,- 0.80,110,- 0.43,98,-1.52,109,- 3.55,115
