am,country,datagolf_rank,dg_id,dg_skill_estimate,owgr_rank,player_name,primary_tour
0,USA,188,26126,-0.139801405216743,328,"Meissner, Mitchell",KFT
0,SCO,189,21646,-0.154939164095845,171,"Ferguson, Ewen",EURO
0,USA,190,27774,-0.156064574605026,206,"Gotterup, Chris",PGA
0,USA,191,11049,-0.15828094882659,370,"Simpson, Webb",PGA
0,USA,192,17538,-0.160690765634613,81,"Homa, Max",PGA
0,USA,193,15330,-0.166822169766353,262,"Griffin, Lanto",PGA
0,USA,194,22985,-0.167537390661382,277,"Smotherman, Austin",KFT
0,ENG,195,15326,-0.182354728299992,219,"Sullivan, Andy",EURO
0,USA,196,10943,-0.186951540463543,195,"Lashley, Nate",PGA
0,ZIM,197,14559,-0.190795562060621,445,"Vincent, Scott",ASA
0,ARG,198,17032,-0.192943331730431,147,"Tosti, Alejandro",PGA
0,ENG,199,28615,-0.199153361150621,184,"Bairstow, Sam",EURO
0,USA,200,16333,-0.200376167358905,129,"Hubbard, Mark",PGA
0,USA,201,26649,-0.201032211921531,190,"Thorbjornsen, Michael",PGA
0,USA,202,20522,-0.208674893978159,143,"Veerman, Johannes",EURO
0,USA,203,11451,-0.210656499717307,178,"Garnett, Brice",PGA
0,RSA,204,24343,-0.219213518051957,227,"Lamprecht, Christo",KFT
0,GER,205,22087,-0.223999019367794,307,"Paul, Jeremy",PGA
0,SWE,206,14775,-0.226326570878683,233,"Bjork, Alexander",EURO
0,USA,207,22050,-0.226643537778147,193,"Suh, Justin",PGA
0,NOR,208,15651,-0.226840260547228,213,"Ventura, Kris",PGA
0,NZL,209,21362,-0.233991906669474,145,"Hillier, Daniel",EURO
0,KOR,210,21688,-0.238758740046843,162,"Kim, S.H.",PGA
0,RSA,211,24342,-0.249712738834696,263,"Higgo, Garrick",PGA
0,ITA,212,17357,-0.255644902201135,159,"Migliozzi, Guido",EURO
0,USA,213,4818,-0.257948877029066,501,"Stricker, Steve",CHAMP
0,BEL,214,22002,-0.260903592520716,244,"Dumont De Chassart, Adrien",PGA
0,CAN,215,17381,-0.267951518024433,201,"Silverman, Ben",PGA
0,USA,216,7452,-0.273456007408345,501,"Na, Kevin",LIV
0,USA,217,6892,-0.274739910180902,501,"Howell III, Charles",LIV
0,KOR,218,11117,-0.291627639806533,345,"Noh, S.Y.",KFT
0,ENG,219,25362,-0.295003356263634,205,"Fitzpatrick, Alex",EURO
0,USA,220,18524,-0.295845358506511,139,"Catlin, John",ASA
1,USA,221,29827,-0.295996461748801,501,"James, Ben",AM
0,FRA,222,19960,-0.298188643847237,52,"Pavon, Matthieu",PGA
0,FRA,223,23733,-0.299041267760619,189,"Lacroix, Frederic",EURO
0,FIN,224,20085,-0.299105296359404,319,"Lindell, Oliver",EURO
0,USA,225,11019,-0.299890011204181,501,"Steele, Brendan",LIV
0,JPN,226,13485,-0.30142901713297,252,"Imahira, Shugo",JPN
0,USA,227,24837,-0.307170745722021,338,"Goodwin, Noah",PGA
0,AUS,228,19232,-0.307580264472737,266,"Smyth, Travis",ASA
0,JPN,229,19190,-0.317204534623895,191,"Hoshino, Rikuya",EURO
0,ENG,230,20766,-0.318878418278023,132,"Brown, Daniel",EURO
0,ENG,231,24185,-0.318969426940864,144,"Mansell, Richard",EURO
0,USA,232,19872,-0.321447207877002,109,"Riley, Davis",PGA
0,USA,233,16395,-0.322632440906008,167,"Kohles, Ben",PGA
1,USA,234,32319,-0.323730678865751,501,"Koivun, Jackson",AM
0,SCO,235,22089,-0.32752196828638,215,"Syme, Connor",EURO
0,NZL,236,14373,-0.329940576525603,172,"Campbell, Ben",ASA
0,JPN,237,15756,-0.331444225529672,281,"Higa, Kazuki",ASA
0,USA,238,29770,-0.331547754281724,187,"Mouw, William",PGA
0,USA,239,14007,-0.335978663124791,344,"Martin, Ben",PGA
0,USA,240,18761,-0.343298563851686,358,"Mullinax, Trey",PGA
0,USA,241,18635,-0.352927768840101,275,"Shelton, Robby",PGA
0,JPN,242,20984,-0.354098283848922,314,"Shimizu, Taisei",JPN
0,ESP,243,22259,-0.354133788639242,165,"Del Rey, Alejandro",EURO
0,AUS,244,24304,-0.357631424271591,118,"Vilips, Karl",PGA
0,ENG,245,22608,-0.366806506373323,286,"Clements, Todd",EURO
0,MEX,246,28016,-0.370972521066099,334,"Gonzalez, Emilio",KFT
0,SCO,247,25131,-0.373476167078471,174,"Hill, Calum",EURO
0,THA,248,19844,-0.373664638816389,315,"Kaewkanjana, Sadom",ASA
0,ZIM,249,19538,-0.378131963048973,329,"Vincent, Kieran",ASA
0,USA,250,32055,-0.384128782858994,222,"Shipley, Neal",KFT
0,USA,251,21943,-0.384874404201254,207,"Lebioda, Hank",KFT
0,PHI,252,15274,-0.388320520793974,293,"Tabuena, Miguel",ASA
0,ENG,253,18027,-0.388963127605284,406,"Kimsey, Nathan",EURO
0,USA,254,19477,-0.393549941153742,142,"Schenk, Adam",PGA
0,RSA,255,11952,-0.394338541861845,405,"Grace, Branden",LIV
0,SCO,256,11396,-0.398160097975791,290,"Ramsay, Richie",EURO
0,ESP,257,30445,-0.400953417354901,204,"Ayora, Angel",EURO
0,USA,258,21236,-0.417992185217595,239,"Bryan, Wesley",PGA
0,USA,259,13470,-0.419949059530261,140,"Kizzire, Patton",PGA
0,RSA,260,27900,-0.421582762494019,126,"Potgieter, Aldrich",PGA
0,USA,261,7960,-0.427897233988723,166,"List, Luke",PGA
0,AUS,262,8605,-0.429592798872802,501,"Jones, Matt",LIV
0,USA,263,30463,-0.432093262700877,334,"Surratt, Caleb",LIV
0,RSA,264,18105,-0.433940860659475,70,"Lawrence, Thriston",EURO
0,CAN,265,12413,-0.438229211077077,228,"Lee, Richard",ASA
0,USA,266,16341,-0.445430383736878,225,"Peterson, Paul",PGA
0,NZL,267,4871,-0.44611203469868,501,"Alker, Steven",CHAMP
0,USA,268,1547,-0.449171875305987,501,"Mickelson, Phil",LIV
0,USA,269,25002,-0.451794941013804,255,"Wu, Dylan",PGA
0,USA,270,18187,-0.454180203053257,325,"Duncan, Tyler",PGA
0,FRA,271,27811,-0.461380721386681,279,"Couvra, Martin",EURO
0,SWE,272,10418,-0.463492497376139,430,"Lemke, Niklas",EURO
0,USA,273,19846,-0.463527954151305,292,"Bauchou, Zach",KFT
1,USA,274,31343,-0.473509117678956,501,"Ford, David",AM
0,JPN,275,14904,-0.476630977231869,304,"Kinoshita, Ryosuke",JPN
0,SCO,276,11397,-0.477829064640637,303,"Jamieson, Scott",EURO
0,USA,277,8820,-0.47963493291733,367,"Snedeker, Brandt",PGA
0,USA,278,17639,-0.47974003643161,211,"Blair, Zac",PGA
0,KOR,279,28276,-0.480650756732538,170,"Jang, Yubin",KOR
0,USA,280,18869,-0.486668625235723,273,"Lamb, Rick",KFT
0,USA,281,7489,-0.490235305785005,313,"Moore, Ryan",PGA
0,ESP,282,12988,-0.490777662877121,210,"Elvira Mijares, Ignacio",EURO
0,GER,283,12522,-0.502916767442028,342,"Schneider, Marcel",EURO
0,USA,284,5665,-0.506346700486302,423,"Cink, Stewart",CHAMP
0,ITA,285,7033,-0.508238042984256,501,"Molinari, Edoardo",EURO
0,USA,286,21412,-0.510355048910295,169,"Capan III, Frankie",PGA
0,UAE,287,14975,-0.512077157091856,229,"Otaegui, Adrian",EURO
0,GER,288,22736,-0.515791666269201,236,"Rosenmueller, Thomas",KFT
0,USA,289,8480,-0.518098166168569,224,"Streelman, Kevin",PGA
0,AUS,290,12734,-0.521718729385699,295,"Scrivener, Jason",EURO
0,USA,291,19865,-0.52687699748645,357,"Hardy, Nick",PGA
0,MAS,292,12530,-0.529725323507992,340,"Green, Gavin",EURO
0,USA,293,25442,-0.530865429603811,247,"Montgomery, Taylor",PGA
0,SCO,294,13831,-0.540465056437778,302,"Knox, Russell",KFT
0,POR,295,18722,-0.547672902375861,336,"Gouveia, Ricardo",EURO
0,USA,296,24481,-0.55322144252334,409,"Redman, Doc",KFT
0,USA,297,25036,-0.561038073610101,364,"Holt, Ian",KFT
0,ENG,298,17813,-0.563941281305502,198,"Armitage, Marcus",EURO
0,SWE,299,14018,-0.570566064110094,318,"Dantorp, Jens",EURO
0,ENG,300,22465,-0.57512133385997,343,"Penge, Marco",EURO
0,ENG,301,19866,-0.575337601232462,501,"Horsfield, Sam",LIV
0,USA,302,25319,-0.575522323563899,469,"VanDerLaan, John",KFT
0,USA,303,29279,-0.584184653505733,220,"Suber, Jackson",PGA
0,KOR,304,13497,-0.585842441008189,185,"Lee, K.H.",PGA
0,USA,305,29197,-0.589162348474177,501,"Brennan, Michael",PTA
0,HKG,306,24298,-0.592374740140067,403,"Kho, Taichi",ASA
1,RSA,307,27947,-0.59611987856937,501,"Maas, Christian",AM
0,KOR,308,16162,-0.60012518087192,365,"Lee, Seung-taek",KFT
0,SCO,309,9586,-0.600564703175098,300,"Laird, Martin",PGA
0,PAR,310,9842,-0.60454924571753,311,"Zanotti, Fabrizio",EURO
0,USA,311,13127,-0.605023834572166,297,"Tway, Kevin",PGA
0,DEN,312,15680,-0.606157790377879,254,"Winther, Jeff",EURO
0,USA,313,14140,-0.615920581245535,186,"Higgs, Harry",PGA
0,ESP,314,19635,-0.617476922100326,264,"Cantero Gutierrez, Ivan",EURO
0,NZL,315,24369,-0.618429627094304,331,"Kobori, Kazuma",EURO
0,SWE,316,21875,-0.624238706001789,216,"Widing, Tim",KFT
0,USA,317,23610,-0.625196128675163,297,"Crocker, Sean",EURO
0,FRA,318,26213,-0.625723634002829,339,"Ko, Jeong Weon",EURO
0,RSA,319,11955,-0.625881304561703,287,"Frittelli, Dylan",EURO
0,ENG,320,12920,-0.627393175762963,384,"Willett, Danny",PGA
0,USA,321,7334,-0.6315379649342,501,"Watson, Bubba",LIV
0,GER,322,6950,-0.632539052367427,223,"Siem, Marcel",EURO
0,JPN,323,20448,-0.636683203449244,251,"Katsuragawa, Yuto",EURO
1,USA,324,31955,-0.636719067959635,501,"Van Paris, Jackson",AM
0,USA,325,23542,-0.641958418404903,433,"Champ, Cameron",PGA
0,JPN,326,28268,-0.654148116826937,392,"Kaneko, Kota",JPN
0,USA,327,15852,-0.666156146000042,463,"Kraft, Kelly",PGA
0,USA,328,13305,-0.667970990840891,354,"Chappell, Kevin",PGA
0,SWE,329,25475,-0.672535642526645,437,"Nyholm, Pontus",KFT
0,ITA,330,7655,-0.67278012929404,466,"Molinari, Francesco",PGA
0,RSA,331,25889,-0.675790897027895,309,"Nienaber, Wilco",EURO
0,RSA,332,26947,-0.677010997571778,316,"Jarvis, Casey",EURO
0,JPN,333,19681,-0.677018857874912,322,"Semikawa, Taiga",JPN
0,SWE,334,5994,-0.677126880813461,501,"Stenson, Henrik",LIV
1,USA,335,32593,-0.681574941420269,501,"Morrison, Tommy",AM
1,USA,336,26953,-0.682568154299319,501,"Gilligan, Ian",AM
0,RSA,337,25890,-0.68269983666887,465,"Premlall, Yurav",AFR
0,CHN,338,16757,-0.683821502960557,499,"Dou, Zecheng",KFT
