Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Zach Johnson,16,- 0.00,71,0.03,79,0.06,68,0.01,72,0.03,60,-0.02,74,0.63,57
Trey Mullinax,8,0.18,34,- 0.47,117,- 0.22,95,- 0.14,100,0.06,55,-0.22,101,0.54,58
Anders Albertson,4,- 0.26,111,0.83,2,0.38,39,0.28,27,- 0.18,100,0.33,23,0.54,59
Henrik Norlander,10,- 0.16,100,0.33,37,0.06,69,0.09,59,- 0.12,90,0.27,31,0.51,60
Kevin Kisner,7,0.08,56,- 0.04,88,- 0.04,77,0.02,71,- 0.08,80,0.19,43,0.49,61
Jason Dufner,14,0.03,63,0.08,71,0.27,47,0.06,66,0.16,27,0.30,26,0.45,62
Sam Ryder,14,- 0.02,76,- 0.18,99,- 0.08,81,- 0.10,98,0.12,38,0.10,59,0.43,63
Kevin Streelman,11,0.30,17,0.39,30,0.59,29,0.35,20,- 0.11,88,-0.43,115,0.41,64
Matt Kuchar,3,- 0.05,84,- 0.02,86,- 0.17,87,- 0.04,84,- 0.10,87,0.11,57,0.38,65
Ryan Palmer,7,0.45,4,- 0.14,93,0.22,52,0.16,42,- 0.09,86,-0.04,79,0.38,66
Vincent Norrman,2,0.26,24,- 0.91,124,- 0.85,120,- 0.33,117,- 0.20,103,0.33,24,0.32,67
J.J. Spaun,9,0.08,55,0.04,76,0.27,48,0.06,64,0.15,31,0.16,48,0.28,68
Kevin Roy,1,- 0.02,74,0.68,11,0.62,24,0.33,21,- 0.04,71,0.20,40,0.28,69
Jhonattan Vegas,11,0.19,33,0.10,70,0.12,61,0.15,46,- 0.17,99,0.01,72,0.28,70
Ben Martin,13,- 0.05,83,- 0.08,89,0.03,71,- 0.06,88,0.16,26,0.27,30,0.27,71
Mark Hubbard,9,0.10,51,0.07,73,0.09,66,0.08,61,- 0.08,81,0.33,21,0.27,72
Emiliano Grillo,7,0.47,2,0.04,75,0.60,28,0.26,29,0.09,46,-0.21,97,0.12,73
Aaron Baddeley,10,- 0.31,115,0.02,80,- 0.21,90,- 0.15,101,0.08,47,0.11,56,0.10,74
Max Greyserman,2,- 0.07,89,0.19,53,0.14,59,0.06,65,0.01,62,-0.82,125,0.09,75
Michael Kim,10,- 0.15,99,- 0.16,97,- 0.09,82,- 0.16,107,0.22,19,-0.02,75,0.09,76
Sepp Straka,6,0.15,37,0.16,56,0.35,42,0.16,43,0.04,59,0.50,15,0.07,77
Rico Hoey,1,0.46,3,0.34,35,0.83,15,0.40,12,- 0.31,115,-0.83,126,0.03,78
Beau Hossler,9,0.16,35,- 0.52,119,- 0.22,94,- 0.18,111,0.14,34,0.13,53,0.01,79
Ben Kohles,3,- 0.14,97,0.28,46,- 0.12,83,0.07,63,- 0.25,111,-0.36,109,- 0.01,80
Brendon Todd,5,- 0.05,80,- 0.01,84,0.01,73,- 0.03,83,0.07,51,0.20,39,- 0.04,81
Rickie Fowler,9,0.31,16,0.04,77,0.61,26,0.17,39,0.27,13,-0.53,120,- 0.05,82
David Lipsky,4,- 0.24,108,0.28,44,0.23,51,0.02,70,0.11,43,-0.11,86,- 0.06,83
Isaiah Salinda,1,0.30,18,- 0.46,115,0.22,54,- 0.08,89,0.38,6,-0.09,83,- 0.13,84
Davis Riley,5,- 0.51,123,- 0.26,108,- 0.58,112,- 0.38,123,0.12,40,-0.19,95,- 0.20,85
Bill Haas,11,- 0.10,93,0.00,81,0.01,72,- 0.05,86,0.11,42,0.06,63,- 0.21,86
Dylan Wu,4,0.11,47,- 0.72,122,- 0.45,107,- 0.30,116,0.08,48,-0.13,87,- 0.21,87
Chesson Hadley,11,0.01,68,0.16,54,- 0.22,96,0.09,58,- 0.40,118,0.10,58,- 0.22,88
Justin Lower,5,0.00,70,0.32,38,0.26,49,0.16,41,- 0.07,77,-0.20,96,- 0.25,89
Nico Echavarria,3,0.03,64,- 0.22,104,- 0.38,105,- 0.10,95,- 0.19,101,-0.08,82,- 0.26,90
Brandt Snedeker,5,0.22,27,- 0.25,106,- 0.26,99,- 0.01,79,- 0.24,110,0.05,64,- 0.27,91
