Player,12,11,10,9,8,7,6,5,4,3,2,1,-,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023 DraftKings,2023 Odds,Bookmaker,New Account Offer,2023 Result
Jeremy Freiburghaus,-,MC,MC,-,79,MC,MC,-,69,MC,45,MC,-,-,-,-,-,-,-,-,-,-,-,-,6000,750/1,Bet 365,Further details,MC
Jesse Mueller,-,-,-,-,-,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,6000,1000/1,Bet 365,Further details,MC
Oliver Hundeboll Jorgensen,MC,MC,MC,-,MC,MC,-,-,DQ,MC,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,6000,750/1,Bet 365,Further details,MC
Max McGreevy,MC,MC,MC,-,-,-,MC,MC^,MC,MC,MC,52,-,-,-,-,-,-,-,-,-,-,-,MC,6000,500/1,Bet 365,Further details,MC
J.J. Henry,-,-,-,-,-,-,-,-,-,-,-,MC,-,1,MC,34,1,MC,MC,MC,MC,-,MC,MC,6000,TBC,Bet 365,Further details,MC
Corey Pereira,-,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,TBC,Bet 365,Further details,MC
Charles Porter,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,TBC,Bet 365,Further details,MC
Kyle Reifers,MC,-,-,-,-,-,-,-,38,52,-,-,-,-,-,-,2,9,18,-,-,-,-,-,-,TBC,Bet 365,Further details,MC
Grant Booth,-,-,-,-,-,-,-,72^,-,-,-,-,-,-,-,-,-,-,-,64,-,-,-,-,-,TBC,Bet 365,Further details,MC
Eddie Lai,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,TBC,Bet 365,Further details,MC
Derek Lamely,66,-,MC,-,-,-,MC,-,-,-,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,TBC,Bet 365,Further details,NR
Tommy Gainey,MC,-,34,37^,47^,37^,MC,WD^,-,-,MC,16,-,-,-,17,-,-,MC,MC,61,-,-,MC,-,TBC,Bet 365,Further details,MC
Derek Ernst,60,-,MC,-,-,-,MC,-,-,-,MC,MC,-,-,-,27,29,MC,-,-,-,-,-,MC,-,TBC,Bet 365,Further details,MC
Geoff Ogilvy,39,-,MC,-,-,-,MC,-,-,-,42,MC,-,-,-,1,MC,35,54,MC,-,-,-,MC,-,TBC,Bet 365,Further details,MC
Scott Brown,MC,-,MC,MC^,MC^,15^,65,-,WD^,MC^,MC,MC,-,MC,-,-,-,-,-,-,-,-,MC,MC,-,TBC,Bet 365,Further details,NR
