Player,12,11,10,9,8,7,6,5,4,3,2,1,-,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023 DraftKings,2023 Odds,Bookmaker,New Account Offer,2023 Result
Nate Lashley,-,35,MC,-,MC,-,-,-,-,-,-,7,-,-,-,-,-,-,-,29,12,WD,MC,MC,7100,225/1,Bet 365,Further details,MC
An Byeong-Hun,62,17,MC,53,MC,-,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,MC,8,-,7100,225/1,Bet 365,Further details,41
Justin Suh,29,-,48,47,66,-,-,-,-,-,-,41,-,-,-,-,-,-,-,-,-,-,-,-,7100,200/1,Bet 365,Further details,54
Greyson Sigg,-,11,42,-,15,-,-,-,-,-,-,48,-,-,-,-,-,-,-,-,-,-,-,25,7100,150/1,Bet 365,Further details,MC
Russell Knox,-,49,48,27,21,-,-,-,-,-,-,67,-,MC,-,13,MC,-,-,29,18,37,16,MC,7100,150/1,Bet 365,Further details,54
Matthew NeSmith,-,-,-,53,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17,MC,MC,7100,125/1,Bet 365,Further details,MC
Benjamin Taylor,-,57,59,3,21,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,MC,MC,-,7000,200/1,Bet 365,Further details,MC
Nick Taylor,-,23,53,MC,-,-,-,-,-,-,-,7,-,-,-,-,MC,MC,34,20,40,MC,47,33,7000,200/1,Bet 365,Further details,MC
Beau Hossler,-,-,38,MC,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,MC,MC,MC,-,7000,250/1,Bet 365,Further details,50
Danny Willett,40,-,21,WD,WD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,-,-,-,7000,200/1,Bet 365,Further details,MC
Mark Hubbard,-,MC,MC,DQ,-,-,-,-,-,-,-,MC,-,-,-,-,20,28,MC,-,-,43,MC,-,7000,225/1,Bet 365,Further details,MC
Robby Shelton IV,-,23,MC,52,10,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,MC,MC,-,7000,175/1,Bet 365,Further details,6
Carl Yuan,-,-,-,35,39,-,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,6900,250/1,Bet 365,Further details,MC
Kevin Yu,-,3,MC,-,54,-,-,-,-,8^,-,20,-,-,-,-,-,-,-,-,-,-,-,-,6900,225/1,Bet 365,Further details,MC
Michael Thompson,-,-,-,-,MC,-,-,-,-,-,-,31,-,54,-,-,-,28,MC,-,9,MC,5,MC,6900,200/1,Bet 365,Further details,MC
Adam Long,-,44,MC,MC,MC,-,-,-,-,-,-,48,-,-,-,-,-,-,-,-,1,MC,69,MC,6900,225/1,Bet 365,Further details,MC
Davis Thompson,-,-,-,43,MC,-,-,-,-,-,-,54,-,-,-,-,-,-,-,-,-,-,-,-,6900,250/1,Bet 365,Further details,2
Troy Merritt,67,-,3,-,MC,-,-,-,-,-,-,65,-,-,-,MC,48,MC,MC,MC,-,68,MC,MC,6900,225/1,Bet 365,Further details,MC
Patton Kizzire,-,-,10,-,35,-,-,-,-,-,-,76,-,-,-,-,-,42,50,42,MC,MC,53,22,6900,150/1,Bet 365,Further details,11
Stewart Cink,-,-,-,57,MC,-,-,-,-,-,-,20,-,-,10,58,MC,MC,MC,20,-,MC,-,-,6800,200/1,Bet 365,Further details,41
Doug Ghim,-,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,5,59,6800,250/1,Bet 365,Further details,MC
Dylan Frittelli,-,-,59,MC,MC,-,50,13,-,-,-,-,-,-,-,-,-,-,-,-,28,-,-,MC,6800,250/1,Bet 365,Further details,MC
James Hahn,-,-,MC,27,-,-,-,-,-,-,-,-,-,-,4,38,20,-,-,36,57,MC,32,MC,6800,275/1,Bet 365,Further details,MC
Justin Lower,-,8,56,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,6800,250/1,Bet 365,Further details,41
Sam Ryder,-,MC,8,-,MC,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,50,40,29,47,49,6800,250/1,Bet 365,Further details,MC
Brandon Wu,-,35,32,62,54,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,MC,6800,250/1,Bet 365,Further details,MC
Austin Eckroat,-,MC,38,MC,-,-,-,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,-,6700,350/1,Bet 365,Further details,MC
Joseph Bramlett,-,MC,63,9,64,-,-,-,-,-,-,54,-,-,-,-,-,-,-,-,-,MC,MC,33,6700,275/1,Bet 365,Further details,54
MJ Daffue,-,29,66,MC,69,-,15,9,-,-,-,54,-,-,-,-,-,-,-,-,-,-,-,-,6700,250/1,Bet 365,Further details,MC
Charley Hoffman,-,29,42,MC,MC,-,-,2^^,-,-,-,-,-,MC,10,9,2,MC,MC,-,MC,61,WD,-,6700,300/1,Bet 365,Further details,MC
Erik van Rooyen,MC,35,MC,WD,-,-,MC,71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,-,6700,250/1,Bet 365,Further details,6
Lucas Glover,58,63,38,-,-,-,-,-,-,-,-,MC,-,-,47,MC,15,17,41,29,12,MC,MC,33,6700,250/1,Bet 365,Further details,MC
David Lingmerth,-,11,8,MC,10,-,-,-,-,-,-,MC,-,-,2,78,24,2,34,57,-,-,-,-,6700,225/1,Bet 365,Further details,MC
Chesson Hadley,-,17,-,MC,MC,-,-,-,-,-,-,MC,-,-,-,MC,MC,MC,-,42,MC,29,MC,MC,6700,350/1,Bet 365,Further details,MC
Chez Reavie,72,-,WD,-,-,-,-,-,-,-,35,41,-,39,-,-,MC,17,12,36,28,MC,MC,MC,6600,300/1,Bet 365,Further details,MC
Aaron Baddeley,-,6,MC,-,39,-,-,-,-,-,-,7,-,-,27,MC,-,42,75,-,18,MC,MC,-,6600,275/1,Bet 365,Further details,50
Brice Garnett,-,MC,-,-,46,-,-,-,-,-,-,20,-,-,-,48,64,MC,-,63,-,MC,MC,70,6600,400/1,Bet 365,Further details,MC
Harry Hall,-,63,MC,39,MC,-,-,-,-,-,-,27,-,-,-,-,-,-,-,-,-,-,47,-,6600,350/1,Bet 365,Further details,41
Adam Schenk,-,29,-,MC,MC,-,-,-,-,-,-,67,-,-,-,-,-,-,-,MC,67,14,37,MC,6600,350/1,Bet 365,Further details,MC
Satoshi Kodaira,12^,-,24^,48^,4^,5^,5^,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,-,6600,250/1,Bet 365,Further details,MC
Matthias Schmid,-,61,MC,-,MC,-,4,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,6600,400/1,Bet 365,Further details,6
Ryan Armour,-,MC,21,27,46,-,-,-,-,-,-,MC,-,-,-,-,MC,-,66,MC,MC,MC,16,-,6600,275/1,Bet 365,Further details,65
Ben Martin,-,49,MC,MC,21,-,-,-,-,-,-,31,-,-,-,MC,-,34,MC,57,-,29,56,-,6500,300/1,Bet 365,Further details,MC
Zac Blair,-,-,MC,MC,29,-,-,-,-,-,-,48,-,-,-,-,MC,MC,34,MC,-,55,-,-,6500,300/1,Bet 365,Further details,MC
Danny Lee,-,-,64,MC,21,-,-,-,-,-,-,48,-,66,-,MC,64,-,41,MC,-,MC,MC,MC,6500,400/1,Bet 365,Further details,16
Garrick Higgo,-,29,MC,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6500,350/1,Bet 365,Further details,11
Andrew Landry,-,-,MC,-,67,-,-,-,-,-,-,-,-,-,-,-,-,MC,-,2,28,1,64,MC,6500,350/1,Bet 365,Further details,68
John Huh,65,-,27,MC,MC,-,-,-,-,-,-,-,-,-,-,-,30,24,MC,3,70,48,21,MC,6500,275/1,Bet 365,Further details,NR
Marty Dou Zecheng,-,17,MC,68,67,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,MC,-,-,-,-,6500,400/1,Bet 365,Further details,62
Peter Malnati,-,-,-,MC,MC,-,-,-,-,-,-,MC,-,-,-,MC,-,MC,77,MC,18,MC,MC,MC,6500,400/1,Bet 365,Further details,MC
Scott Piercy,-,MC,32,16,MC,-,-,-,-,-,-,MC,-,MC,-,MC,30,-,41,6,57,61,MC,MC,6500,275/1,Bet 365,Further details,41
Andrew Novak,-,17,-,-,MC,-,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,MC,6400,400/1,Bet 365,Further details,MC
Tyson Alexander,-,44,-,2,62,-,-,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,-,6400,400/1,Bet 365,Further details,MC
Zach Johnson,-,-,-,57,MC,-,-,-,-,-,-,75,-,8,23,3,MC,MC,MC,20,28,MC,62,14,6400,350/1,Bet 365,Further details,41
Harry Higgs,-,MC,32,-,21,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,MC,-,40,6400,350/1,Bet 365,Further details,18
Erik Barnes,-,MC,MC,43,10,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,6400,400/1,Bet 365,Further details,MC
Michael Kim,-,MC,MC,47,35,-,-,-,-,-,-,MC,-,-,-,-,-,70,21,50,-,-,MC,-,6400,400/1,Bet 365,Further details,MC
Austin Cook,-,44,27,27,MC,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,14,-,MC,32,MC,6400,350/1,Bet 365,Further details,36
Robert Streb,-,29,42,MC,MC,-,-,-,-,-,-,MC,-,-,16,-,-,MC,-,-,40,MC,-,MC,6400,500/1,Bet 365,Further details,MC
Rory Sabbatini,-,-,66,-,MC,-,-,-,-,-,-,MC,-,14,MC,38,24,MC,72,69,57,48,12,MC,6400,400/1,Bet 365,Further details,MC
Eric Cole,-,MC,27,35,39,-,-,-,-,-,-,61,-,-,-,-,-,-,-,-,-,-,-,-,6300,500/1,Bet 365,Further details,36
Brian Stuard,-,54,-,-,MC,-,-,-,-,-,-,65,-,-,10,5,MC,-,MC,MC,40,72,47,MC,6300,400/1,Bet 365,Further details,MC
Taiga Semikawa,1^,-,28^,8^,39^,-,8^,-,-,-,-,67,-,-,-,-,-,-,-,-,-,-,-,-,6300,350/1,Bet 365,Further details,MC
Martin Trainer,-,MC,-,-,54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,MC,MC,55,6300,TBC,Bet 365,Further details,MC
Michael Gligic,-,MC,MC,MC,MC,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,21,MC,55,6300,600/1,Bet 365,Further details,MC
Matthias Schwab,-,MC,21,64,62,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,6300,400/1,Bet 365,Further details,26
Vincent Norrman,-,MC,-,-,MC,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,6300,500/1,Bet 365,Further details,54
Kramer Hickok,-,MC,MC,MC,-,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,40,MC,21,MC,6300,400/1,Bet 365,Further details,MC
Ryan Moore,-,-,48,-,-,-,-,-,-,-,-,MC,-,42,-,-,WD,-,-,-,-,6,MC,MC,6300,350/1,Bet 365,Further details,MC
Tyler Duncan,-,MC,MC,MC,MC,-,-,54^,-,-,-,MC,-,-,-,-,-,-,-,MC,51,-,56,MC,6300,500/1,Bet 365,Further details,41
Nicolas Echavarria,-,23,-,MC,MC,-,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,6200,500/1,Bet 365,Further details,MC
Augusto Nunez,-,67,MC,MC,MC,-,5^,-,-,-,-,41,-,-,-,-,-,-,-,-,-,-,-,-,6200,750/1,Bet 365,Further details,MC
Kevin Tway,-,MC,MC,43,MC,-,-,-,-,-,-,54,-,-,-,MC,-,-,MC,-,-,-,MC,MC,6200,600/1,Bet 365,Further details,54
Kevin Chappell,-,MC,-,-,MC,-,-,-,-,-,-,-,-,30,8,58,-,66,-,6,-,MC,-,55,6200,500/1,Bet 365,Further details,MC
Gunner Wiebe,-,-,-,-,-,18,17,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6200,750/1,Bet 365,Further details,MC
Kevin Roy,-,MC,-,MC,46,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,6200,750/1,Bet 365,Further details,MC
Kyle Westmoreland,-,MC,MC,27,MC,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,6200,1250/1,Bet 365,Further details,MC
Paul Haley II,-,-,MC,62,29,-,-,-,-,-,-,MC,-,-,MC,-,-,-,-,-,-,-,-,-,6200,500/1,Bet 365,Further details,69
Sam Stevens,-,MC,MC,57,MC,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,6200,600/1,Bet 365,Further details,67
Ryan Brehm,-,MC,MC,MC,MC,-,-,-,-,-,35,41,-,-,-,-,-,-,75,-,-,55,-,-,6100,600/1,Bet 365,Further details,MC
Jason Dufner,-,-,MC,MC,MC,-,-,-,-,-,-,-,-,12,-,-,MC,1,25,36,MC,55,MC,40,6100,600/1,Bet 365,Further details,MC
Philip Knowles,-,57,48,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6100,1000/1,Bet 365,Further details,MC
Bill Haas,-,MC,-,-,MC,-,-,-,-,-,-,-,-,64,MC,6,1,9,17,MC,MC,MC,MC,MC,6100,1000/1,Bet 365,Further details,MC
Sunghoon Kang,-,MC,-,-,MC,-,-,-,-,-,-,-,-,MC,-,-,-,MC,MC,63,-,-,MC,MC,6100,750/1,Bet 365,Further details,MC
Brandon Matthews,-,MC,WD,MC,MC,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,6100,1000/1,Bet 365,Further details,MC
Brent Grant,-,35,MC,MC,54,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,6100,1000/1,Bet 365,Further details,MC
Harrison Endycott,-,10,MC,-,MC,18,MC,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,6100,750/1,Bet 365,Further details,22
Trevor Cone,-,MC,-,-,54,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,6100,1000/1,Bet 365,Further details,MC
Jimmy Walker,-,-,-,MC,-,-,-,-,-,-,-,MC,-,54,23,-,-,-,-,MC,-,MC,60,MC,6100,1000/1,Bet 365,Further details,MC
Richy Werenski,-,23,MC,MC,MC,-,-,-,-,-,-,MC,-,-,-,-,-,-,9,29,MC,MC,21,MC,6100,1250/1,Bet 365,Further details,MC
Anders Albertson,-,-,-,WD,-,-,-,-,-,-,-,67,-,-,-,-,-,-,-,-,34,-,-,-,6000,1500/1,Bet 365,Further details,62
Caleb Surratt,-,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6000,750/1,Bet 365,Further details,MC
Michael Block,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,MC,-,MC,-,6000,2000/1,Bet 365,Further details,MC
John Pak,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,6000,1500/1,Bet 365,Further details,MC
Nick Watney,-,11,-,53,MC,-,-,-,-,-,-,-,-,-,-,-,14,MC,MC,50,51,29,MC,MC,6000,500/1,Bet 365,Further details,MC
Wesley Bryan,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,63,-,-,-,MC,6000,1000/1,Bet 365,Further details,MC
Carson Young,-,MC,53,MC,MC,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,6000,1500/1,Bet 365,Further details,MC
Scott Harrington,-,29,-,MC,MC,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,MC,MC,-,6000,1000/1,Bet 365,Further details,MC
Tano Goya,-,44,-,MC,MC,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,6000,1500/1,Bet 365,Further details,26
Trevor Werbylo,-,59,-,MC,MC,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,6000,1500/1,Bet 365,Further details,41
Max Mcgreevy,-,8,MC,67,MC,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,MC,6000,1000/1,Bet 365,Further details,MC
Hank Lebioda,-,MC,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,17,62,49,-,TBC,Bet 365,Further details,MC
Seungyul Noh,-,35,-,64,15,-,-,-,-,-,-,-,-,MC,MC,38,-,17,MC,-,-,MC,MC,67,-,TBC,Bet 365,Further details,MC
Fabian Gomez,-,17,-,-,-,-,34^,-,-,-,-,-,-,-,27,-,30,-,MC,MC,MC,55,MC,-,-,TBC,Bet 365,Further details,NR
Sean O'Hair,-,11,-,-,MC,-,-,-,-,-,-,-,-,-,MC,MC,41,28,9,50,9,-,MC,-,-,TBC,Bet 365,Further details,NR
William McGirt,-,MC,-,-,-,-,-,-,-,-,-,-,-,30,56,76,MC,MC,MC,-,-,-,-,-,-,TBC,Bet 365,Further details,NR
Dylan Wu,-,49,-,-,46,-,-,-,-,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,MC,-,TBC,Bet 365,Further details,32
Jonathan Byrd,-,35,-,-,MC,-,-,-,-,-,-,MC,-,-,-,58,-,-,-,MC,57,-,-,MC,-,TBC,Bet 365,Further details,MC
