Player,12,11,10,9,8,7,6,5,4,3,2,1,-,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023 DraftKings,2023 Odds,Bookmaker,New Account Offer,2023 Result
Jon Rahm,8,-,-,-,1,-,1,7,-,3,1,-,-,-,-,-,-,-,-,-,-,-,-,17,11500,6/1,Bet 365,Further details,39
Scottie Scheffler,2,-,-,-,7,-,11,-,-,1,12,-,-,-,-,-,-,-,-,-,-,15,-,1,10900,10/1,Bet 365,Further details,4
Rory McIlroy,-,-,-,-,-,-,-,1,-,32,29,-,-,-,-,-,11,27,4,1,6,5,10,13,10600,9/1,Bet 365,Further details,2
Max Homa,17,4^^,-,-,3,-,-,1,-,39,2,-,-,-,-,-,-,-,-,-,-,24,10,17,9700,16/1,Bet 365,Further details,14
Justin Thomas,5,-,-,-,25,-,-,25,-,4,20,-,-,-,-,-,49,-,-,-,-,-,-,-,9600,20/1,Bet 365,Further details,21
Collin Morikawa,6,-,-,-,2,-,-,3,-,MC,6,-,-,-,-,-,-,-,-,64,-,9,-,-,9500,18/1,Bet 365,Further details,MC
Will Zalatoris,-,-,-,-,11,-,36,MC,-,-,4,-,-,-,-,-,-,-,-,-,-,-,10,38,9400,25/1,Bet 365,Further details,53
Tony Finau,7,-,-,-,7,-,16,9,-,14,20,-,-,-,-,-,MC,43,28,-,-,MC,-,-,9300,25/1,Bet 365,Further details,24
Xander Schauffele,4,-,-,-,WD,-,3,13,-,10,33,-,-,-,-,-,-,-,-,-,-,24,-,-,9200,22/1,Bet 365,Further details,39
Patrick Cantlay,-,-,-,-,16,-,26,-,-,MC,3,-,-,-,-,-,-,-,-,-,-,-,-,-,9100,25/1,Bet 365,Further details,4
Viktor Hovland,1,-,-,-,18,-,-,-,13,42,20,-,-,-,-,-,-,-,-,-,40,42,49,2,9000,40/1,Bet 365,Further details,10
Sungjae Im,8,-,-,-,13,MC,18,4,-,6,56,42,-,-,-,-,-,-,-,-,3,3,21,20,8900,33/1,Bet 365,Further details,21
