Player;RDs;SG-OTT;RK;SG-APP;RK;SG-T2G;RK;SG-BST;RK;SG-ATG;RK;SG-P;RK;SG-TOT;RK
Austin Eckroat;4;0.25;32;0.46;14;1.51;10;0.36;20;0.62;8;-1.99;63;#FIELD!;54
Si woo Kim;7;0.79;7;#FIELD!;51;0.93;22;0.20;29;0.48;18;-1.59;61;#FIELD!;55
Alex Noren;8;#FIELD!;61;#FIELD!;61;#FIELD!;62;#FIELD!;64;0.00;43;0.57;19;#FIELD!;56
Russell Henley;12;0.36;24;#FIELD!;53;0.06;41;#FIELD!;44;0.17;33;-1.01;56;#FIELD!;57
Stephan Jaeger;8;#FIELD!;47;#FIELD!;55;0.10;39;#FIELD!;54;0.68;5;-1.06;57;#FIELD!;58
Kevin Tway;8;#FIELD!;45;#FIELD!;59;#FIELD!;63;#FIELD!;59;#FIELD!;60;0.28;27;#FIELD!;59
Chris Kirk;6;#FIELD!;57;#FIELD!;47;0.08;40;#FIELD!;57;0.74;4;-1.39;60;#FIELD!;60
Mackenzie Hughes;14;#FIELD!;58;#FIELD!;49;#FIELD!;58;#FIELD!;60;#FIELD!;48;-0.43;47;#FIELD!;61
Collin Morikawa;2;#FIELD!;55;2.21;1;1.10;17;0.90;2;#FIELD!;61;-2.35;64;#FIELD!;62
Taylor Pendrith;2;0.47;21;0.19;31;#FIELD!;47;0.33;22;#FIELD!;63;-1.66;62;#FIELD!;63
Kurt Kitayama;2;#FIELD!;49;#FIELD!;64;#FIELD!;64;#FIELD!;62;#FIELD!;57;-0.68;53;#FIELD!;64
