Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Tyson Alexander,4,0.57,11,1.58,2,2.75,1,1.07,1,0.60,12,0.91,11,3.66,1
Ben Taylor,4,0.72,6,0.84,12,1.60,8,0.78,4,0.04,42,1.81,1,3.41,2
Tony Finau,10,0.66,8,0.66,17,1.66,6,0.66,9,0.35,22,0.71,18,2.37,3
Joel Dahmen,8,0.50,15,1.36,5,2.09,3,0.93,2,0.23,32,0.16,34,2.25,4
Patton Kizzire,4,0.52,13,0.51,24,2.10,2,0.51,16,1.08,1,0.06,37,2.16,5
Alex Smalley,8,0.37,24,0.43,28,1.19,16,0.40,21,0.40,20,0.93,10,2.13,6
Scottie Scheffler,12,0.77,5,0.08,47,1.87,4,0.42,20,1.03,2,0.10,36,1.97,7
Ben Griffin,4,0.20,34,0.42,30,0.74,28,0.31,29,0.13,40,1.16,8,1.91,8
Aaron Rai,8,0.42,18,0.22,39,1.56,9,0.32,26,0.92,4,0.31,26,1.88,9
Mackenzie Hughes,12,- 0.01,48,- 0.04,52,0.51,33,- 0.03,51,0.57,14,1.21,7,1.72,10
Vince Whaley,4,0.53,12,0.55,23,0.97,20,0.54,11,- 0.11,52,0.63,19,1.60,11
Callum Tarren,4,0.60,9,0.12,45,1.18,17,0.36,22,0.47,17,0.23,31,1.41,12
Scott Piercy,12,- 0.38,73,0.97,9,1.20,15,0.29,31,0.61,10,0.19,33,1.39,13
Stephan Jaeger,8,- 0.09,55,- 0.34,66,0.57,32,- 0.21,66,1.00,3,0.81,14,1.38,14
Jason Day,12,0.07,43,0.33,36,0.86,24,0.20,37,0.46,18,0.45,23,1.31,15
Austin Cook,8,- 0.52,80,0.38,33,- 0.35,56,- 0.07,57,- 0.21,55,1.63,3,1.29,16
Russell Knox,10,- 0.05,51,0.74,15,0.88,23,0.35,24,0.19,38,0.29,27,1.17,17
Cole Hammer,4,- 0.27,63,1.47,3,0.90,22,0.60,10,- 0.30,59,0.26,29,1.16,18
Alex Noren,6,0.14,38,0.48,25,0.42,37,0.31,28,- 0.20,54,0.62,20,1.04,19
Davis Riley,8,0.48,17,0.46,26,1.15,18,0.47,18,0.21,35,-0.15,48,1.00,20
Adam Long,10,- 0.29,66,0.26,37,0.23,41,- 0.01,49,0.26,28,0.74,16,0.97,21
Carl Yuan,4,0.05,45,1.39,4,0.32,40,0.72,6,- 1.13,88,0.59,21,0.91,22
Padraig Harrington,4,0.59,10,0.92,11,1.40,10,0.75,5,- 0.11,53,-0.49,63,0.91,23
Wyndham Clark,10,0.49,16,0.17,43,0.61,31,0.33,25,- 0.04,48,0.25,30,0.87,24
Joseph Bramlett,6,0.18,35,- 0.22,62,0.81,27,- 0.02,50,0.84,6,0.03,39,0.84,25
Dawie van der Walt,6,- 0.47,78,- 0.01,51,- 0.53,62,- 0.24,67,- 0.06,49,1.37,6,0.84,26
Jhonattan Vegas,8,1.19,1,0.39,32,1.27,13,0.79,3,- 0.31,61,-0.52,65,0.75,27
