Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Cristobal Del Solar,2,- 0.62,71,- 0.93,69,- 1.70,74,- 0.77,73,- 0.17,50,1.18,5,- 0.52,56
J.B. Holmes,2,- 2.44,80,0.68,22,- 1.73,75,- 0.88,75,0.55,13,0.50,24,- 0.52,57
Matti Schmid,2,- 0.40,63,- 0.25,54,- 1.05,66,- 0.33,61,- 0.13,46,0.06,43,- 0.52,58
Garrick Higgo,2,1.06,5,- 0.75,65,0.56,41,0.16,46,0.25,26,-1.08,70,- 0.52,59
James Hahn,6,0.19,37,- 1.46,73,- 1.16,69,- 0.63,70,0.20,31,0.55,21,- 0.53,60
Peter Malnati,6,- 1.39,79,- 0.04,49,- 0.70,60,- 0.71,72,0.72,6,0.16,40,- 0.54,61
Nico Echavarria,4,0.50,28,- 0.97,71,- 0.66,58,- 0.23,58,- 0.19,51,0.06,44,- 0.59,62
Callum Tarren,6,0.03,47,- 0.75,66,- 1.05,67,- 0.36,62,- 0.34,57,0.18,37,- 0.88,63
Harrison Endycott,2,- 0.20,53,- 0.91,68,- 1.25,70,- 0.55,68,- 0.15,48,0.23,34,- 1.02,64
Tyson Alexander,2,- 0.34,59,0.08,46,- 0.13,51,- 0.13,55,0.13,37,-0.89,66,- 1.02,65
Matt Wallace,6,- 0.82,74,1.10,14,- 0.17,52,0.14,47,- 0.46,63,-0.87,65,- 1.04,66
Roberto Diaz,2,- 0.36,62,- 0.78,67,- 0.93,63,- 0.57,69,0.21,30,-0.49,60,- 1.42,67
M.J. Daffue,2,- 0.47,67,- 0.01,48,- 0.97,64,- 0.24,59,- 0.50,64,-0.55,61,- 1.52,68
Matthias Schwab,2,0.04,46,- 0.97,70,0.46,43,- 0.46,67,1.39,1,-1.98,78,- 1.52,69
Kramer Hickok,2,- 0.18,51,- 0.11,52,- 1.26,72,- 0.14,57,- 0.98,75,-0.66,62,- 1.92,70
Harry Higgs,2,0.62,20,- 1.53,74,- 0.66,59,- 0.45,66,0.24,29,-1.40,75,- 2.02,71
Robby Shelton,2,- 0.35,60,- 0.23,53,- 0.29,54,- 0.29,60,0.29,23,-1.79,76,- 2.02,72
Russell Knox,2,0.72,17,0.18,43,- 1.26,71,0.45,24,- 2.16,80,-1.16,71,- 2.42,73
Tyler Duncan,2,- 0.75,72,1.33,6,- 0.48,56,0.29,36,- 1.06,77,-1.94,77,- 2.42,74
Chad Ramey,2,0.11,44,1.66,2,0.91,29,0.88,5,- 0.86,74,-3.33,80,- 2.42,75
Roger Sloan,2,- 0.98,76,- 1.71,76,- 3.22,78,- 1.34,78,- 0.53,67,-0.20,50,- 3.42,76
Vince Whaley,2,- 0.26,55,- 2.90,80,- 2.49,76,- 1.58,79,0.67,9,-0.93,68,- 3.42,77
Henrik Norlander,2,- 1.23,78,- 2.52,79,- 3.08,77,- 1.88,80,0.68,7,-0.45,58,- 3.52,78
Jose Antonio Safa,2,- 0.77,73,- 1.91,77,- 3.43,79,- 1.34,77,- 0.76,72,-0.49,59,- 3.92,79
Santiago De La Fuente,2,- 0.25,54,- 2.26,78,- 4.07,80,- 1.25,76,- 1.56,79,-2.85,79,- 6.92,80
