Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Cameron Champ,2,0.62,8,- 0.43,89,- 0.18,61,0.09,46,- 0.64,99,0.05,51,- 0.04,56
Nick Hardy,2,0.10,52,0.70,14,0.35,37,0.40,19,- 0.46,95,-0.39,78,- 0.04,57
Eric Cole,2,- 0.40,98,0.90,8,0.38,35,0.25,32,- 0.12,67,-0.42,82,- 0.04,58
Sam Stevens,2,- 0.17,83,1.20,3,0.73,22,0.52,12,- 0.30,81,-0.76,103,- 0.04,59
Erik Barnes,2,0.52,11,0.61,18,1.03,13,0.56,8,- 0.09,62,-1.07,110,- 0.04,60
Seamus Power,8,0.01,60,- 0.08,60,0.16,44,- 0.03,57,0.22,29,-0.23,69,- 0.07,61
Troy Merritt,16,- 0.37,94,- 0.23,71,- 0.40,71,- 0.30,81,0.17,33,0.30,40,- 0.08,62
Garrick Higgo,4,- 0.13,79,0.44,31,0.59,27,0.16,44,0.24,25,-0.68,99,- 0.08,63
Dylan Wu,6,0.21,35,- 0.65,96,0.09,50,- 0.22,76,0.51,13,-0.24,70,- 0.15,64
Keith Mitchell,8,0.21,36,- 0.21,69,0.28,42,0.00,55,0.28,22,-0.44,85,- 0.16,65
Brice Garnett,12,- 0.08,73,- 0.56,93,- 0.62,82,- 0.32,86,0.02,49,0.46,27,- 0.17,66
David Lipsky,8,0.19,39,- 0.01,58,0.32,39,0.09,47,0.15,35,-0.50,88,- 0.17,67
Zac Blair,8,0.11,50,- 0.76,98,- 0.68,85,- 0.33,88,- 0.04,52,0.52,23,- 0.17,68
Nick Taylor,22,0.09,55,0.32,38,0.14,46,0.20,37,- 0.27,79,-0.36,76,- 0.21,69
Charley Hoffman,20,- 0.10,77,0.58,20,0.63,24,0.24,34,0.15,36,-0.85,105,- 0.21,70
Christiaan Bezuidenhout,4,0.25,32,- 0.46,90,0.63,25,- 0.10,64,0.84,2,-0.88,106,- 0.26,71
Austin Cook,14,- 0.30,89,- 0.36,77,- 0.71,89,- 0.33,87,- 0.07,57,0.41,33,- 0.30,72
Roger Sloan,8,0.15,44,0.16,43,- 0.37,70,0.16,43,- 0.69,102,0.01,54,- 0.37,73
Ben Silverman,4,- 0.74,106,0.10,47,- 0.69,86,- 0.32,85,- 0.04,56,0.28,42,- 0.40,74
Beau Hossler,12,- 0.05,68,- 0.37,78,- 0.52,77,- 0.21,75,- 0.11,64,0.11,48,- 0.41,75
Aaron Wise,6,0.12,48,- 0.61,95,- 0.71,88,- 0.25,79,- 0.21,75,0.25,44,- 0.46,76
Akshay Bhatia,4,- 0.03,64,0.07,51,- 1.03,98,0.02,50,- 1.09,112,0.58,17,- 0.46,77
Adam Svensson,6,- 0.08,72,- 0.24,72,- 0.20,62,- 0.16,68,0.11,38,-0.26,72,- 0.46,78
Rafael Campos,2,- 0.29,88,1.15,4,0.11,48,0.43,16,- 0.76,105,-0.60,95,- 0.48,79
J.J. Spaun,8,0.18,41,0.50,25,- 0.08,55,0.34,21,- 0.76,106,-0.42,81,- 0.49,80
Kevin Roy,2,0.02,59,0.45,30,- 0.18,60,0.24,35,- 0.65,100,-0.36,77,- 0.54,81
Justin Lower,2,- 0.50,100,- 0.20,68,- 0.10,57,- 0.35,93,0.61,8,-0.44,84,- 0.54,82
Carl Yuan,4,0.54,10,- 1.37,111,- 0.54,79,- 0.41,99,0.02,50,-0.03,57,- 0.58,83
Ryan Brehm,10,- 0.01,63,- 0.80,100,- 0.85,93,- 0.41,97,- 0.17,71,0.25,45,- 0.63,84
Chad Ramey,6,- 0.27,87,- 0.38,82,- 1.09,99,- 0.33,89,- 0.45,94,0.44,28,- 0.65,85
Patrick Rodgers,16,- 0.32,92,- 0.41,85,- 0.64,84,- 0.37,96,0.05,45,-0.09,59,- 0.70,86
Michael Kim,16,- 1.00,112,- 0.30,76,- 1.14,100,- 0.65,105,0.16,34,0.38,35,- 0.75,87
Callum Tarren,2,0.65,6,- 1.96,115,- 2.22,111,- 0.66,106,- 0.91,108,1.42,3,- 0.80,88
Kevin Yu,2,- 0.03,65,- 0.79,99,- 0.89,94,- 0.41,98,- 0.08,59,0.10,49,- 0.80,89
Kevin Chappell,4,0.36,21,- 0.95,104,- 0.85,92,- 0.29,80,- 0.27,78,0.06,50,- 0.80,90
Lee Hodges,6,0.25,33,- 0.15,65,- 0.03,53,0.05,49,- 0.23,76,-0.81,104,- 0.82,91
Harrison Endycott,4,- 0.32,91,- 0.74,97,- 1.20,103,- 0.53,101,- 0.40,90,0.37,36,- 0.83,92
Tyson Alexander,4,- 0.39,97,- 0.87,102,- 0.47,75,- 0.63,104,0.52,12,-0.34,74,- 0.83,93
Zecheng Dou,6,0.12,49,- 0.56,92,- 1.15,101,- 0.22,77,- 0.75,104,0.27,43,- 0.86,94
Bronson Burgoon,8,- 0.25,86,- 0.42,86,- 0.44,72,- 0.34,90,0.23,28,-0.43,83,- 0.87,95
Peter Malnati,16,- 0.32,93,- 0.38,81,- 0.81,91,- 0.35,92,- 0.11,65,-0.12,61,- 0.93,96
J.B. Holmes,10,- 0.78,108,0.37,35,- 0.45,74,- 0.21,74,- 0.04,53,-0.50,89,- 0.95,97
Bud Cauley,8,- 0.16,82,- 0.17,67,- 0.24,64,- 0.17,69,0.09,40,-0.71,100,- 0.95,98
